"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"11:13:51:736","3675862033964","   1.961","   8.517"," 4290"," 3500"," 4600"," 4800","  30.810","  69.310","  19.253","  29.393","  66.746","  18.541","100","0"," 69","100","   0.861","   1.770","   0.492","  45.000","    0","    0"
"11:13:51:836","3676092939252","   2.061","  12.586"," 4354"," 3300"," 4600"," 4768","  44.453","  73.765","  20.490","  43.305","  71.086","  19.746"," 94","0"," 67","100","   0.943","   1.865","   0.518","  45.000","    0","    0"
"11:13:51:941","3676334807492","   2.166","  13.025"," 4264"," 3700"," 4600"," 4800","  42.890","  78.268","  21.741","  41.290","  75.420","  20.950"," 92","0"," 65","100","   1.113","   1.981","   0.550","  45.000","    0","    0"
"11:13:52:041","3676566042572","   2.267","  18.453"," 4150"," 3500"," 4500"," 4800","  52.223","  83.509","  23.197","  50.851","  80.524","  22.368"," 83","0"," 67"," 99","   1.177","   2.099","   0.583","  45.000","    0","    0"
"11:13:52:141","3676797069314","   2.367","  14.221"," 3943"," 3500"," 4500"," 4800","  34.029","  86.921","  24.145","  32.530","  83.786","  23.274"," 90","0"," 67"," 96","   1.116","   2.211","   0.614","  45.000","    0","    0"
"11:13:52:242","3677029095212","   2.467","   7.920"," 4284"," 3500"," 4600"," 4800","  28.932","  89.835","  24.954","  27.668","  86.572","  24.048","100","0"," 67","100","   0.770","   2.289","   0.636","  45.000","    0","    0"
"11:13:52:347","3677271279612","   2.573","  10.372"," 4289"," 3600"," 4600"," 4800","  35.711","  93.588","  25.997","  34.254","  90.173","  25.048"," 86","0"," 69","100","   0.973","   2.391","   0.664","  45.000","    0","    0"
"11:13:52:448","3677504320818","   2.674","   7.537"," 4023"," 3500"," 4500"," 4353","  23.184","  95.933","  26.648","  21.798","  92.378","  25.660"," 83","0"," 66","100","   0.770","   2.469","   0.686","  45.000","    0","    0"
"11:13:52:549","3677735561504","   2.774","   9.393"," 4212"," 3500"," 4500"," 4661","  32.478","  99.193","  27.554","  31.138","  95.503","  26.529"," 91","0"," 67","100","   0.825","   2.552","   0.709","  45.000","    0","    0"
"11:13:52:649","3677966302828","   2.874","   8.733"," 4311"," 3500"," 4400"," 4800","  34.367"," 102.635","  28.510","  32.855","  98.793","  27.443"," 98","0"," 67"," 98","   0.900","   2.642","   0.734","  45.000","    0","    0"
"11:13:52:754","3678208566536","   2.979","   8.069"," 4364"," 3700"," 4600"," 4800","  33.518"," 106.159","  29.489","  32.374"," 102.197","  28.388","100","0"," 67","100","   0.805","   2.727","   0.757","  45.000","    0","    0"
"11:13:52:858","3678448254544","   3.083","   8.764"," 3838"," 2500"," 4600"," 4602","  23.721"," 108.627","  30.174","  22.415"," 104.529","  29.036"," 79","0"," 65","100","   0.922","   2.822","   0.784","  45.000","    0","    0"
"11:13:52:959","3678680088054","   3.184","   7.057"," 3358"," 1200"," 4000"," 4218","  12.166"," 109.851","  30.514","  10.858"," 105.622","  29.339"," 67","0"," 62"," 82","   0.943","   2.917","   0.810","  45.000","    0","    0"
"11:13:53:064","3678922848968","   3.289","   4.146"," 2634"," 1200"," 3600"," 3816","   4.293"," 110.303","  30.640","   3.491"," 105.989","  29.441"," 65","0"," 62"," 70","   0.796","   3.001","   0.834","  45.000","    0","    0"

"Total Elapsed Time (sec) = 3.289429"
"Measured RDTSC Frequency (GHz) = 2.304"

"Cumulative Package Energy_0 (Joules) = 110.303345"
"Cumulative Package Energy_0 (mWh) = 30.639818"
"Average Package Power_0 (Watt) = 33.532670"

"Cumulative IA Energy_0 (Joules) = 105.989380"
"Cumulative IA Energy_0 (mWh) = 29.441494"
"Average Package IA_0 (Watt) = 32.221207"

"Cumulative DRAM Energy_0 (Joules) = 3.001221"
"Cumulative DRAM Energy_0 (mWh) = 0.833672"
"Average Package DRAM_0 (Watt) = 0.912383"
