"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"14:30:58:058","27208996062054","   6.625","  33.567"," 3584"," 3300"," 3700"," 4800","  52.795"," 396.294"," 110.082","  51.774"," 385.017"," 106.949","100","0"," 72","100","   0.971","  11.678","   3.244","  45.000","    0","    0"
"14:30:58:158","27209227207318","   6.725","  47.057"," 3595"," 3400"," 3700"," 4800","  61.753"," 402.490"," 111.803","  60.526"," 391.089"," 108.636","100","0"," 74","100","   1.223","  11.801","   3.278","  45.000","    0","    0"
"14:30:58:260","27209460570714","   6.827","  66.591"," 3591"," 3400"," 3900"," 4800","  66.343"," 409.209"," 113.669","  64.305"," 397.602"," 110.445"," 98","0"," 77","100","   1.423","  11.945","   3.318","  45.000","    0","    0"
"14:30:58:363","27209697845200","   6.930","  56.445"," 3609"," 3400"," 4100"," 4800","  61.326"," 415.525"," 115.424","  59.801"," 403.761"," 112.156"," 95","0"," 77","100","   1.208","  12.070","   3.353","  45.000","    0","    0"
"14:30:58:484","27209976403280","   7.051","  81.582"," 3575"," 3400"," 4100"," 4800","  66.453"," 423.559"," 117.655","  65.501"," 411.680"," 114.356","100","0"," 78","100","   1.460","  12.246","   3.402","  45.000","    0","    0"
"14:30:58:584","27210209069602","   7.152","  98.680"," 3530"," 3300"," 3700"," 4800","  76.057"," 431.240"," 119.789","  73.686"," 419.121"," 116.422","100","0"," 81","100","   1.763","  12.424","   3.451","  45.000","    0","    0"
"14:30:58:687","27210444397190","   7.254","  95.669"," 3478"," 3300"," 3600"," 4800","  71.758"," 438.569"," 121.825","  70.181"," 426.289"," 118.414","100","0"," 81","100","   1.734","  12.601","   3.500","  45.000","    0","    0"
"14:30:58:791","27210685012380","   7.358","  94.908"," 3457"," 3200"," 3600"," 4800","  70.125"," 445.892"," 123.859","  68.770"," 433.471"," 120.409"," 99","0"," 81","100","   1.660","  12.774","   3.548","  45.000","    0","    0"

"Total Elapsed Time (sec) = 7.358217"
"Measured RDTSC Frequency (GHz) = 2.304"

"Cumulative Package Energy_0 (Joules) = 445.892273"
"Cumulative Package Energy_0 (mWh) = 123.858965"
"Average Package Power_0 (Watt) = 60.597865"

"Cumulative IA Energy_0 (Joules) = 433.471008"
"Cumulative IA Energy_0 (mWh) = 120.408613"
"Average Package IA_0 (Watt) = 58.909785"

"Cumulative DRAM Energy_0 (Joules) = 12.774475"
"Cumulative DRAM Energy_0 (mWh) = 3.548465"
"Average Package DRAM_0 (Watt) = 1.736083"
