"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"14:09:54:778","24298432180148","   1.131","  16.949"," 4200"," 3600"," 4500"," 4800","  49.024","  39.625","  11.007","  47.849","  38.177","  10.605"," 91","0"," 66","100","   1.035","   0.925","   0.257","  45.000","    0","    0"
"14:09:54:883","24298674413718","   1.236","  14.674"," 4276"," 3600"," 4500"," 4800","  46.698","  44.534","  12.371","  44.838","  42.892","  11.914","100","0"," 67","100","   1.031","   1.033","   0.287","  45.000","    0","    0"
"14:09:54:988","24298916668494","   1.341","  14.609"," 4287"," 3700"," 4600"," 4800","  47.744","  49.554","  13.765","  46.526","  47.784","  13.273"," 89","0"," 67","100","   0.947","   1.133","   0.315","  45.000","    0","    0"
"14:09:55:088","24299147829804","   1.441","  11.489"," 4360"," 3500"," 4600"," 4800","  41.882","  53.756","  14.932","  40.648","  51.862","  14.406","100","0"," 66","100","   0.958","   1.229","   0.341","  45.000","    0","    0"
"14:09:55:188","24299378709380","   1.541","   8.678"," 4360"," 3600"," 4600"," 4800","  33.634","  57.127","  15.869","  32.395","  55.108","  15.308"," 91","0"," 65","100","   0.890","   1.318","   0.366","  45.000","    0","    0"
"14:09:55:289","24299610199172","   1.642","  12.201"," 4447"," 3800"," 4600"," 4796","  46.230","  61.772","  17.159","  44.629","  59.592","  16.553","100","0"," 66","100","   0.906","   1.409","   0.392","  45.000","    0","    0"
"14:09:55:394","24299852460792","   1.747","  12.757"," 4325"," 3500"," 4600"," 4800","  44.831","  66.486","  18.468","  43.429","  64.159","  17.822","100","0"," 65","100","   1.083","   1.523","   0.423","  45.000","    0","    0"
"14:09:55:495","24300085907240","   1.848","  18.004"," 4191"," 3400"," 4600"," 4800","  51.933","  71.747","  19.930","  50.598","  69.285","  19.246"," 97","0"," 64","100","   1.128","   1.638","   0.455","  45.000","    0","    0"
"14:09:55:596","24300316900280","   1.949","  12.349"," 3969"," 3500"," 4500"," 4800","  31.148","  74.870","  20.797","  29.597","  72.253","  20.070"," 91","0"," 63","100","   1.047","   1.743","   0.484","  45.000","    0","    0"
"14:09:55:696","24300547827146","   2.049","   7.751"," 4263"," 3600"," 4600"," 4800","  27.741","  77.651","  21.570","  26.647","  74.923","  20.812","100","0"," 66","100","   0.720","   1.815","   0.504","  45.000","    0","    0"
"14:09:55:796","24300779146020","   2.149","   9.025"," 4280"," 3800"," 4600"," 4800","  31.129","  80.776","  22.438","  29.859","  77.921","  21.645","100","0"," 67","100","   0.758","   1.891","   0.525","  45.000","    0","    0"
"14:09:55:898","24301013660028","   2.251","  11.016"," 4174"," 3600"," 4600"," 4800","  34.531","  84.291","  23.414","  33.230","  81.304","  22.584","100","0"," 63","100","   0.814","   1.974","   0.548","  45.000","    0","    0"
"14:09:56:003","24301255962534","   2.356","   8.682"," 4197"," 3500"," 4500"," 4637","  30.377","  87.485","  24.302","  28.947","  84.348","  23.430"," 94","0"," 63","100","   0.962","   2.075","   0.576","  45.000","    0","    0"
"14:09:56:103","24301486636378","   2.456","  56.306"," 3632"," 3400"," 4400"," 4800","  63.626","  93.856","  26.071","  62.137","  90.569","  25.158"," 95","0"," 65"," 97","   1.819","   2.257","   0.627","  45.000","    0","    0"
"14:09:56:204","24301719446552","   2.557","  92.798"," 3589"," 3400"," 3700"," 4800","  82.065"," 102.148","  28.374","  80.039","  98.657","  27.405","100","0"," 80","100","   2.316","   2.491","   0.692","  45.000","    0","    0"
"14:09:56:312","24301967427306","   2.665","  89.122"," 3526"," 3400"," 3800"," 4800","  76.503"," 110.382","  30.662","  74.443"," 106.669","  29.630"," 97","0"," 80","100","   1.976","   2.704","   0.751","  45.000","    0","    0"
"14:09:56:412","24302198566400","   2.765","  92.567"," 3587"," 3400"," 3800"," 4800","  82.021"," 118.610","  32.947","  80.173"," 114.712","  31.864","100","0"," 80","100","   2.302","   2.935","   0.815","  45.000","    0","    0"
"14:09:56:513","24302429728992","   2.866","  96.188"," 3406"," 3200"," 3500"," 4800","  73.953"," 126.030","  35.008","  71.628"," 121.898","  33.861","100","0"," 80","100","   2.155","   3.151","   0.875","  45.000","    0","    0"
"14:09:56:613","24302661156012","   2.966","  95.786"," 3417"," 3200"," 3600"," 4800","  73.691"," 133.432","  37.064","  72.076"," 129.138","  35.872","100","0"," 80","100","   2.239","   3.376","   0.938","  45.000","    0","    0"
"14:09:56:715","24302896957248","   3.068","  93.948"," 3421"," 3200"," 3600"," 4800","  73.503"," 140.955","  39.154","  71.618"," 136.468","  37.908","100","0"," 80","100","   2.328","   3.614","   1.004","  45.000","    0","    0"
"14:09:56:816","24303128171854","   3.169","  98.135"," 3433"," 3200"," 3600"," 4800","  74.769"," 148.458","  41.238","  72.448"," 143.738","  39.927","100","0"," 80","100","   2.220","   3.837","   1.066","  45.000","    0","    0"
"14:09:56:968","24303479758392","   3.321","  98.389"," 3386"," 3200"," 3500"," 4800","  71.697"," 159.399","  44.277","  70.071"," 154.431","  42.897","100","0"," 80","100","   2.144","   4.164","   1.157","  45.000","    0","    0"
"14:09:57:069","24303711061202","   3.422","  98.618"," 3396"," 3200"," 3500"," 4800","  73.086"," 166.736","  46.316","  70.879"," 161.547","  44.874","100","0"," 80","100","   1.978","   4.363","   1.212","  45.000","    0","    0"
"14:09:57:171","24303945390262","   3.524","  98.635"," 3410"," 3200"," 3600"," 4800","  72.105"," 174.070","  48.353","  70.630"," 168.730","  46.869","100","0"," 80","100","   2.235","   4.590","   1.275","  45.000","    0","    0"
"14:09:57:276","24304187549014","   3.629","  98.456"," 3400"," 3200"," 3600"," 4800","  72.815"," 181.723","  50.478","  70.248"," 176.113","  48.920","100","0"," 80","100","   2.339","   4.836","   1.343","  45.000","    0","    0"
"14:09:57:380","24304429081404","   3.733","  98.796"," 3403"," 3200"," 3500"," 4800","  71.865"," 189.256","  52.571","  70.474"," 183.501","  50.973","100","0"," 80","100","   2.490","   5.097","   1.416","  45.000","    0","    0"
"14:09:57:481","24304660113036","   3.834","  98.060"," 3413"," 3200"," 3600"," 4800","  73.419"," 196.618","  54.616","  70.724"," 190.593","  52.943"," 99","0"," 80","100","   2.538","   5.351","   1.486","  45.000","  350","  333"
"14:09:57:581","24304891777654","   3.934","  92.779"," 3428"," 3200"," 3600"," 4800","  71.542"," 203.812","  56.614","  69.747"," 197.606","  54.891","100","0"," 80","100","   2.474","   5.600","   1.556","  45.000","    0","    0"
"14:09:57:698","24305161287180","   4.051","  98.637"," 3373"," 3100"," 3600"," 4800","  71.036"," 212.121","  58.923","  69.177"," 205.698","  57.138","100","0"," 80","100","   2.208","   5.858","   1.627","  45.000","    0","    0"
"14:09:57:799","24305392397424","   4.152","  96.847"," 3407"," 3200"," 3600"," 4800","  71.745"," 219.318","  60.922","  70.032"," 212.723","  59.090","100","0"," 81","100","   2.249","   6.084","   1.690","  45.000","    0","    0"
"14:09:57:899","24305623345586","   4.252","  71.847"," 3457"," 3200"," 3700"," 4800","  69.050"," 226.239","  62.844","  66.761"," 219.415","  60.949","100","0"," 78","100","   1.767","   6.261","   1.739","  45.000","    0","    0"
"14:09:58:004","24305865995496","   4.357","  78.364"," 3423"," 3200"," 3600"," 4800","  67.781"," 233.378","  64.827","  66.300"," 226.397","  62.888","100","0"," 78","100","   1.981","   6.470","   1.797","  45.000","    0","    0"
"14:09:58:104","24306096860730","   4.457","  69.976"," 3416"," 3200"," 3600"," 4800","  66.568"," 240.048","  66.680","  64.949"," 232.905","  64.696"," 99","0"," 80","100","   1.605","   6.630","   1.842","  45.000","    0","    0"
"14:09:58:205","24306328593778","   4.558","  70.660"," 3454"," 3200"," 3600"," 4800","  67.010"," 246.788","  68.552","  65.232"," 239.466","  66.518","100","0"," 76","100","   1.715","   6.803","   1.890","  45.000","    0","    0"
"14:09:58:305","24306559532748","   4.658","  32.448"," 3795"," 3300"," 4100"," 4800","  60.199"," 252.822","  70.228","  58.975"," 245.377","  68.160","100","0"," 73","100","   1.121","   6.915","   1.921","  45.000","    0","    0"
"14:09:58:405","24306790479940","   4.758","  32.020"," 3625"," 3400"," 4100"," 4800","  51.425"," 257.976","  71.660","  50.103"," 250.400","  69.555","100","0"," 70","100","   0.978","   7.013","   1.948","  45.000","    0","    0"
"14:09:58:506","24307021325850","   4.859","  24.494"," 3965"," 3500"," 4300"," 4800","  56.687"," 263.656","  73.238","  55.411"," 255.951","  71.098"," 97","0"," 71","100","   0.833","   7.097","   1.971","  45.000","    0","    0"
"14:09:58:606","24307252345920","   4.959","  22.096"," 4127"," 3500"," 4300"," 4800","  59.489"," 269.621","  74.895","  57.802"," 261.747","  72.708"," 98","0"," 71","100","   0.776","   7.175","   1.993","  45.000","    0","    0"
"14:09:58:706","24307483786434","   5.059","  22.652"," 4102"," 3500"," 4300"," 4800","  59.230"," 275.571","  76.547","  58.291"," 267.603","  74.334","100","0"," 71","100","   0.760","   7.251","   2.014","  45.000","    0","    0"
"14:09:58:807","24307714833500","   5.160","  23.356"," 4041"," 3500"," 4300"," 4800","  56.808"," 281.267","  78.130","  55.752"," 273.194","  75.887"," 92","0"," 70","100","   0.767","   7.328","   2.036","  45.000","    0","    0"
"14:09:58:910","24307952699756","   5.263","  23.201"," 4085"," 3400"," 4300"," 4800","  60.330"," 287.496","  79.860","  58.478"," 279.231","  77.564","100","0"," 73","100","   0.796","   7.410","   2.058","  45.000","    0","    0"
"14:09:59:010","24308184014710","   5.363","  22.725"," 4111"," 3400"," 4300"," 4800","  59.119"," 293.431","  81.509","  58.242"," 285.078","  79.188"," 99","0"," 73","100","   0.760","   7.486","   2.080","  45.000","    0","    0"

"Total Elapsed Time (sec) = 5.363206"
"Measured RDTSC Frequency (GHz) = 2.304"

"Cumulative Package Energy_0 (Joules) = 293.431274"
"Cumulative Package Energy_0 (mWh) = 81.508687"
"Average Package Power_0 (Watt) = 54.711917"

"Cumulative IA Energy_0 (Joules) = 285.078125"
"Cumulative IA Energy_0 (mWh) = 79.188368"
"Average Package IA_0 (Watt) = 53.154425"

"Cumulative DRAM Energy_0 (Joules) = 7.486267"
"Cumulative DRAM Energy_0 (mWh) = 2.079519"
"Average Package DRAM_0 (Watt) = 1.395857"
