"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"11:57:20:224","5971313949698","   0.105","   7.969"," 4255"," 3600"," 4400"," 4800","  26.085","   2.740","   0.761","  24.601","   2.584","   0.718"," 77","0"," 56"," 77","   0.786","   0.083","   0.023","  45.000","    0","    0"
"11:57:20:330","5971558562174","   0.211","   8.870"," 4136"," 1900"," 4400"," 4580","  27.147","   5.622","   1.562","  25.937","   5.338","   1.483"," 72","0"," 57"," 88","   0.776","   0.165","   0.046","  45.000","    0","    0"
"11:57:20:431","5971789506738","   0.311","   9.324"," 4299"," 3500"," 4400"," 4762","  31.657","   8.795","   2.443","  30.131","   8.358","   2.322"," 77","0"," 57"," 83","   0.835","   0.249","   0.069","  45.000","    0","    0"
"11:57:20:535","5972030198888","   0.416","   6.914"," 4406"," 3700"," 4600"," 4800","  27.025","  11.618","   3.227","  26.006","  11.075","   3.076"," 85","0"," 60"," 88","   0.649","   0.316","   0.088","  45.000","    0","    0"
"11:57:20:640","5972272466746","   0.521","   9.435"," 4391"," 3600"," 4600"," 4737","  35.062","  15.305","   4.251","  33.783","  14.627","   4.063"," 81","0"," 59"," 97","   0.878","   0.409","   0.114","  45.000","  350","  333"
"11:57:20:745","5972514774110","   0.626","   7.320"," 4237"," 3500"," 4500"," 4800","  27.603","  18.208","   5.058","  25.898","  17.351","   4.820"," 91","0"," 60"," 93","   0.832","   0.496","   0.138","  45.000","    0","    0"
"11:57:20:848","5972751194988","   0.729","   7.319"," 4331"," 3600"," 4500"," 4800","  27.148","  20.994","   5.832","  25.887","  20.007","   5.557"," 81","0"," 60"," 91","   0.857","   0.584","   0.162","  45.000","    0","    0"
"11:57:20:953","5972993362594","   0.834","   7.338"," 4498"," 4000"," 4600"," 4794","  30.884","  24.240","   6.733","  29.812","  23.140","   6.428"," 91","0"," 61"," 91","   0.669","   0.654","   0.182","  45.000","    0","    0"
"11:57:21:055","5973228583564","   0.936","  16.531"," 4242"," 3500"," 4600"," 4800","  49.811","  29.325","   8.146","  48.596","  28.102","   7.806"," 80","0"," 60"," 93","   0.844","   0.741","   0.206","  45.000","    0","    0"
"11:57:21:157","5973464375124","   1.038","  17.770"," 4332"," 3700"," 4500"," 4797","  56.312","  35.088","   9.747","  54.852","  33.715","   9.365","100","0"," 63","100","   0.903","   0.833","   0.231","  45.000","    0","    0"
"11:57:21:258","5973695253342","   1.139","  16.930"," 4206"," 3600"," 4500"," 4797","  48.358","  39.934","  11.093","  47.030","  38.428","  10.674"," 90","0"," 63","100","   1.077","   0.941","   0.261","  45.000","    0","    0"
"11:57:21:358","5973926068096","   1.239","  16.152"," 4185"," 3500"," 4500"," 4800","  46.457","  44.588","  12.386","  45.044","  42.940","  11.928"," 98","0"," 63"," 98","   1.176","   1.059","   0.294","  45.000","    0","    0"
"11:57:21:461","5974164567936","   1.342","  15.536"," 4218"," 3600"," 4400"," 4800","  44.962","  49.243","  13.678","  43.410","  47.434","  13.176"," 96","0"," 63"," 98","   0.999","   1.162","   0.323","  45.000","    0","    0"
"11:57:21:564","5974401406452","   1.445","  11.382"," 4373"," 3600"," 4600"," 4800","  40.626","  53.419","  14.839","  39.623","  51.507","  14.308","100","0"," 63","100","   0.949","   1.260","   0.350","  45.000","    0","    0"
"11:57:21:665","5974632741746","   1.545","   9.194"," 4359"," 3700"," 4600"," 4800","  35.426","  56.976","  15.827","  33.570","  54.878","  15.244"," 85","0"," 63","100","   1.000","   1.360","   0.378","  45.000","    0","    0"
"11:57:21:765","5974864099146","   1.646","  11.774"," 4446"," 3900"," 4600"," 4800","  42.674","  61.261","  17.017","  41.818","  59.077","  16.410"," 95","0"," 64"," 96","   0.903","   1.451","   0.403","  45.000","    0","    0"
