"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"13:06:58:225","15597278921316","   8.000","   8.949"," 4396"," 2200"," 4500"," 4779","  42.236"," 298.695","  82.971","  40.990"," 288.196","  80.055","100","0"," 72","100","   0.744","   6.232","   1.731","  45.000","    0","    0"
"13:06:58:325","15597510106976","   8.100","   7.638"," 4376"," 1900"," 4500"," 4782","  37.976"," 302.505","  84.029","  36.491"," 291.858","  81.072"," 97","0"," 73","100","   0.734","   6.305","   1.752","  45.000","    0","    0"
"13:06:58:425","15597741151524","   8.200","   8.075"," 4404"," 3200"," 4500"," 4777","  39.986"," 306.515","  85.143","  38.780"," 295.747","  82.152","100","0"," 72","100","   0.745","   6.380","   1.772","  45.000","    0","    0"
"13:06:58:526","15597972570266","   8.301","  10.951"," 4189"," 2400"," 4500"," 4782","  41.559"," 310.689","  86.303","  40.384"," 299.803","  83.279"," 97","0"," 70","100","   0.858","   6.466","   1.796","  45.000","    0","    0"
"13:06:58:626","15598203302136","   8.401","   8.170"," 4304"," 1900"," 4600"," 4765","  37.253"," 314.420","  87.339","  35.891"," 303.397","  84.277"," 95","0"," 71","100","   0.831","   6.550","   1.819","  45.000","    0","    0"
"13:06:58:726","15598434365476","   8.501","   8.121"," 4267"," 1900"," 4500"," 4681","  37.730"," 318.204","  88.390","  36.122"," 307.020","  85.283"," 98","0"," 71","100","   0.762","   6.626","   1.841","  45.000","    0","    0"
"13:06:58:827","15598665478660","   8.601","   9.242"," 4191"," 2200"," 4400"," 4794","  37.350"," 321.951","  89.431","  36.214"," 310.652","  86.292"," 98","0"," 70","100","   0.811","   6.707","   1.863","  45.000","    0","    0"
"13:06:58:927","15598896610910","   8.702","   7.561"," 4376"," 2300"," 4500"," 4780","  36.820"," 325.644","  90.457","  35.578"," 314.222","  87.284"," 96","0"," 73","100","   0.723","   6.780","   1.883","  45.000","    0","    0"
"13:06:59:027","15599127488234","   8.802","   7.918"," 4424"," 1900"," 4600"," 4770","  39.806"," 329.633","  91.565","  38.636"," 318.093","  88.359","100","0"," 73","100","   0.731","   6.853","   1.904","  45.000","    0","    0"
"13:06:59:128","15599358980848","   8.902","   8.549"," 4249"," 2800"," 4600"," 4782","  37.836"," 333.435","  92.621","  36.363"," 321.747","  89.374"," 98","0"," 71","100","   0.776","   6.931","   1.925","  45.000","    0","    0"
"13:06:59:228","15599589751026","   9.002","   7.490"," 4303"," 1900"," 4500"," 4674","  34.982"," 336.939","  93.594","  33.668"," 325.119","  90.311"," 92","0"," 73","100","   0.733","   7.005","   1.946","  45.000","    0","    0"
"13:06:59:328","15599820890126","   9.103","   7.248"," 4055"," 2000"," 4500"," 4402","  28.712"," 339.819","  94.394","  27.554"," 327.883","  91.079"," 92","0"," 71","100","   0.701","   7.075","   1.965","  45.000","    0","    0"
"13:06:59:428","15600051952252","   9.203","   7.237"," 4117"," 2600"," 4500"," 4479","  29.506"," 342.778","  95.216","  28.057"," 330.697","  91.860"," 86","0"," 71","100","   0.721","   7.147","   1.985","  45.000","    0","    0"
"13:06:59:529","15600282889490","   9.303","  18.007"," 3918"," 3500"," 4600"," 4746","  42.787"," 347.067","  96.407","  41.549"," 334.862","  93.017"," 92","0"," 70"," 94","   1.046","   7.252","   2.014","  45.000","    0","    0"
"13:06:59:629","15600513768272","   9.404","  12.284"," 3762"," 2100"," 4400"," 4753","  29.915"," 350.064","  97.240","  28.336"," 337.701","  93.806"," 89","0"," 70"," 95","   1.114","   7.364","   2.045","  45.000","    0","    0"
"13:06:59:729","15600745465472","   9.504","   8.636"," 3953"," 2600"," 4400"," 4421","  27.549"," 352.835","  98.010","  26.159"," 340.332","  94.537"," 89","0"," 69"," 96","   0.708","   7.435","   2.065","  45.000","    0","    0"
"13:06:59:830","15600976264290","   9.604","   9.024"," 4225"," 2100"," 4500"," 4664","  36.272"," 356.468","  99.019","  35.035"," 343.841","  95.511"," 88","0"," 72","100","   0.746","   7.510","   2.086","  45.000","    0","    0"
"13:06:59:930","15601206955352","   9.704","   6.893"," 4208"," 1900"," 4600"," 4582","  31.411"," 359.613","  99.893","  30.206"," 346.866","  96.352"," 89","0"," 71","100","   0.671","   7.577","   2.105","  45.000","    0","    0"
"13:07:00:034","15601446547986","   9.808","   7.317"," 4290"," 1900"," 4500"," 4662","  33.448"," 363.091"," 100.859","  32.288"," 350.223","  97.284"," 95","0"," 71"," 98","   0.710","   7.651","   2.125","  45.000","    0","    0"
"13:07:00:134","15601677885962","   9.909","   6.874"," 4194"," 2500"," 4600"," 4533","  30.465"," 366.150"," 101.708","  29.138"," 353.149","  98.097"," 86","0"," 71"," 97","   0.695","   7.721","   2.145","  45.000","    0","    0"
"13:07:00:234","15601908795336","  10.009","  23.828"," 3685"," 2200"," 4600"," 4792","  41.558"," 370.315"," 102.865","  39.880"," 357.146","  99.207"," 84","0"," 69"," 95","   1.463","   7.867","   2.185","  45.000","    0","    0"
"13:07:00:334","15602139744132","  10.109","   6.561"," 2915"," 1200"," 4300"," 3145","  12.830"," 371.601"," 103.223","  11.642"," 358.313","  99.531"," 76","0"," 67"," 94","   0.597","   7.927","   2.202","  45.000","    0","    0"
"13:07:00:435","15602371692646","  10.210","   6.860"," 2681"," 1200"," 3700"," 2703","   8.892"," 372.497"," 103.471","   7.799"," 359.098","  99.749"," 74","0"," 68"," 80","   0.602","   7.988","   2.219","  45.000","    0","    0"
"13:07:00:535","15602602560998","  10.310","   6.321"," 2575"," 1200"," 3500"," 2574","   7.791"," 373.277"," 103.688","   6.488"," 359.748","  99.930"," 73","0"," 67"," 77","   0.643","   8.052","   2.237","  45.000","    0","    0"
"13:07:00:636","15602833765368","  10.410","   7.737"," 2718"," 1200"," 3600"," 2729","   9.755"," 374.256"," 103.960","   8.439"," 360.595"," 100.165"," 76","0"," 65"," 76","   0.779","   8.130","   2.258","  45.000","    0","    0"
"13:07:00:736","15603064796574","  10.511","   6.991"," 3299"," 1200"," 4500"," 3503","  15.938"," 375.854"," 104.404","  14.704"," 362.069"," 100.575"," 74","0"," 66"," 89","   0.668","   8.197","   2.277","  45.000","    0","    0"
"13:07:00:840","15603305022208","  10.615","  13.800"," 3208"," 1200"," 4300"," 3507","  19.119"," 377.848"," 104.958","  18.277"," 363.975"," 101.104"," 83","0"," 65"," 84","   0.885","   8.290","   2.303","  45.000","    0","    0"
"13:07:00:945","15603547366706","  10.720","  14.758"," 3503"," 1200"," 4100"," 4514","  26.375"," 380.622"," 105.728","  24.575"," 366.560"," 101.822"," 75","0"," 69"," 90","   1.003","   8.395","   2.332","  45.000","    0","    0"
"13:07:01:046","15603778189926","  10.820","   6.607"," 2687"," 1200"," 3700"," 2734","   8.802"," 381.504"," 105.973","   7.642"," 367.325"," 102.035"," 73","0"," 66"," 79","   0.593","   8.454","   2.348","  45.000","    0","    0"
"13:07:01:147","15604012578536","  10.922","   8.402"," 3161"," 1200"," 4400"," 3364","  14.413"," 382.970"," 106.381","  13.612"," 368.710"," 102.419"," 91","0"," 65"," 91","   0.675","   8.523","   2.368","  45.000","    0","    0"
"13:07:01:253","15604254878384","  11.027","   6.994"," 2856"," 1200"," 4500"," 2965","  12.689"," 384.304"," 106.751","  11.086"," 369.876"," 102.743"," 73","0"," 66"," 91","   0.683","   8.595","   2.387","  45.000","    0","    0"
"13:07:01:354","15604488604686","  11.129","   6.347"," 2860"," 1200"," 3700"," 2876","   9.260"," 385.244"," 107.012","   8.155"," 370.703"," 102.973"," 76","0"," 65"," 78","   0.663","   8.662","   2.406","  45.000","    0","    0"
"13:07:01:454","15604719632524","  11.229","   5.933"," 2734"," 1200"," 3700"," 2740","   8.380"," 386.084"," 107.246","   7.210"," 371.426"," 103.174"," 73","0"," 66"," 78","   0.649","   8.727","   2.424","  45.000","    0","    0"
"13:07:01:555","15604950611280","  11.329","   6.615"," 2767"," 1200"," 3700"," 2815","   9.074"," 386.994"," 107.498","   7.873"," 372.215"," 103.393"," 72","0"," 64"," 76","   0.684","   8.796","   2.443","  45.000","    0","    0"
"13:07:01:655","15605181597266","  11.430","   7.131"," 2700"," 1200"," 3600"," 2704","   9.228"," 387.919"," 107.755","   7.868"," 373.004"," 103.612"," 72","0"," 64"," 75","   0.766","   8.873","   2.465","  45.000","    0","    0"
"13:07:01:757","15605417085642","  11.532","   6.503"," 2669"," 1200"," 3600"," 2682","   8.230"," 388.760"," 107.989","   7.094"," 373.729"," 103.814"," 72","0"," 65"," 75","   0.672","   8.941","   2.484","  45.000","    0","    0"
