"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"13:05:18:313","15367084594134","   0.105","   7.952"," 4270"," 3500"," 4400"," 4798","  26.841","   2.820","   0.783","  25.442","   2.674","   0.743"," 71","0"," 56"," 82","   0.782","   0.082","   0.023","  45.000","    0","    0"
"13:05:18:417","15367325687192","   0.210","   9.388"," 4303"," 3700"," 4400"," 4795","  31.859","   6.154","   1.710","  30.489","   5.864","   1.629"," 75","0"," 56"," 93","   0.859","   0.172","   0.048","  45.000","  350","  333"
"13:05:18:523","15367568324104","   0.315","   7.828"," 4297"," 3100"," 4400"," 4717","  26.776","   8.974","   2.493","  25.602","   8.560","   2.378"," 80","0"," 58"," 89","   0.687","   0.244","   0.068","  45.000","    0","    0"
"13:05:18:624","15367800847106","   0.416","   7.508"," 4447"," 3800"," 4600"," 4794","  30.194","  12.021","   3.339","  28.946","  11.481","   3.189"," 78","0"," 58","100","   0.674","   0.312","   0.087","  45.000","    0","    0"
"13:05:18:725","15368033761728","   0.517","  10.110"," 4422"," 3600"," 4600"," 4800","  37.486","  15.811","   4.392","  36.258","  15.147","   4.207"," 87","0"," 59"," 89","   0.942","   0.408","   0.113","  45.000","    0","    0"
"13:05:18:830","15368276034254","   0.622","   9.665"," 3942"," 3500"," 4600"," 4800","  27.210","  18.672","   5.187","  25.707","  17.850","   4.958"," 84","0"," 58"," 87","   0.926","   0.505","   0.140","  45.000","    0","    0"
"13:05:18:931","15368509879178","   0.724","   7.616"," 4124"," 3500"," 4600"," 4800","  24.944","  21.204","   5.890","  23.389","  20.224","   5.618"," 76","0"," 60"," 85","   0.888","   0.595","   0.165","  45.000","    0","    0"
"13:05:19:036","15368749867846","   0.828","   7.745"," 4488"," 3800"," 4600"," 4794","  31.943","  24.531","   6.814","  30.715","  23.423","   6.506"," 85","0"," 61"," 86","   0.707","   0.669","   0.186","  45.000","    0","    0"
"13:05:19:140","15368989624164","   0.932","  14.933"," 4306"," 3700"," 4500"," 4800","  46.560","  29.376","   8.160","  45.222","  28.129","   7.814"," 96","0"," 59"," 96","   0.869","   0.759","   0.211","  45.000","    0","    0"
"13:05:19:240","15369221120836","   1.032","  18.183"," 4302"," 3500"," 4500"," 4800","  55.654","  34.968","   9.713","  54.625","  33.618","   9.338"," 91","0"," 60","100","   0.900","   0.850","   0.236","  45.000","    0","    0"
"13:05:19:341","15369452764830","   1.133","  16.103"," 4276"," 3000"," 4500"," 4800","  50.462","  40.041","  11.123","  48.888","  38.533","  10.704"," 93","0"," 61","100","   1.023","   0.953","   0.265","  45.000","    0","    0"
"13:05:19:445","15369693460374","   1.237","  15.981"," 4207"," 3600"," 4400"," 4800","  46.852","  44.936","  12.482","  45.532","  43.289","  12.025"," 90","0"," 62","100","   1.126","   1.070","   0.297","  45.000","    0","    0"
