"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"11:27:15:387","5527639776156","   1.241","  14.148"," 4275"," 3700"," 4600"," 4800","  44.226","  40.040","  11.122","  42.899","  38.479","  10.689"," 85","0"," 66"," 94","   0.863","   0.966","   0.268","  45.000","    0","    0"
"11:27:15:488","5527872186458","   1.342","  18.638"," 4295"," 3500"," 4600"," 4800","  58.545","  45.946","  12.763","  57.181","  44.247","  12.291","100","0"," 69","100","   0.888","   1.056","   0.293","  45.000","    0","    0"
"11:27:15:592","5528111516320","   1.446","  16.514"," 4270"," 3400"," 4500"," 4797","  51.018","  51.245","  14.235","  50.230","  49.465","  13.740","100","0"," 67","100","   0.994","   1.159","   0.322","  45.000","    0","    0"
"11:27:15:697","5528353245956","   1.551","  13.096"," 4395"," 3500"," 4600"," 4800","  47.790","  56.259","  15.628","  46.117","  54.303","  15.084"," 98","0"," 67","100","   1.010","   1.265","   0.351","  45.000","    0","    0"
"11:27:15:801","5528594045412","   1.655","  15.544"," 4212"," 3600"," 4600"," 4800","  46.898","  61.161","  16.989","  45.488","  59.057","  16.405"," 93","0"," 66","100","   0.975","   1.367","   0.380","  45.000","    0","    0"
"11:27:15:901","5528824988930","   1.755","  11.270"," 4411"," 3500"," 4600"," 4800","  43.156","  65.487","  18.191","  41.998","  63.267","  17.574"," 95","0"," 67"," 99","   0.928","   1.460","   0.406","  45.000","    0","    0"
"11:27:16:002","5529056003728","   1.856","   8.469"," 4408"," 3900"," 4600"," 4800","  34.159","  68.912","  19.142","  32.822","  66.558","  18.488"," 97","0"," 66","100","   0.864","   1.547","   0.430","  45.000","    0","    0"
"11:27:16:102","5529287131954","   1.956","  12.910"," 4395"," 3900"," 4600"," 4800","  45.428","  73.469","  20.408","  43.969","  70.969","  19.714","100","0"," 67","100","   0.961","   1.643","   0.456","  45.000","    0","    0"
"11:27:16:205","5529525243538","   2.059","  11.994"," 4343"," 3600"," 4600"," 4800","  42.809","  77.893","  21.637","  41.362","  75.243","  20.901"," 91","0"," 66","100","   1.078","   1.754","   0.487","  45.000","    0","    0"
"11:27:16:306","5529756448748","   2.160","  17.798"," 4241"," 3500"," 4600"," 4797","  53.874","  83.299","  23.139","  52.623","  80.524","  22.368"," 90","0"," 66","100","   1.062","   1.861","   0.517","  45.000","    0","    0"
"11:27:16:410","5529996074618","   2.264","  11.983"," 4087"," 3500"," 4500"," 4800","  34.066","  86.842","  24.123","  32.704","  83.925","  23.313"," 81","0"," 67","100","   1.019","   1.967","   0.546","  45.000","    0","    0"
"11:27:16:514","5530237297054","   2.368","   8.784"," 4498"," 3800"," 4600"," 4800","  36.596","  90.674","  25.187","  35.312","  87.622","  24.340","100","0"," 67","100","   0.758","   2.046","   0.568","  45.000","    0","    0"
"11:27:16:615","5530468249742","   2.469","   8.443"," 4507"," 3700"," 4600"," 4800","  35.621","  94.244","  26.179","  34.416","  91.072","  25.298","100","0"," 67","100","   0.805","   2.127","   0.591","  45.000","    0","    0"
"11:27:16:719","5530708669554","   2.573","   7.858"," 3298"," 1900"," 4600"," 3432","  17.639","  96.085","  26.690","  16.065","  92.749","  25.764"," 74","0"," 62","100","   0.752","   2.206","   0.613","  45.000","    0","    0"
"11:27:16:820","5530941151894","   2.674","   8.707"," 4315"," 3100"," 4600"," 4709","  34.501","  99.566","  27.657","  33.263","  96.105","  26.696"," 97","0"," 64","100","   0.793","   2.286","   0.635","  45.000","    0","    0"
"11:27:16:923","5531178296074","   2.777","   8.113"," 4411"," 3600"," 4600"," 4800","  36.585"," 103.332","  28.703","  35.181","  99.726","  27.702","100","0"," 66","100","   0.835","   2.372","   0.659","  45.000","    0","    0"
"11:27:17:027","5531418856338","   2.881","   8.740"," 4039"," 3700"," 4600"," 4800","  26.611"," 106.110","  29.475","  25.489"," 102.387","  28.441"," 89","0"," 63","100","   0.825","   2.458","   0.683","  45.000","    0","    0"
"11:27:17:128","5531650101732","   2.982","   8.306"," 4417"," 3500"," 4600"," 4800","  36.816"," 109.805","  30.502","  35.661"," 105.967","  29.435"," 89","0"," 65","100","   0.789","   2.537","   0.705","  45.000","    0","    0"
"11:27:17:229","5531882560646","   3.082","   7.021"," 4234"," 3500"," 4600"," 4754","  26.927"," 112.522","  31.256","  25.678"," 108.557","  30.155"," 94","0"," 65","100","   0.812","   2.619","   0.727","  45.000","    0","    0"
"11:27:17:331","5532117724126","   3.184","   8.162"," 3813"," 1200"," 4600"," 4309","  23.938"," 114.966","  31.935","  22.493"," 110.853","  30.793"," 73","0"," 63","100","   0.982","   2.719","   0.755","  45.000","    0","    0"
"11:27:17:434","5532355466490","   3.288","   5.174"," 2345"," 1200"," 3900"," 2661","   5.185"," 115.501","  32.084","   3.836"," 111.249","  30.903"," 65","0"," 61"," 74","   0.867","   2.808","   0.780","  45.000","    0","    0"
"11:27:17:535","5532587908420","   3.389","   3.315"," 2662"," 1200"," 3000"," 3778","   3.696"," 115.874","  32.187","   3.020"," 111.554","  30.987"," 63","0"," 61"," 70","   0.689","   2.878","   0.799","  45.000","    0","    0"
"11:27:17:640","5532830629900","   3.494","   1.187"," 1682"," 1200"," 2600"," 1647","   0.884"," 115.967","  32.213","   0.509"," 111.607","  31.002"," 62","0"," 60"," 64","   0.605","   2.942","   0.817","  45.000","    0","    0"
"11:27:17:742","5533065840090","   3.596","   2.110"," 1744"," 1200"," 2600"," 1748","   1.817"," 116.152","  32.264","   1.031"," 111.713","  31.031"," 62","0"," 59"," 64","   0.708","   3.014","   0.837","  45.000","    0","    0"
"11:27:17:847","5533306697764","   3.701","   0.685"," 1311"," 1200"," 1900"," 1300","   0.581"," 116.213","  32.281","   0.239"," 111.738","  31.038"," 61","0"," 59"," 62","   0.587","   3.075","   0.854","  45.000","    0","    0"
"11:27:17:951","5533547999158","   3.805","   0.480"," 1307"," 1200"," 1600"," 1300","   0.416"," 116.256","  32.293","   0.131"," 111.751","  31.042"," 61","0"," 59"," 61","   0.578","   3.136","   0.871","  45.000","    0","    0"
"11:27:18:052","5533779735748","   3.906","   0.629"," 1402"," 1200"," 2000"," 1422","   0.592"," 116.316","  32.310","   0.257"," 111.777","  31.049"," 61","0"," 59"," 61","   0.585","   3.195","   0.887","  45.000","    0","    0"
"11:27:18:157","5534022474156","   4.011","   0.328"," 1297"," 1200"," 1300"," 1300","   0.458"," 116.364","  32.323","   0.170"," 111.795","  31.054"," 61","0"," 59"," 61","   0.549","   3.253","   0.904","  45.000","    0","    0"
"11:27:18:262","5534263096996","   4.116","   0.751"," 1566"," 1200"," 2500"," 1581","   0.778"," 116.445","  32.346","   0.386"," 111.835","  31.065"," 60","0"," 59"," 61","   0.605","   3.316","   0.921","  45.000","    0","    0"
"11:27:18:367","5534504829792","   4.221","   0.424"," 1298"," 1200"," 1400"," 1300","   0.468"," 116.495","  32.360","   0.148"," 111.851","  31.070"," 61","0"," 58"," 61","   0.592","   3.378","   0.938","  45.000","    0","    0"
"11:27:18:467","5534736083854","   4.321","   0.868"," 1340"," 1200"," 2000"," 1344","   0.795"," 116.574","  32.382","   0.300"," 111.881","  31.078"," 60","0"," 58"," 61","   0.597","   3.438","   0.955","  45.000","    0","    0"

"Total Elapsed Time (sec) = 4.320893"
"Measured RDTSC Frequency (GHz) = 2.304"

"Cumulative Package Energy_0 (Joules) = 116.574341"
"Cumulative Package Energy_0 (mWh) = 32.381761"
"Average Package Power_0 (Watt) = 26.979224"

"Cumulative IA Energy_0 (Joules) = 111.881042"
"Cumulative IA Energy_0 (mWh) = 31.078067"
"Average Package IA_0 (Watt) = 25.893037"

"Cumulative DRAM Energy_0 (Joules) = 3.437805"
"Cumulative DRAM Energy_0 (mWh) = 0.954946"
"Average Package DRAM_0 (Watt) = 0.795624"
