"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"10:58:03:326","1490704467554","   1.122","   9.186"," 4388"," 3200"," 4500"," 4800","  33.241","  33.464","   9.296","  32.168","  32.050","   8.903"," 78","0"," 59"," 88","   0.830","   0.929","   0.258","  45.000","    0","    0"
"10:58:03:431","1490946694906","   1.228","   7.442"," 4387"," 3700"," 4600"," 4800","  27.988","  36.407","  10.113","  26.647","  34.851","   9.681"," 87","0"," 60"," 87","   0.724","   1.005","   0.279","  45.000","    0","    0"
"10:58:03:532","1491179063738","   1.328","  19.171"," 4234"," 3600"," 4600"," 4800","  54.549","  41.908","  11.641","  53.245","  40.221","  11.173"," 80","0"," 60"," 90","   1.007","   1.106","   0.307","  45.000","    0","    0"
"10:58:03:636","1491420304360","   1.433","  17.986"," 4182"," 3600"," 4300"," 4800","  49.100","  47.049","  13.069","  47.551","  45.200","  12.556"," 93","0"," 64"," 97","   1.006","   1.212","   0.337","  45.000","    0","    0"
"10:58:03:738","1491653529342","   1.534","  14.962"," 4180"," 3600"," 4300"," 4800","  41.492","  51.250","  14.236","  40.278","  49.277","  13.688"," 84","0"," 63"," 91","   1.039","   1.317","   0.366","  45.000","    0","    0"
"10:58:03:840","1491889945614","   1.637","  13.290"," 4256"," 3600"," 4500"," 4800","  40.444","  55.399","  15.389","  38.946","  53.274","  14.798"," 81","0"," 62"," 99","   1.005","   1.420","   0.394","  45.000","    0","    0"
"10:58:03:943","1492125648406","   1.739","  15.614"," 4307"," 3500"," 4500"," 4800","  50.084","  60.523","  16.812","  48.736","  58.260","  16.183"," 86","0"," 62","100","   1.065","   1.529","   0.425","  45.000","    0","    0"
"10:58:04:043","1492357039360","   1.840","  11.231"," 4419"," 3600"," 4500"," 4800","  41.163","  64.657","  17.960","  40.089","  62.286","  17.302"," 89","0"," 62","100","   0.937","   1.623","   0.451","  45.000","    0","    0"
"10:58:04:144","1492589335146","   1.940","   8.260"," 4440"," 3700"," 4600"," 4800","  34.315","  68.117","  18.921","  32.909","  65.604","  18.223"," 89","0"," 62","100","   0.877","   1.711","   0.475","  45.000","    0","    0"
"10:58:04:244","1492820356458","   2.041","  13.353"," 4435"," 3600"," 4600"," 4800","  48.410","  72.971","  20.270","  47.310","  70.347","  19.541"," 85","0"," 62"," 95","   0.979","   1.810","   0.503","  45.000","    0","    0"
"10:58:04:346","1493054847688","   2.142","  13.088"," 4314"," 3600"," 4500"," 4800","  44.083","  77.458","  21.516","  42.430","  74.666","  20.741"," 86","0"," 61"," 97","   1.106","   1.922","   0.534","  45.000","    0","    0"
"10:58:04:449","1493293395090","   2.246","  18.517"," 4143"," 3500"," 4400"," 4800","  50.975","  82.735","  22.982","  49.436","  79.784","  22.162"," 89","0"," 62"," 99","   1.157","   2.042","   0.567","  45.000","    0","    0"

"Total Elapsed Time (sec) = 2.246032"
"Measured RDTSC Frequency (GHz) = 2.304"

"Cumulative Package Energy_0 (Joules) = 82.735352"
"Cumulative Package Energy_0 (mWh) = 22.982042"
"Average Package Power_0 (Watt) = 36.836222"

"Cumulative IA Energy_0 (Joules) = 79.784241"
"Cumulative IA Energy_0 (mWh) = 22.162289"
"Average Package IA_0 (Watt) = 35.522301"

"Cumulative DRAM Energy_0 (Joules) = 2.042053"
"Cumulative DRAM Energy_0 (mWh) = 0.567237"
"Average Package DRAM_0 (Watt) = 0.909182"
