"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"10:58:08:493","1502610042584","   1.136","   8.508"," 4357"," 3700"," 4500"," 4800","  30.751","  33.267","   9.241","  29.484","  31.826","   8.841"," 86","0"," 62"," 87","   0.825","   0.919","   0.255","  45.000","    0","    0"
"10:58:08:598","1502852213020","   1.241","   8.724"," 4391"," 3800"," 4500"," 4800","  32.135","  36.645","  10.179","  31.259","  35.112","   9.753"," 88","0"," 62"," 89","   0.677","   0.990","   0.275","  45.000","    0","    0"
"10:58:08:702","1503091875320","   1.346","  20.031"," 4140"," 3600"," 4500"," 4782","  51.710","  42.024","  11.673","  50.137","  40.327","  11.202"," 98","0"," 64"," 98","   1.082","   1.103","   0.306","  45.000","    0","    0"
"10:58:08:807","1503334438214","   1.451","  18.232"," 4201"," 3600"," 4300"," 4795","  50.356","  47.325","  13.146","  49.049","  45.491","  12.636"," 82","0"," 66"," 98","   1.014","   1.209","   0.336","  45.000","    0","    0"
"10:58:08:908","1503565740576","   1.551","  14.353"," 4312"," 3500"," 4500"," 4797","  46.636","  52.007","  14.446","  45.133","  50.022","  13.895"," 88","0"," 64"," 92","   1.051","   1.315","   0.365","  45.000","    0","    0"
"10:58:09:008","1503797156316","   1.652","  16.838"," 4265"," 3500"," 4500"," 4800","  51.392","  57.169","  15.880","  50.069","  55.051","  15.292"," 88","0"," 65","100","   1.073","   1.423","   0.395","  45.000","    0","    0"
"10:58:09:113","1504038185070","   1.756","  11.913"," 4355"," 3600"," 4400"," 4800","  40.803","  61.437","  17.066","  39.268","  59.159","  16.433"," 89","0"," 65","100","   0.945","   1.521","   0.423","  45.000","    0","    0"
"10:58:09:218","1504280374816","   1.861","   8.455"," 4473"," 3600"," 4600"," 4800","  35.913","  65.212","  18.115","  34.696","  62.806","  17.446"," 98","0"," 65","100","   0.912","   1.617","   0.449","  45.000","    0","    0"
"10:58:09:318","1504511712724","   1.962","  10.489"," 4432"," 3700"," 4600"," 4800","  39.647","  69.193","  19.220","  38.634","  66.685","  18.524"," 87","0"," 63","100","   0.903","   1.708","   0.474","  45.000","    0","    0"
"10:58:09:419","1504743097518","   2.062","  13.192"," 4460"," 3700"," 4600"," 4800","  49.685","  74.183","  20.606","  48.072","  71.513","  19.865"," 93","0"," 63","100","   1.042","   1.813","   0.503","  45.000","    0","    0"
"10:58:09:522","1504979726382","   2.165","  14.841"," 4318"," 3600"," 4600"," 4800","  49.469","  79.263","  22.018","  47.996","  76.442","  21.234"," 88","0"," 64","100","   0.989","   1.914","   0.532","  45.000","    0","    0"
"10:58:09:626","1505220919500","   2.270","  15.516"," 4009"," 3500"," 4500"," 4800","  38.126","  83.255","  23.126","  36.971","  80.312","  22.309"," 92","0"," 64"," 92","   1.094","   2.029","   0.564","  45.000","    0","    0"

"Total Elapsed Time (sec) = 2.269568"
"Measured RDTSC Frequency (GHz) = 2.304"

"Cumulative Package Energy_0 (Joules) = 83.254639"
"Cumulative Package Energy_0 (mWh) = 23.126289"
"Average Package Power_0 (Watt) = 36.683034"

"Cumulative IA Energy_0 (Joules) = 80.312317"
"Cumulative IA Energy_0 (mWh) = 22.308977"
"Average Package IA_0 (Watt) = 35.386610"

"Cumulative DRAM Energy_0 (Joules) = 2.028625"
"Cumulative DRAM Energy_0 (mWh) = 0.563507"
"Average Package DRAM_0 (Watt) = 0.893838"
