"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"11:46:24:422","4460343597762","   1.123","  16.509"," 4293"," 3600"," 4500"," 4800","  52.130","  39.381","  10.939","  50.817","  37.921","  10.534"," 90","0"," 64","100","   1.015","   0.917","   0.255","  45.000","    0","    0"
"11:46:24:522","4460574518516","   1.223","  17.202"," 4193"," 3500"," 4400"," 4800","  49.451","  44.337","  12.316","  48.194","  42.751","  11.875"," 95","0"," 65"," 99","   1.234","   1.040","   0.289","  45.000","    0","    0"
"11:46:24:622","4460805527372","   1.323","  15.443"," 4166"," 3600"," 4400"," 4800","  43.674","  48.716","  13.532","  42.439","  47.006","  13.057"," 98","0"," 63","100","   0.957","   1.136","   0.316","  45.000","    0","    0"
"11:46:24:723","4461037330044","   1.424","  11.915"," 4295"," 3400"," 4600"," 4796","  39.282","  52.668","  14.630","  37.731","  50.802","  14.112"," 79","0"," 64","100","   0.980","   1.235","   0.343","  45.000","    0","    0"
"11:46:24:823","4461268643112","   1.524","   9.354"," 4467"," 3800"," 4600"," 4800","  38.620","  56.546","  15.707","  37.310","  54.548","  15.152"," 85","0"," 64"," 94","   1.023","   1.337","   0.372","  45.000","    0","    0"
"11:46:24:923","4461499515694","   1.625","  10.537"," 4471"," 4000"," 4600"," 4800","  41.205","  60.675","  16.854","  39.614","  58.517","  16.255"," 99","0"," 62"," 99","   0.859","   1.424","   0.395","  45.000","    0","    0"
"11:46:25:024","4461730414840","   1.725","  14.621"," 4352"," 3500"," 4600"," 4797","  49.553","  65.641","  18.234","  48.240","  63.352","  17.598","100","0"," 61","100","   1.114","   1.535","   0.426","  45.000","    0","    0"
"11:46:25:125","4461964923596","   1.827","  15.586"," 4297"," 3200"," 4500"," 4800","  49.101","  70.638","  19.622","  47.589","  68.196","  18.943"," 85","0"," 62","100","   1.090","   1.646","   0.457","  45.000","    0","    0"
"11:46:25:226","4462195982854","   1.927","  14.515"," 4062"," 3500"," 4400"," 4800","  37.846","  74.434","  20.676","  36.564","  71.862","  19.962"," 79","0"," 64"," 98","   1.101","   1.756","   0.488","  45.000","    0","    0"
"11:46:25:331","4462438417870","   2.032","   7.914"," 4231"," 3500"," 4600"," 4800","  26.853","  77.259","  21.461","  25.736","  74.570","  20.714"," 88","0"," 65"," 88","   0.771","   1.838","   0.510","  45.000","    0","    0"
"11:46:25:432","4462672213678","   2.134","   9.505"," 4506"," 4000"," 4600"," 4800","  39.059","  81.223","  22.562","  37.655","  78.391","  21.775"," 98","0"," 65"," 98","   0.831","   1.922","   0.534","  45.000","    0","    0"
"11:46:25:536","4462910361820","   2.237","   7.636"," 4360"," 3500"," 4600"," 4709","  30.604","  84.386","  23.441","  29.217","  81.411","  22.614"," 73","0"," 61","100","   0.826","   2.007","   0.558","  45.000","    0","    0"
"11:46:25:636","4463141105910","   2.337","   7.939"," 4147"," 3500"," 4500"," 4553","  28.212","  87.212","  24.225","  26.916","  84.107","  23.363"," 77","0"," 59"," 78","   0.811","   2.089","   0.580","  45.000","    0","    0"
"11:46:25:736","4463372004564","   2.437","   8.830"," 4366"," 3800"," 4500"," 4791","  37.561","  90.976","  25.271","  36.480","  87.763","  24.379"," 77","0"," 60"," 91","   0.702","   2.159","   0.600","  45.000","    0","    0"
"11:46:25:836","4463602808398","   2.538","   9.850"," 4335"," 3700"," 4500"," 4788","  39.842","  94.967","  26.380","  38.676","  91.637","  25.455"," 79","0"," 60"," 92","   0.726","   2.232","   0.620","  45.000","    0","    0"
"11:46:25:936","4463833502722","   2.638","  10.359"," 4316"," 3600"," 4500"," 4793","  40.436","  99.016","  27.504","  38.808","  95.523","  26.534"," 83","0"," 61"," 91","   0.741","   2.306","   0.640","  45.000","    0","    0"
"11:46:26:037","4464064709982","   2.738","   9.467"," 4335"," 3700"," 4400"," 4776","  38.165"," 102.846","  28.568","  37.073","  99.243","  27.568"," 81","0"," 61"," 91","   0.715","   2.378","   0.660","  45.000","    0","    0"
"11:46:26:137","4464295562714","   2.838","  10.376"," 4337"," 3600"," 4500"," 4789","  40.917"," 106.945","  29.707","  39.771"," 103.228","  28.675"," 92","0"," 63"," 93","   0.726","   2.450","   0.681","  45.000","    0","    0"
"11:46:26:242","4464538041240","   2.943","   8.187"," 4348"," 3800"," 4500"," 4780","  35.903"," 110.724","  30.757","  34.684"," 106.879","  29.689"," 81","0"," 64"," 92","   0.708","   2.525","   0.701","  45.000","    0","    0"
"11:46:26:347","4464780337418","   3.049","   7.326"," 4396"," 4000"," 4500"," 4781","  34.581"," 114.361","  31.767","  33.098"," 110.359","  30.655"," 82","0"," 63"," 83","   0.680","   2.596","   0.721","  45.000","    0","    0"
"11:46:26:450","4465016331150","   3.151","  10.124"," 4365"," 3800"," 4500"," 4787","  40.760"," 118.536","  32.927","  39.606"," 114.416","  31.782"," 83","0"," 64"," 96","   0.723","   2.670","   0.742","  45.000","    0","    0"
"11:46:26:555","4465258643184","   3.256","  10.029"," 4300"," 3600"," 4500"," 4789","  39.593"," 122.700","  34.083","  38.429"," 118.458","  32.905"," 89","0"," 62"," 99","   0.709","   2.745","   0.762","  45.000","    0","    0"
"11:46:26:660","4465500828030","   3.361","   8.392"," 4355"," 3700"," 4500"," 4775","  36.032"," 126.487","  35.135","  34.634"," 122.098","  33.916"," 81","0"," 62"," 89","   0.795","   2.829","   0.786","  45.000","    0","    0"
"11:46:26:760","4465731774986","   3.462","   8.798"," 4389"," 3700"," 4500"," 4775","  37.395"," 130.235","  36.177","  36.250"," 125.732","  34.926"," 80","0"," 62"," 88","   0.703","   2.899","   0.805","  45.000","    0","    0"
"11:46:26:864","4465971958402","   3.566","   7.977"," 4381"," 3700"," 4500"," 4773","  35.804"," 133.968","  37.213","  34.269"," 129.304","  35.918"," 81","0"," 61"," 85","   0.692","   2.971","   0.825","  45.000","    0","    0"
"11:46:26:966","4466206404480","   3.668","   8.065"," 4402"," 3800"," 4500"," 4764","  35.384"," 137.568","  38.213","  34.424"," 132.807","  36.891"," 82","0"," 64"," 86","   0.686","   3.041","   0.845","  45.000","    0","    0"
"11:46:27:066","4466437248460","   3.768","   7.810"," 4394"," 4000"," 4500"," 4759","  35.175"," 141.093","  39.192","  33.661"," 136.180","  37.828"," 81","0"," 64"," 90","   0.688","   3.110","   0.864","  45.000","    0","    0"
"11:46:27:167","4466667915364","   3.868","   7.236"," 4398"," 3600"," 4500"," 4759","  33.593"," 144.456","  40.127","  32.436"," 139.427","  38.730"," 80","0"," 63"," 86","   0.678","   3.178","   0.883","  45.000","    0","    0"
"11:46:27:267","4466898708354","   3.968","   7.120"," 4404"," 3700"," 4500"," 4743","  33.113"," 147.773","  41.048","  31.910"," 142.623","  39.618"," 81","0"," 63"," 82","   0.680","   3.246","   0.902","  45.000","    0","    0"
"11:46:27:369","4467133943946","   4.070","   7.518"," 4411"," 3800"," 4500"," 4766","  34.285"," 151.273","  42.020","  33.162"," 146.009","  40.558"," 80","0"," 63"," 87","   0.677","   3.315","   0.921","  45.000","    0","    0"
"11:46:27:470","4467366647246","   4.171","   7.385"," 4407"," 3700"," 4500"," 4760","  34.118"," 154.719","  42.978","  32.825"," 149.325","  41.479"," 81","0"," 62"," 83","   0.679","   3.384","   0.940","  45.000","    0","    0"
"11:46:27:570","4467598446376","   4.272","   6.886"," 4421"," 3900"," 4500"," 4749","  33.100"," 158.049","  43.903","  31.721"," 152.516","  42.366"," 81","0"," 64"," 82","   0.668","   3.451","   0.959","  45.000","    0","    0"
"11:46:27:671","4467829495714","   4.372","   7.968"," 4358"," 3600"," 4500"," 4758","  34.343"," 161.493","  44.859","  33.040"," 155.829","  43.286"," 80","0"," 62"," 88","   0.793","   3.530","   0.981","  45.000","    0","    0"
"11:46:27:771","4468060475720","   4.472","   7.059"," 4414"," 3900"," 4500"," 4745","  33.129"," 164.815","  45.782","  31.967"," 159.034","  44.176"," 80","0"," 64"," 82","   0.668","   3.597","   0.999","  45.000","    0","    0"
"11:46:27:871","4468291368488","   4.573","   7.185"," 4403"," 3700"," 4500"," 4763","  33.613"," 168.183","  46.718","  32.488"," 162.290","  45.081"," 80","0"," 62"," 86","   0.675","   3.665","   1.018","  45.000","    0","    0"
"11:46:27:972","4468522561842","   4.673","   6.796"," 4429"," 3300"," 4500"," 4756","  32.756"," 171.470","  47.631","  31.312"," 165.432","  45.953"," 81","0"," 64"," 82","   0.667","   3.732","   1.037","  45.000","    0","    0"
"11:46:28:072","4468753534362","   4.773","   6.747"," 4444"," 4000"," 4500"," 4746","  32.543"," 174.732","  48.537","  31.364"," 168.576","  46.827"," 81","0"," 67"," 82","   0.661","   3.798","   1.055","  45.000","    0","    0"
"11:46:28:172","4468984567388","   4.873","   7.113"," 4428"," 3700"," 4500"," 4757","  33.328"," 178.074","  49.465","  32.197"," 171.805","  47.723"," 81","0"," 62"," 82","   0.675","   3.866","   1.074","  45.000","    0","    0"
"11:46:28:272","4469215382338","   4.974","   6.820"," 4422"," 3900"," 4500"," 4749","  32.531"," 181.333","  50.370","  31.305"," 174.941","  48.595"," 82","0"," 64"," 82","   0.663","   3.932","   1.092","  45.000","    0","    0"
"11:46:28:372","4469446257082","   5.074","   6.808"," 4436"," 3900"," 4500"," 4741","  33.132"," 184.653","  51.293","  31.650"," 178.112","  49.476"," 81","0"," 64"," 82","   0.669","   3.999","   1.111","  45.000","    0","    0"
"11:46:28:473","4469677128928","   5.174","   7.660"," 4408"," 4000"," 4500"," 4762","  34.702"," 188.131","  52.259","  33.556"," 181.475","  50.410"," 81","0"," 64"," 82","   0.688","   4.068","   1.130","  45.000","    0","    0"
"11:46:28:575","4469914002234","   5.277","   6.752"," 4448"," 4000"," 4500"," 4772","  33.324"," 191.557","  53.210","  31.994"," 184.764","  51.323"," 81","0"," 64"," 82","   0.664","   4.136","   1.149","  45.000","    0","    0"
"11:46:28:676","4470144649912","   5.377","   7.658"," 4348"," 3700"," 4500"," 4769","  34.177"," 194.978","  54.161","  32.821"," 188.050","  52.236"," 81","0"," 62"," 81","   0.786","   4.215","   1.171","  45.000","    0","    0"
"11:46:28:776","4470375511676","   5.477","   7.145"," 4399"," 3600"," 4500"," 4755","  33.370"," 198.322","  55.089","  32.121"," 191.268","  53.130"," 81","0"," 62"," 89","   0.671","   4.282","   1.190","  45.000","    0","    0"
"11:46:28:876","4470606474560","   5.577","   6.924"," 4428"," 3800"," 4500"," 4754","  33.139"," 201.644","  56.012","  31.973"," 194.473","  54.020"," 81","0"," 64"," 82","   0.667","   4.349","   1.208","  45.000","    0","    0"
"11:46:28:976","4470837297084","   5.678","   7.066"," 4429"," 3900"," 4500"," 4769","  33.452"," 204.995","  56.943","  32.339"," 197.713","  54.920"," 82","0"," 65"," 87","   0.674","   4.417","   1.227","  45.000","    0","    0"
"11:46:29:076","4471068109792","   5.778","   6.792"," 4447"," 4100"," 4500"," 4756","  33.350"," 208.336","  57.871","  31.803"," 200.899","  55.805"," 82","0"," 65"," 83","   0.668","   4.484","   1.245","  45.000","    0","    0"
"11:46:29:178","4471302126482","   5.879","   6.847"," 4417"," 3900"," 4500"," 4750","  32.721"," 211.660","  58.794","  31.655"," 204.114","  56.698"," 81","0"," 64"," 82","   0.668","   4.551","   1.264","  45.000","    0","    0"
"11:46:29:278","4471533092402","   5.980","   8.866"," 4400"," 3700"," 4500"," 4773","  36.951"," 215.364","  59.823","  35.778"," 207.701","  57.695"," 82","0"," 63"," 93","   0.721","   4.624","   1.284","  45.000","    0","    0"
"11:46:29:378","4471763874972","   6.080","   7.282"," 4425"," 4000"," 4500"," 4762","  34.883"," 218.858","  60.794","  33.396"," 211.046","  58.624"," 82","0"," 65"," 91","   0.684","   4.692","   1.303","  45.000","    0","    0"
"11:46:29:479","4471995106584","   6.180","   6.822"," 4445"," 4100"," 4500"," 4757","  32.896"," 222.159","  61.711","  31.806"," 214.238","  59.511"," 82","0"," 65"," 83","   0.665","   4.759","   1.322","  45.000","    0","    0"
"11:46:29:579","4472226111450","   6.280","   6.964"," 4428"," 3700"," 4500"," 4752","  33.933"," 225.562","  62.656","  32.717"," 217.518","  60.422"," 83","0"," 65"," 83","   0.678","   4.827","   1.341","  45.000","    0","    0"
"11:46:29:681","4472462001484","   6.383","   7.539"," 4357"," 3700"," 4500"," 4757","  34.346"," 229.078","  63.633","  32.719"," 220.868","  61.352"," 82","0"," 63"," 83","   0.776","   4.906","   1.363","  45.000","    0","    0"
"11:46:29:782","4472692919976","   6.483","   6.939"," 4427"," 3800"," 4500"," 4750","  33.336"," 232.419","  64.561","  32.163"," 224.092","  62.248"," 82","0"," 63"," 83","   0.669","   4.973","   1.381","  45.000","    0","    0"
"11:46:29:882","4472923636930","   6.583","   6.864"," 4425"," 3800"," 4500"," 4756","  32.898"," 235.714","  65.476","  31.718"," 227.268","  63.130"," 82","0"," 65"," 83","   0.665","   5.040","   1.400","  45.000","    0","    0"
"11:46:29:982","4473154465780","   6.683","   6.822"," 4434"," 3700"," 4500"," 4752","  33.325"," 239.052","  66.403","  32.153"," 230.489","  64.025"," 82","0"," 65"," 83","   0.666","   5.107","   1.419","  45.000","    0","    0"
"11:46:30:082","4473385276640","   6.783","   6.901"," 4436"," 4000"," 4500"," 4751","  33.268"," 242.385","  67.329","  32.089"," 233.704","  64.918"," 81","0"," 65"," 83","   0.669","   5.174","   1.437","  45.000","    0","    0"
"11:46:30:182","4473616170072","   6.884","   6.833"," 4431"," 3900"," 4500"," 4745","  32.929"," 245.685","  68.246","  31.722"," 236.883","  65.801"," 81","0"," 65"," 83","   0.668","   5.241","   1.456","  45.000","    0","    0"
"11:46:30:282","4473846839892","   6.984","   6.825"," 4432"," 3500"," 4500"," 4742","  33.579"," 249.047","  69.180","  32.050"," 240.092","  66.692"," 82","0"," 63"," 83","   0.672","   5.308","   1.474","  45.000","    0","    0"
"11:46:30:383","4474077599436","   7.084","   6.835"," 4417"," 3800"," 4500"," 4745","  32.995"," 252.351","  70.098","  31.852"," 243.282","  67.578"," 82","0"," 65"," 83","   0.662","   5.374","   1.493","  45.000","    0","    0"
"11:46:30:483","4474308511026","   7.184","   6.777"," 4424"," 3700"," 4500"," 4743","  32.510"," 255.610","  71.003","  31.342"," 246.423","  68.451"," 81","0"," 65"," 82","   0.661","   5.440","   1.511","  45.000","    0","    0"
"11:46:30:587","4474547955554","   7.288","   6.811"," 4431"," 3800"," 4500"," 4752","  33.071"," 259.047","  71.957","  31.798"," 249.727","  69.369"," 82","0"," 65"," 83","   0.664","   5.509","   1.530","  45.000","    0","    0"
"11:46:30:689","4474783218020","   7.390","   7.491"," 4387"," 3500"," 4500"," 4772","  34.400"," 262.559","  72.933","  33.026"," 253.100","  70.305"," 82","0"," 64"," 83","   0.773","   5.588","   1.552","  45.000","    0","    0"
"11:46:30:789","4475014068556","   7.490","   6.846"," 4436"," 3700"," 4500"," 4752","  33.164"," 265.882","  73.856","  32.002"," 256.306","  71.196"," 82","0"," 64"," 83","   0.666","   5.655","   1.571","  45.000","    0","    0"
"11:46:30:889","4475244855218","   7.591","   6.820"," 4439"," 3800"," 4500"," 4762","  33.069"," 269.194","  74.776","  31.898"," 259.501","  72.084"," 82","0"," 65"," 84","   0.665","   5.722","   1.589","  45.000","    0","    0"
"11:46:30:989","4475475622166","   7.691","   6.835"," 4436"," 3700"," 4500"," 4754","  33.659"," 272.566","  75.713","  32.134"," 262.720","  72.978"," 83","0"," 65"," 84","   0.673","   5.789","   1.608","  45.000","    0","    0"
"11:46:31:092","4475712221806","   7.793","   8.696"," 4394"," 3600"," 4600"," 4789","  38.242"," 276.493","  76.804","  37.084"," 266.528","  74.036"," 92","0"," 64","100","   0.828","   5.874","   1.632","  45.000","    0","    0"
"11:46:31:192","4475943043952","   7.894","   8.573"," 4413"," 3400"," 4500"," 4784","  38.481"," 280.348","  77.874","  37.303"," 270.265","  75.074"," 98","0"," 64"," 96","   0.740","   5.948","   1.652","  45.000","    0","    0"
"11:46:31:292","4476173829144","   7.994","   9.281"," 4398"," 3800"," 4500"," 4797","  41.175"," 284.472","  79.020","  39.609"," 274.233","  76.176"," 88","0"," 66"," 98","   0.748","   6.023","   1.673","  45.000","    0","    0"
"11:46:31:393","4476404872748","   8.094","   8.984"," 4425"," 3600"," 4500"," 4792","  40.303"," 288.514","  80.143","  39.197"," 278.164","  77.268"," 94","0"," 67","100","   0.729","   6.096","   1.693","  45.000","    0","    0"
"11:46:31:493","4476636095260","   8.194","   8.219"," 4408"," 3600"," 4500"," 4796","  37.820"," 292.309","  81.197","  36.684"," 281.845","  78.290"," 90","0"," 65","100","   0.741","   6.171","   1.714","  45.000","    0","    0"
"11:46:31:593","4476867262092","   8.295","   9.076"," 4313"," 3500"," 4500"," 4798","  38.840"," 296.206","  82.280","  37.342"," 285.592","  79.331"," 91","0"," 65"," 93","   0.770","   6.248","   1.736","  45.000","    0","    0"
"11:46:31:696","4477104524716","   8.398","   8.974"," 4339"," 3600"," 4500"," 4793","  37.909"," 300.110","  83.364","  36.447"," 289.345","  80.374"," 90","0"," 65"," 95","   0.845","   6.335","   1.760","  45.000","    0","    0"
"11:46:31:797","4477335988706","   8.498","   7.818"," 4423"," 3600"," 4500"," 4798","  37.010"," 303.828","  84.397","  35.950"," 292.957","  81.377"," 89","0"," 65"," 92","   0.720","   6.407","   1.780","  45.000","    0","    0"
"11:46:31:897","4477566841810","   8.598","   8.733"," 4430"," 3600"," 4500"," 4796","  39.465"," 307.783","  85.495","  38.272"," 296.791","  82.442"," 89","0"," 67"," 99","   0.738","   6.481","   1.800","  45.000","    0","    0"
"11:46:31:997","4477797641688","   8.698","   7.731"," 4453"," 4000"," 4500"," 4795","  37.626"," 311.552","  86.542","  36.461"," 300.444","  83.457"," 90","0"," 67"," 93","   0.723","   6.554","   1.820","  45.000","    0","    0"
"11:46:32:098","4478028940800","   8.799","   7.321"," 4470"," 3800"," 4500"," 4793","  36.839"," 315.250","  87.569","  35.394"," 303.997","  84.444"," 89","0"," 65"," 94","   0.723","   6.626","   1.841","  45.000","    0","    0"
"11:46:32:198","4478260183894","   8.899","   8.598"," 4337"," 3600"," 4600"," 4787","  37.545"," 319.018","  88.616","  36.388"," 307.649","  85.458"," 94","0"," 65"," 95","   0.769","   6.703","   1.862","  45.000","    0","    0"
"11:46:32:298","4478491373338","   9.000","   7.365"," 4469"," 4000"," 4500"," 4794","  36.405"," 322.671","  89.631","  35.241"," 311.185","  86.440"," 90","0"," 67"," 95","   0.716","   6.775","   1.882","  45.000","    0","    0"
"11:46:32:398","4478722255566","   9.100","   7.280"," 4473"," 4100"," 4500"," 4796","  36.600"," 326.339","  90.650","  35.141"," 314.707","  87.419"," 90","0"," 67"," 93","   0.716","   6.847","   1.902","  45.000","    0","    0"
"11:46:32:499","4478953047354","   9.200","   7.241"," 4475"," 3700"," 4500"," 4798","  36.315"," 329.977","  91.660","  35.133"," 318.226","  88.396"," 92","0"," 67"," 93","   0.713","   6.918","   1.922","  45.000","    0","    0"
"11:46:32:599","4479184029852","   9.300","  18.695"," 3953"," 3600"," 4600"," 4799","  45.564"," 334.544","  92.929","  44.338"," 322.671","  89.631"," 89","0"," 65"," 94","   1.105","   7.029","   1.953","  45.000","    0","    0"
"11:46:32:699","4479415194686","   9.401","  13.191"," 3833"," 3000"," 4200"," 4794","  31.765"," 337.732","  93.814","  30.297"," 325.711","  90.475"," 85","0"," 65"," 91","   1.018","   7.131","   1.981","  45.000","    0","    0"
"11:46:32:800","4479646314914","   9.501","   9.118"," 4334"," 3800"," 4500"," 4795","  38.241"," 341.568","  94.880","  36.722"," 329.394","  91.498"," 91","0"," 66"," 94","   0.706","   7.202","   2.001","  45.000","    0","    0"
"11:46:32:900","4479877062008","   9.601","   8.262"," 4438"," 3900"," 4500"," 4800","  38.698"," 345.443","  95.956","  37.516"," 333.152","  92.542"," 93","0"," 66","100","   0.675","   7.270","   2.019","  45.000","    0","    0"
"11:46:33:000","4480108187676","   9.701","   7.380"," 4460"," 3700"," 4500"," 4794","  36.449"," 349.100","  96.972","  35.327"," 336.695","  93.527"," 92","0"," 68"," 94","   0.665","   7.337","   2.038","  45.000","    0","    0"
"11:46:33:100","4480339279196","   9.802","   8.481"," 4429"," 3900"," 4500"," 4798","  39.080"," 353.019","  98.061","  37.919"," 340.499","  94.583"," 90","0"," 68","100","   0.720","   7.409","   2.058","  45.000","    0","    0"
"11:46:33:203","4480574758872","   9.904","   7.967"," 4392"," 3700"," 4500"," 4800","  37.264"," 356.828","  99.119","  35.706"," 344.148","  95.597"," 91","0"," 65"," 93","   0.731","   7.484","   2.079","  45.000","    0","    0"
"11:46:33:306","4480813756946","  10.008","  22.687"," 3714"," 3100"," 4600"," 4799","  42.117"," 361.197"," 100.332","  40.903"," 348.391","  96.775"," 85","0"," 65"," 92","   1.338","   7.622","   2.117","  45.000","    0","    0"
"11:46:33:407","4481045094780","  10.108","   8.500"," 4106"," 3400"," 4300"," 4800","  28.872"," 364.096"," 101.138","  27.483"," 351.150","  97.542"," 85","0"," 67"," 91","   0.632","   7.686","   2.135","  45.000","    0","    0"
"11:46:33:507","4481276241798","  10.208","   8.088"," 4378"," 3400"," 4500"," 4796","  36.239"," 367.731"," 102.148","  35.116"," 354.673","  98.520"," 90","0"," 66"," 92","   0.692","   7.755","   2.154","  45.000","    0","    0"
"11:46:33:607","4481507598632","  10.309","   7.631"," 4444"," 3500"," 4500"," 4800","  36.958"," 371.443"," 103.178","  35.483"," 358.236","  99.510"," 90","0"," 66"," 92","   0.683","   7.824","   2.173","  45.000","  350","  333"
"11:46:33:709","4481740807362","  10.410","   7.638"," 4418"," 3700"," 4500"," 4798","  36.834"," 375.171"," 104.214","  35.488"," 361.829"," 100.508"," 90","0"," 66"," 92","   0.768","   7.901","   2.195","  45.000","    0","    0"
"11:46:33:809","4481972169242","  10.510","   7.224"," 4470"," 3600"," 4500"," 4798","  36.360"," 378.822"," 105.228","  35.310"," 365.374"," 101.493"," 91","0"," 68"," 93","   0.672","   7.969","   2.214","  45.000","    0","    0"
"11:46:33:909","4482203466770","  10.611","  15.311"," 3970"," 3600"," 4600"," 4793","  41.744"," 383.013"," 106.392","  39.976"," 369.387"," 102.608"," 88","0"," 65"," 91","   1.048","   8.074","   2.243","  45.000","    0","    0"
"11:46:34:010","4482434552358","  10.711","  14.819"," 3752"," 3400"," 4100"," 4788","  32.134"," 386.236"," 107.288","  30.882"," 372.485"," 103.468"," 81","0"," 65"," 91","   1.013","   8.176","   2.271","  45.000","    0","    0"
"11:46:34:110","4482665339574","  10.811","   7.827"," 4245"," 3600"," 4300"," 4778","  30.004"," 389.241"," 108.122","  28.991"," 375.389"," 104.275"," 82","0"," 67"," 85","   0.622","   8.238","   2.288","  45.000","    0","    0"
"11:46:34:210","4482895996406","  10.911","  12.589"," 4210"," 3700"," 4500"," 4796","  43.489"," 393.595"," 109.332","  42.223"," 379.616"," 105.449"," 91","0"," 65"," 92","   0.786","   8.317","   2.310","  45.000","    0","    0"
"11:46:34:310","4483126891142","  11.012","   9.357"," 4337"," 3600"," 4400"," 4777","  38.624"," 397.465"," 110.407","  37.342"," 383.358"," 106.488"," 85","0"," 66","100","   0.707","   8.388","   2.330","  45.000","    0","    0"
"11:46:34:410","4483357776074","  11.112","   9.317"," 4273"," 3600"," 4500"," 4784","  37.985"," 401.272"," 111.464","  36.479"," 387.013"," 107.504"," 85","0"," 66"," 92","   0.692","   8.457","   2.349","  45.000","    0","    0"
"11:46:34:511","4483588465956","  11.212","   7.612"," 4368"," 3600"," 4500"," 4775","  33.538"," 404.630"," 112.397","  32.360"," 390.254"," 108.404"," 86","0"," 68"," 92","   0.660","   8.523","   2.368","  45.000","    0","    0"
"11:46:34:615","4483828026736","  11.316","   8.103"," 4381"," 3700"," 4500"," 4776","  36.478"," 408.423"," 113.451","  35.144"," 393.908"," 109.419"," 85","0"," 66"," 90","   0.739","   8.600","   2.389","  45.000","    0","    0"
"11:46:34:715","4484059137508","  11.416","   7.925"," 4372"," 3700"," 4500"," 4785","  36.243"," 412.058"," 114.461","  35.063"," 397.425"," 110.396"," 88","0"," 66"," 97","   0.702","   8.670","   2.408","  45.000","    0","    0"
