"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"11:48:25:899","4740227174914","   0.102","   7.750"," 4242"," 3400"," 4300"," 4800","  25.674","   2.619","   0.727","  24.144","   2.463","   0.684"," 80","0"," 56"," 80","   0.786","   0.080","   0.022","  45.000","    0","    0"
"11:48:26:004","4740469825218","   0.207","   9.315"," 4299"," 3600"," 4500"," 4736","  31.508","   5.937","   1.649","  30.348","   5.659","   1.572"," 73","0"," 57"," 86","   0.804","   0.165","   0.046","  45.000","    0","    0"
"11:48:26:106","4740704088236","   0.309","   8.832"," 4354"," 3600"," 4500"," 4800","  31.027","   9.092","   2.525","  29.591","   8.668","   2.408"," 85","0"," 59"," 85","   0.818","   0.248","   0.069","  45.000","    0","    0"
"11:48:26:211","4740946336832","   0.414","   7.388"," 4456"," 3800"," 4500"," 4800","  29.626","  12.207","   3.391","  28.515","  11.666","   3.240"," 95","0"," 61"," 95","   0.676","   0.319","   0.089","  45.000","    0","    0"
"11:48:26:315","4741187051002","   0.519","   9.012"," 4385"," 3600"," 4600"," 4795","  34.226","  15.783","   4.384","  32.585","  15.070","   4.186"," 73","0"," 61"," 97","   0.922","   0.415","   0.115","  45.000","    0","    0"
"11:48:26:419","4741425375636","   0.622","   7.126"," 4221"," 3600"," 4500"," 4800","  25.838","  18.455","   5.126","  24.622","  17.617","   4.894"," 86","0"," 62"," 93","   0.775","   0.496","   0.138","  45.000","    0","    0"
"11:48:26:519","4741656426468","   0.722","   7.205"," 4396"," 3700"," 4500"," 4800","  29.169","  21.380","   5.939","  27.846","  20.410","   5.669"," 81","0"," 60"," 89","   0.830","   0.579","   0.161","  45.000","    0","    0"
"11:48:26:624","4741898666368","   0.827","   7.312"," 4476"," 3900"," 4600"," 4800","  30.858","  24.625","   6.840","  29.454","  23.506","   6.530"," 93","0"," 63"," 93","   0.678","   0.650","   0.181","  45.000","    0","    0"
"11:48:26:726","4742132880184","   0.929","  16.497"," 4242"," 3500"," 4600"," 4797","  49.452","  29.652","   8.237","  48.678","  28.455","   7.904"," 81","0"," 61"," 96","   0.831","   0.735","   0.204","  45.000","    0","    0"
"11:48:26:826","4742363993840","   1.029","  17.710"," 4309"," 3800"," 4500"," 4800","  54.842","  35.153","   9.765","  53.100","  33.781","   9.384","100","0"," 62","100","   0.890","   0.824","   0.229","  45.000","    0","    0"
"11:48:26:926","4742594820414","   1.130","  16.607"," 4244"," 3600"," 4500"," 4800","  49.588","  40.121","  11.145","  48.247","  38.615","  10.726"," 90","0"," 62","100","   1.075","   0.932","   0.259","  45.000","    0","    0"
"11:48:27:031","4742836898226","   1.235","  15.905"," 4265"," 3700"," 4400"," 4800","  49.000","  45.269","  12.575","  47.481","  43.604","  12.112","100","0"," 62","100","   1.146","   1.052","   0.292","  45.000","    0","    0"
"11:48:27:132","4743068134510","   1.335","  15.576"," 4179"," 3500"," 4400"," 4800","  45.192","  49.805","  13.835","  43.993","  48.019","  13.339"," 82","0"," 62","100","   0.988","   1.151","   0.320","  45.000","    0","    0"
"11:48:27:237","4743310409114","   1.440","  10.947"," 4380"," 3800"," 4600"," 4800","  39.160","  53.923","  14.979","  37.965","  52.011","  14.447","100","0"," 63","100","   0.934","   1.249","   0.347","  45.000","    0","    0"
"11:48:27:337","4743541283514","   1.540","   9.387"," 4374"," 3600"," 4600"," 4800","  37.039","  57.634","  16.010","  35.219","  55.540","  15.428"," 90","0"," 63","100","   1.028","   1.352","   0.376","  45.000","    0","    0"
"11:48:27:437","4743772368926","   1.641","  12.183"," 4398"," 3700"," 4600"," 4800","  41.806","  61.827","  17.174","  40.669","  59.619","  16.561","100","0"," 63","100","   0.893","   1.442","   0.401","  45.000","    0","    0"
"11:48:27:539","4744006018194","   1.742","  13.108"," 4369"," 3600"," 4600"," 4800","  45.946","  66.487","  18.469","  44.742","  64.156","  17.821"," 94","0"," 64","100","   1.096","   1.553","   0.431","  45.000","    0","    0"
"11:48:27:639","4744236997094","   1.842","  15.510"," 4311"," 3500"," 4500"," 4800","  50.571","  71.557","  19.877","  48.845","  69.053","  19.181"," 92","0"," 66","100","   1.047","   1.658","   0.461","  45.000","    0","    0"
"11:48:27:742","4744473005774","   1.945","  13.467"," 4040"," 3500"," 4500"," 4800","  35.142","  75.156","  20.877","  33.880","  72.524","  20.145"," 96","0"," 62"," 96","   1.080","   1.769","   0.491","  45.000","    0","    0"
"11:48:27:842","4744703990202","   2.045","   8.144"," 4334"," 3500"," 4600"," 4800","  29.484","  78.112","  21.698","  28.543","  75.385","  20.940"," 82","0"," 66","100","   0.779","   1.847","   0.513","  45.000","    0","    0"
"11:48:27:944","4744938370762","   2.147","   9.040"," 4498"," 3600"," 4600"," 4795","  38.330","  82.011","  22.781","  36.792","  79.128","  21.980","100","0"," 66","100","   0.801","   1.928","   0.536","  45.000","    0","    0"
"11:48:28:045","4745172028704","   2.248","   7.851"," 4299"," 3500"," 4600"," 4687","  29.702","  85.024","  23.618","  28.231","  81.991","  22.775"," 79","0"," 61","100","   0.841","   2.014","   0.559","  45.000","    0","    0"
"11:48:28:148","4745408901648","   2.351","   7.972"," 4008"," 3500"," 4500"," 4439","  25.980","  87.695","  24.360","  24.679","  84.528","  23.480"," 82","0"," 62"," 83","   0.817","   2.098","   0.583","  45.000","    0","    0"
"11:48:28:248","4745639878738","   2.451","   8.921"," 4353"," 3700"," 4500"," 4796","  37.900","  91.494","  25.415","  36.906","  88.228","  24.508"," 82","0"," 62"," 92","   0.702","   2.168","   0.602","  45.000","    0","    0"
"11:48:28:348","4745870893504","   2.552","   9.895"," 4335"," 3700"," 4500"," 4794","  40.735","  95.578","  26.550","  39.075","  92.146","  25.596"," 90","0"," 64"," 98","   0.732","   2.241","   0.623","  45.000","    0","    0"
"11:48:28:448","4746101759422","   2.652","   9.480"," 4376"," 3800"," 4500"," 4792","  40.326","  99.619","  27.672","  39.157","  96.070","  26.686"," 85","0"," 65"," 97","   0.702","   2.312","   0.642","  45.000","    0","    0"
"11:48:28:549","4746333416706","   2.752","   9.394"," 4350"," 4000"," 4500"," 4786","  39.309"," 103.572","  28.770","  38.364","  99.927","  27.758"," 83","0"," 65"," 90","   0.711","   2.383","   0.662","  45.000","    0","    0"
"11:48:28:649","4746564445226","   2.853","  10.613"," 4339"," 3600"," 4500"," 4792","  42.694"," 107.853","  29.959","  41.127"," 104.051","  28.903"," 88","0"," 62","100","   0.734","   2.457","   0.682","  45.000","    0","    0"
