"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"13:25:21:884","18140149382888","   0.105","   7.967"," 4263"," 3600"," 4400"," 4800","  26.281","   2.760","   0.767","  24.925","   2.618","   0.727"," 81","0"," 57"," 82","   0.790","   0.083","   0.023","  45.000","    0","    0"
"13:25:21:989","18140391420746","   0.210","   9.469"," 4284"," 3100"," 4400"," 4795","  31.028","   6.020","   1.672","  29.742","   5.742","   1.595"," 74","0"," 58"," 92","   0.837","   0.171","   0.047","  45.000","    0","    0"
"13:25:22:090","18140622644720","   0.310","   8.501"," 4367"," 3500"," 4400"," 4800","  29.841","   9.015","   2.504","  28.661","   8.619","   2.394"," 82","0"," 59"," 87","   0.767","   0.248","   0.069","  45.000","    0","    0"
"13:25:22:195","18140864943426","   0.416","   7.142"," 4413"," 3700"," 4600"," 4800","  27.810","  11.939","   3.316","  26.672","  11.424","   3.173"," 79","0"," 61"," 93","   0.678","   0.319","   0.089","  45.000","    0","    0"
"13:25:22:296","18141098603784","   0.517","  10.493"," 4312"," 3500"," 4600"," 4796","  36.285","  15.619","   4.339","  34.764","  14.949","   4.153"," 73","0"," 60"," 93","   0.936","   0.414","   0.115","  45.000","    0","    0"
"13:25:22:397","18141329514288","   0.617","   7.546"," 4057"," 3500"," 4400"," 4800","  24.332","  18.058","   5.016","  22.871","  17.241","   4.789"," 91","0"," 59"," 91","   0.851","   0.499","   0.139","  45.000","    0","    0"
"13:25:22:502","18141571673006","   0.722","   7.743"," 4322"," 3500"," 4600"," 4800","  28.193","  21.021","   5.839","  26.858","  20.064","   5.573"," 93","0"," 59"," 93","   0.894","   0.593","   0.165","  45.000","    0","    0"
"13:25:22:605","18141809565042","   0.826","   7.536"," 4508"," 3600"," 4600"," 4800","  31.597","  24.283","   6.745","  30.553","  23.219","   6.450"," 87","0"," 61"," 96","   0.685","   0.664","   0.184","  45.000","    0","    0"
"13:25:22:707","18142045296172","   0.928","  15.333"," 4340"," 3600"," 4500"," 4800","  50.110","  29.410","   8.170","  48.604","  28.192","   7.831"," 95","0"," 62"," 96","   0.806","   0.747","   0.207","  45.000","    0","    0"
"13:25:22:807","18142276139682","   1.028","  17.405"," 4282"," 3600"," 4500"," 4800","  53.402","  34.761","   9.656","  52.263","  33.428","   9.286"," 92","0"," 62","100","   0.878","   0.835","   0.232","  45.000","    0","    0"
