"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"13:03:13:879","15080391534878","   2.350","  11.072"," 4456"," 3700"," 4600"," 4800","  43.514","  91.553","  25.432","  41.799","  88.371","  24.547"," 97","0"," 60"," 97","   0.770","   2.225","   0.618","  45.000","    0","    0"
"13:03:13:979","15080623713624","   2.450","   7.237"," 4471"," 4200"," 4600"," 4800","  30.917","  94.669","  26.297","  29.958","  91.390","  25.386","100","0"," 64","100","   0.657","   2.291","   0.636","  45.000","    0","    0"
"13:03:14:079","15080854496460","   2.551","   9.047"," 4322"," 3600"," 4600"," 4795","  32.354","  97.910","  27.197","  30.830","  94.478","  26.244"," 85","0"," 60","100","   0.821","   2.374","   0.659","  45.000","    0","    0"
"13:03:14:180","15081086286782","   2.651","   7.426"," 4535"," 3800"," 4600"," 4800","  32.105"," 101.140","  28.094","  31.073","  97.604","  27.112"," 78","0"," 62"," 90","   0.740","   2.448","   0.680","  45.000","    0","    0"
"13:03:14:282","15081320139124","   2.753","   7.661"," 4161"," 3400"," 4700"," 4463","  26.672"," 103.847","  28.846","  25.006"," 100.142","  27.817"," 74","0"," 61"," 81","   0.837","   2.533","   0.704","  45.000","    0","    0"
"13:03:14:387","15081562636846","   2.858","   9.751"," 4318"," 3700"," 4600"," 4789","  38.949"," 107.946","  29.985","  37.676"," 104.107","  28.919"," 81","0"," 60"," 88","   0.828","   2.620","   0.728","  45.000","    0","    0"
"13:03:14:488","15081795633172","   2.959","   9.474"," 4347"," 3700"," 4400"," 4797","  39.103"," 111.901","  31.084","  37.910"," 107.941","  29.984"," 79","0"," 60"," 82","   0.704","   2.691","   0.748","  45.000","    0","    0"
"13:03:14:588","15082026444984","   3.059","  10.639"," 4321"," 3700"," 4500"," 4791","  41.429"," 116.051","  32.236","  40.273"," 111.976","  31.104"," 79","0"," 60"," 95","   0.748","   2.766","   0.768","  45.000","    0","    0"
"13:03:14:688","15082257182364","   3.159","   8.453"," 4373"," 3400"," 4500"," 4789","  36.590"," 119.715","  33.254","  35.525"," 115.533","  32.093"," 80","0"," 62"," 88","   0.703","   2.837","   0.788","  45.000","    0","    0"
"13:03:14:789","15082488132212","   3.260","   8.800"," 4349"," 3700"," 4500"," 4783","  37.747"," 123.499","  34.305","  36.165"," 119.158","  33.100"," 79","0"," 60"," 88","   0.725","   2.909","   0.808","  45.000","    0","    0"
"13:03:14:889","15082718818596","   3.360","   9.286"," 4405"," 3900"," 4500"," 4783","  39.499"," 127.454","  35.404","  38.359"," 122.999","  34.166"," 96","0"," 62"," 98","   0.717","   2.981","   0.828","  45.000","    0","    0"
"13:03:14:989","15082949704806","   3.460","  11.043"," 4234"," 3600"," 4500"," 4797","  41.049"," 131.567","  36.546","  39.795"," 126.987","  35.274"," 77","0"," 59"," 98","   0.764","   3.058","   0.849","  45.000","    0","    0"
"13:03:15:094","15083192191280","   3.565","   7.800"," 4326"," 3600"," 4400"," 4771","  33.345"," 135.077","  37.521","  32.220"," 130.378","  36.216"," 80","0"," 60"," 86","   0.681","   3.129","   0.869","  45.000","    0","    0"
"13:03:15:199","15083434380408","   3.670","   8.534"," 4339"," 3700"," 4400"," 4776","  35.330"," 138.791","  38.553","  34.236"," 133.977","  37.216"," 81","0"," 60"," 87","   0.700","   3.203","   0.890","  45.000","    0","    0"
"13:03:15:300","15083665504584","   3.771","   8.806"," 4366"," 3700"," 4500"," 4776","  37.905"," 142.593","  39.609","  36.116"," 137.600","  38.222"," 80","0"," 62"," 88","   0.803","   3.283","   0.912","  45.000","    0","    0"
"13:03:15:401","15083898903894","   3.872","  10.293"," 4280"," 3700"," 4500"," 4792","  39.591"," 146.604","  40.723","  38.332"," 141.483","  39.301"," 83","0"," 60"," 88","   0.766","   3.361","   0.934","  45.000","    0","    0"
"13:03:15:506","15084141390696","   3.977","   8.213"," 4342"," 3700"," 4400"," 4781","  33.937"," 150.175","  41.715","  32.826"," 144.938","  40.260"," 80","0"," 60"," 89","   0.697","   3.434","   0.954","  45.000","    0","    0"
"13:03:15:611","15084383568016","   4.082","   8.286"," 4357"," 3800"," 4500"," 4780","  35.180"," 153.873","  42.743","  33.989"," 148.510","  41.253"," 82","0"," 60"," 92","   0.696","   3.508","   0.974","  45.000","    0","    0"
"13:03:15:716","15084625908792","   4.188","  10.366"," 4314"," 3700"," 4500"," 4789","  39.542"," 158.032","  43.898","  38.024"," 152.510","  42.364"," 80","0"," 60"," 91","   0.767","   3.588","   0.997","  45.000","    0","    0"
"13:03:15:822","15084868117728","   4.293","   8.157"," 4374"," 3600"," 4500"," 4780","  35.813"," 161.797","  44.944","  34.582"," 156.145","  43.374"," 79","0"," 61"," 86","   0.715","   3.663","   1.018","  45.000","    0","    0"
"13:03:15:927","15085110466574","   4.398","   7.932"," 4415"," 3600"," 4500"," 4770","  35.704"," 165.553","  45.987","  34.591"," 159.784","  44.384"," 81","0"," 61"," 83","   0.695","   3.736","   1.038","  45.000","    0","    0"
"13:03:16:032","15085352759792","   4.503","   8.116"," 4377"," 2800"," 4500"," 4769","  35.769"," 169.314","  47.032","  34.573"," 163.420","  45.394"," 81","0"," 61"," 89","   0.706","   3.811","   1.059","  45.000","    0","    0"
"13:03:16:137","15085595057956","   4.608","   7.235"," 4409"," 3800"," 4500"," 4757","  33.481"," 172.835","  48.010","  32.313"," 166.818","  46.338"," 81","0"," 62"," 81","   0.683","   3.883","   1.078","  45.000","    0","    0"
"13:03:16:242","15085837294226","   4.713","   8.591"," 4294"," 3600"," 4500"," 4772","  34.110"," 176.422","  49.006","  32.820"," 170.268","  47.297"," 79","0"," 62"," 86","   0.838","   3.971","   1.103","  45.000","    0","    0"
"13:03:16:346","15086076040452","   4.817","   8.145"," 4331"," 3600"," 4500"," 4779","  35.051"," 180.054","  50.015","  33.537"," 173.744","  48.262"," 80","0"," 61"," 81","   0.812","   4.055","   1.126","  45.000","    0","    0"
"13:03:16:446","15086306987106","   4.917","   7.742"," 4087"," 2700"," 4400"," 4496","  27.347"," 182.795","  50.776","  26.251"," 176.375","  48.993"," 79","0"," 59"," 87","   0.706","   4.126","   1.146","  45.000","    0","    0"
"13:03:16:546","15086537660434","   5.017","   7.865"," 4364"," 3200"," 4500"," 4769","  35.004"," 186.299","  51.750","  33.735"," 179.752","  49.931"," 80","0"," 60"," 83","   0.700","   4.196","   1.165","  45.000","    0","    0"
"13:03:16:647","15086769148248","   5.118","   7.112"," 4428"," 3600"," 4500"," 4766","  34.028"," 189.718","  52.700","  32.676"," 183.035","  50.843"," 80","0"," 62"," 81","   0.678","   4.264","   1.184","  45.000","    0","    0"
"13:03:16:748","15087001627400","   5.219","   7.341"," 4290"," 3600"," 4600"," 4672","  31.854"," 192.932","  53.592","  30.372"," 186.100","  51.694"," 82","0"," 62"," 88","   0.809","   4.345","   1.207","  45.000","    0","    0"
"13:03:16:848","15087232368772","   5.319","   9.254"," 4415"," 3700"," 4600"," 4788","  39.839"," 196.922","  54.701","  38.680"," 189.974","  52.770"," 90","0"," 62"," 90","   0.769","   4.422","   1.228","  45.000","    0","    0"
"13:03:16:948","15087463774812","   5.419","   9.607"," 4378"," 3600"," 4500"," 4788","  39.229"," 200.862","  55.795","  38.094"," 193.800","  53.833"," 84","0"," 63"," 97","   0.758","   4.499","   1.250","  45.000","    0","    0"
"13:03:17:048","15087694484188","   5.519","   9.489"," 4404"," 3700"," 4500"," 4794","  41.506"," 205.018","  56.950","  40.352"," 197.840","  54.956"," 86","0"," 62","100","   0.763","   4.575","   1.271","  45.000","    0","    0"
"13:03:17:149","15087926263062","   5.620","   9.564"," 4409"," 3700"," 4500"," 4799","  41.906"," 209.234","  58.121","  40.524"," 201.917","  56.088"," 85","0"," 64"," 95","   0.763","   4.652","   1.292","  45.000","    0","    0"
"13:03:17:249","15088157026032","   5.720","   9.444"," 4384"," 3700"," 4500"," 4795","  40.710"," 213.311","  59.253","  39.521"," 205.875","  57.188"," 90","0"," 62"," 93","   0.755","   4.727","   1.313","  45.000","    0","    0"
"13:03:17:349","15088388335432","   5.821","  10.101"," 4326"," 3600"," 4500"," 4794","  42.011"," 217.529","  60.425","  40.301"," 209.921","  58.311"," 85","0"," 62","100","   0.899","   4.818","   1.338","  45.000","    0","    0"
"13:03:17:450","15088619074230","   5.921","   8.643"," 4380"," 3600"," 4500"," 4798","  37.333"," 221.268","  61.463","  36.150"," 213.542","  59.317"," 88","0"," 63"," 91","   0.745","   4.892","   1.359","  45.000","    0","    0"
"13:03:17:550","15088850176788","   6.021","   9.280"," 4378"," 3700"," 4500"," 4784","  39.120"," 225.192","  62.553","  38.030"," 217.356","  60.377"," 87","0"," 63"," 90","   0.809","   4.973","   1.381","  45.000","    0","    0"
"13:03:17:650","15089081559854","   6.121","   8.971"," 4400"," 3600"," 4500"," 4790","  39.347"," 229.143","  63.651","  38.224"," 221.195","  61.443"," 88","0"," 62"," 94","   0.752","   5.049","   1.402","  45.000","    0","    0"
"13:03:17:755","15089321872504","   6.226","   8.768"," 4439"," 3900"," 4600"," 4800","  40.177"," 233.334","  64.815","  38.679"," 225.229","  62.564"," 91","0"," 63"," 93","   0.742","   5.126","   1.424","  45.000","    0","    0"
"13:03:17:855","15089553027080","   6.326","   7.420"," 4454"," 3800"," 4500"," 4792","  36.370"," 236.983","  65.829","  35.287"," 228.770","  63.547"," 89","0"," 62"," 91","   0.736","   5.200","   1.444","  45.000","    0","    0"
"13:03:17:956","15089786236906","   6.427","   7.610"," 4445"," 3800"," 4600"," 4784","  36.692"," 240.697","  66.860","  35.524"," 232.365","  64.546"," 85","0"," 64"," 90","   0.718","   5.273","   1.465","  45.000","    0","    0"
"13:03:18:057","15090018083136","   6.528","   7.952"," 4439"," 3700"," 4500"," 4796","  37.846"," 244.505","  67.918","  36.504"," 236.039","  65.566"," 85","0"," 63"," 90","   0.742","   5.347","   1.485","  45.000","    0","    0"
"13:03:18:157","15090249359766","   6.628","   7.565"," 4458"," 3800"," 4500"," 4796","  36.645"," 248.184","  68.940","  35.543"," 239.606","  66.557"," 88","0"," 65"," 89","   0.724","   5.420","   1.506","  45.000","    0","    0"
"13:03:18:257","15090480233144","   6.728","   7.659"," 4454"," 3700"," 4500"," 4793","  36.910"," 251.882","  69.967","  35.751"," 243.189","  67.552"," 90","0"," 63"," 90","   0.725","   5.493","   1.526","  45.000","    0","    0"
"13:03:18:362","15090721981638","   6.833","   8.148"," 4372"," 3600"," 4500"," 4783","  37.082"," 255.773","  71.048","  35.589"," 246.923","  68.590"," 85","0"," 63"," 90","   0.855","   5.582","   1.551","  45.000","    0","    0"
"13:03:18:463","15090952924644","   6.934","   7.690"," 4383"," 3600"," 4500"," 4792","  35.131"," 259.294","  72.026","  33.618"," 250.293","  69.526"," 86","0"," 63"," 89","   0.730","   5.656","   1.571","  45.000","    0","    0"
"13:03:18:563","15091183888688","   7.034","   7.670"," 4422"," 3600"," 4500"," 4773","  36.190"," 262.922","  73.034","  35.077"," 253.809","  70.502"," 85","0"," 65"," 91","   0.716","   5.727","   1.591","  45.000","    0","    0"
"13:03:18:663","15091414947102","   7.134","   7.396"," 4455"," 4000"," 4500"," 4789","  36.544"," 266.587","  74.052","  35.446"," 257.364","  71.490"," 88","0"," 65"," 91","   0.724","   5.800","   1.611","  45.000","    0","    0"
"13:03:18:763","15091646312880","   7.235","   7.278"," 4462"," 3800"," 4500"," 4794","  36.605"," 270.263","  75.073","  35.147"," 260.893","  72.470"," 87","0"," 65"," 93","   0.715","   5.872","   1.631","  45.000","    0","    0"
"13:03:18:864","15091877377834","   7.335","   7.260"," 4450"," 3700"," 4500"," 4790","  36.170"," 273.890","  76.081","  35.058"," 264.409","  73.447"," 88","0"," 64"," 91","   0.725","   5.944","   1.651","  45.000","    0","    0"
"13:03:18:964","15092108263696","   7.435","   7.836"," 4440"," 3800"," 4500"," 4790","  37.417"," 277.640","  77.122","  36.244"," 268.041","  74.456"," 89","0"," 63"," 91","   0.727","   6.017","   1.671","  45.000","    0","    0"
"13:03:19:064","15092339208494","   7.535","   7.155"," 4456"," 3400"," 4500"," 4788","  35.617"," 281.210","  78.114","  34.493"," 271.498","  75.416"," 87","0"," 65"," 92","   0.712","   6.089","   1.691","  45.000","    0","    0"
"13:03:19:164","15092569894748","   7.635","   7.231"," 4464"," 3600"," 4500"," 4798","  36.157"," 284.830","  79.120","  34.956"," 274.998","  76.388"," 87","0"," 65"," 93","   0.716","   6.160","   1.711","  45.000","    0","    0"
"13:03:19:265","15092801168500","   7.736","   7.581"," 4400"," 3600"," 4600"," 4792","  36.534"," 288.498","  80.138","  34.874"," 278.499","  77.361"," 83","0"," 63"," 91","   0.819","   6.243","   1.734","  45.000","    0","    0"
"13:03:19:365","15093031928442","   7.836","   8.195"," 4348"," 3700"," 4500"," 4781","  35.937"," 292.097","  81.138","  34.615"," 281.966","  78.324"," 85","0"," 63"," 85","   0.806","   6.323","   1.756","  45.000","    0","    0"
"13:03:19:465","15093262692664","   7.936","   8.574"," 4354"," 3600"," 4500"," 4774","  35.838"," 295.686","  82.135","  34.749"," 285.446","  79.291"," 83","0"," 65"," 88","   0.709","   6.394","   1.776","  45.000","    0","    0"
"13:03:19:565","15093493667764","   8.036","  12.896"," 4245"," 3700"," 4500"," 4793","  45.451"," 300.243","  83.401","  44.160"," 289.873","  80.520"," 87","0"," 63"," 98","   0.793","   6.474","   1.798","  45.000","    0","    0"
"13:03:19:665","15093724458300","   8.137","   8.111"," 4396"," 3600"," 4500"," 4786","  36.872"," 303.936","  84.427","  35.325"," 293.412","  81.503"," 84","0"," 65"," 97","   0.726","   6.547","   1.818","  45.000","    0","    0"
"13:03:19:768","15093960069586","   8.239","   9.880"," 4131"," 3200"," 4500"," 4699","  34.037"," 307.417","  85.394","  32.863"," 296.773","  82.437"," 82","0"," 62"," 94","   0.782","   6.626","   1.841","  45.000","    0","    0"
"13:03:19:868","15094191129070","   8.339","   8.998"," 4290"," 3400"," 4500"," 4786","  34.462"," 310.873","  86.354","  33.303"," 300.112","  83.365"," 81","0"," 65"," 92","   0.721","   6.699","   1.861","  45.000","    0","    0"
"13:03:19:971","15094428699806","   8.442","   7.312"," 4398"," 3700"," 4500"," 4760","  34.055"," 314.384","  87.329","  32.844"," 303.499","  84.305"," 84","0"," 64"," 90","   0.681","   6.769","   1.880","  45.000","    0","    0"
"13:03:20:071","15094659643492","   8.542","   7.903"," 4409"," 3800"," 4500"," 4762","  35.810"," 317.974","  88.326","  34.744"," 306.982","  85.273"," 83","0"," 65"," 96","   0.684","   6.838","   1.899","  45.000","    0","    0"
"13:03:20:172","15094890428376","   8.643","   7.446"," 4428"," 3300"," 4500"," 4774","  35.023"," 321.482","  89.301","  33.469"," 310.334","  86.204"," 83","0"," 65"," 84","   0.691","   6.907","   1.919","  45.000","    0","    0"
"13:03:20:272","15095121117778","   8.743","   7.898"," 4426"," 3800"," 4500"," 4763","  35.959"," 325.082","  90.301","  34.805"," 313.819","  87.172"," 84","0"," 65"," 94","   0.688","   6.976","   1.938","  45.000","    0","    0"
"13:03:20:372","15095352038526","   8.843","  11.205"," 4200"," 3500"," 4500"," 4788","  40.337"," 329.125","  91.424","  38.917"," 317.720","  88.255"," 82","0"," 64"," 88","   0.891","   7.065","   1.962","  45.000","    0","    0"
"13:03:20:472","15095583359332","   8.943","   7.862"," 4274"," 3500"," 4500"," 4780","  31.106"," 332.248","  92.291","  29.981"," 320.730","  89.092"," 81","0"," 64"," 93","   0.687","   7.134","   1.982","  45.000","    0","    0"
"13:03:20:572","15095814043886","   9.044","   7.639"," 4403"," 3900"," 4500"," 4767","  34.948"," 335.747","  93.263","  33.495"," 324.083","  90.023"," 82","0"," 65"," 85","   0.678","   7.202","   2.000","  45.000","    0","    0"
"13:03:20:673","15096044743008","   9.144","  10.222"," 4350"," 3600"," 4500"," 4786","  40.608"," 339.813","  94.393","  39.353"," 328.024","  91.118"," 96","0"," 64"," 97","   0.780","   7.280","   2.022","  45.000","    0","    0"
"13:03:20:773","15096276431072","   9.244","  10.881"," 4330"," 3700"," 4500"," 4788","  42.653"," 344.103","  95.584","  41.571"," 332.204","  92.279"," 83","0"," 64"," 97","   0.750","   7.355","   2.043","  45.000","    0","    0"
"13:03:20:873","15096507386138","   9.344","  24.441"," 3700"," 2900"," 4400"," 4800","  43.924"," 348.506","  96.807","  42.426"," 336.457","  93.460"," 77","0"," 64"," 87","   1.387","   7.494","   2.082","  45.000","    0","    0"
"13:03:20:974","15096739818766","   9.445","   8.232"," 4080"," 3400"," 4400"," 4791","  27.492"," 351.279","  97.578","  26.267"," 339.107","  94.196"," 80","0"," 67"," 85","   0.658","   7.561","   2.100","  45.000","    0","    0"
"13:03:21:074","15096970612278","   9.546","   8.532"," 4387"," 3900"," 4500"," 4787","  36.909"," 354.976","  98.605","  35.872"," 342.700","  95.194"," 83","0"," 65"," 89","   0.662","   7.627","   2.119","  45.000","    0","    0"
"13:03:21:176","15097205105492","   9.647","  11.980"," 4306"," 3600"," 4500"," 4794","  45.359"," 359.593","  99.887","  44.007"," 347.179","  96.439"," 88","0"," 65","100","   0.759","   7.704","   2.140","  45.000","    0","    0"
"13:03:21:276","15097435797442","   9.747","   7.205"," 4424"," 3800"," 4500"," 4768","  34.819"," 363.079"," 100.855","  33.629"," 350.546","  97.374"," 83","0"," 67"," 89","   0.657","   7.770","   2.158","  45.000","    0","    0"
"13:03:21:377","15097666678320","   9.848","   8.939"," 4300"," 3600"," 4500"," 4778","  37.632"," 366.850"," 101.903","  35.921"," 354.146","  98.374"," 85","0"," 65"," 86","   0.827","   7.853","   2.181","  45.000","    0","    0"
"13:03:21:477","15097898111544","   9.948","  14.243"," 4036"," 3600"," 4400"," 4791","  40.105"," 370.879"," 103.022","  38.992"," 358.062","  99.462"," 84","0"," 64"," 88","   0.911","   7.944","   2.207","  45.000","    0","    0"
"13:03:21:577","15098129054834","  10.048","  18.172"," 3562"," 3000"," 4300"," 4791","  32.724"," 374.159"," 103.933","  31.329"," 361.202"," 100.334"," 81","0"," 65"," 84","   1.206","   8.065","   2.240","  45.000","    0","    0"
"13:03:21:677","15098359802988","  10.148","   7.869"," 4267"," 3600"," 4300"," 4780","  30.983"," 377.262"," 104.795","  29.859"," 364.193"," 101.165"," 88","0"," 66"," 88","   0.631","   8.128","   2.258","  45.000","    0","    0"
"13:03:21:777","15098590492150","  10.249","   7.503"," 4413"," 3500"," 4500"," 4769","  35.935"," 380.860"," 105.794","  34.425"," 367.640"," 102.122"," 84","0"," 65"," 90","   0.632","   8.192","   2.275","  45.000","    0","    0"
"13:03:21:878","15098821134412","  10.349","   8.335"," 4376"," 2700"," 4500"," 4766","  37.886"," 384.652"," 106.848","  36.647"," 371.308"," 103.141"," 84","0"," 65","100","   0.705","   8.262","   2.295","  45.000","    0","    0"
"13:03:21:978","15099051837528","  10.449","   8.182"," 4406"," 3500"," 4500"," 4783","  37.431"," 388.400"," 107.889","  36.319"," 374.945"," 104.151"," 86","0"," 66"," 87","   0.675","   8.330","   2.314","  45.000","    0","    0"
"13:03:22:078","15099282727954","  10.549","   8.407"," 4402"," 3100"," 4500"," 4772","  37.926"," 392.201"," 108.945","  36.725"," 378.625"," 105.174"," 86","0"," 67"," 92","   0.692","   8.399","   2.333","  45.000","    0","    0"
"13:03:22:178","15099513752388","  10.649","  21.301"," 3790"," 3500"," 4500"," 4797","  43.664"," 396.579"," 110.161","  42.529"," 382.890"," 106.358"," 83","0"," 65"," 87","   1.186","   8.518","   2.366","  45.000","    0","    0"
"13:03:22:278","15099744464032","  10.749","  11.343"," 3813"," 3300"," 4100"," 4794","  28.280"," 399.411"," 110.947","  26.741"," 385.567"," 107.102"," 81","0"," 65"," 89","   0.845","   8.603","   2.390","  45.000","    0","    0"
"13:03:22:379","15099975340806","  10.850","   8.654"," 4244"," 3100"," 4300"," 4791","  33.051"," 402.723"," 111.867","  31.422"," 388.716"," 107.977"," 82","0"," 65"," 88","   0.803","   8.683","   2.412","  45.000","    0","    0"
"13:03:22:479","15100206247326","  10.950","  10.076"," 4334"," 3600"," 4400"," 4789","  40.088"," 406.740"," 112.983","  38.949"," 392.620"," 109.061"," 84","0"," 66"," 96","   0.706","   8.754","   2.432","  45.000","    0","    0"
"13:03:22:579","15100437260434","  11.050","   5.146"," 3463"," 1200"," 4500"," 3570","  15.710"," 408.316"," 113.421","  14.390"," 394.062"," 109.462"," 68","0"," 61"," 86","   0.780","   8.832","   2.453","  45.000","    0","    0"
"13:03:22:680","15100669087812","  11.151","   3.256"," 2620"," 1200"," 3300"," 3637","   3.600"," 408.678"," 113.522","   2.886"," 394.353"," 109.542"," 65","0"," 60"," 69","   0.747","   8.907","   2.474","  45.000","    0","    0"
"13:03:22:783","15100907270670","  11.254","   1.431"," 2107"," 1200"," 2900"," 2260","   1.328"," 408.815"," 113.560","   0.895"," 394.445"," 109.568"," 62","0"," 60"," 67","   0.618","   8.971","   2.492","  45.000","    0","    0"
"13:03:22:888","15101150070176","  11.360","   0.711"," 1383"," 1200"," 2700"," 1339","   0.569"," 408.875"," 113.576","   0.265"," 394.473"," 109.576"," 60","0"," 59"," 63","   0.546","   9.029","   2.508","  45.000","    0","    0"
"13:03:22:989","15101381620104","  11.460","   0.290"," 1297"," 1200"," 1300"," 1300","   0.437"," 408.919"," 113.589","   0.140"," 394.487"," 109.580"," 60","0"," 58"," 60","   0.619","   9.091","   2.525","  45.000","    0","    0"
