"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"13:03:48:716","15160656181648","   2.160","   8.449"," 4469"," 3900"," 4600"," 4800","  35.127","  82.914","  23.032","  33.782","  80.053","  22.237"," 96","0"," 68","100","   0.747","   1.925","   0.535","  45.000","    0","    0"
"13:03:48:821","15160898372202","   2.265","   7.580"," 3820"," 1900"," 4600"," 4043","  24.632","  85.503","  23.751","  23.065","  82.478","  22.910"," 72","0"," 64"," 99","   0.820","   2.011","   0.559","  45.000","    0","    0"
"13:03:48:922","15161131087388","   2.366","   8.307"," 3870"," 1900"," 4500"," 4315","  25.925","  88.122","  24.478","  24.728","  84.975","  23.604"," 84","0"," 65"," 85","   0.841","   2.096","   0.582","  45.000","    0","    0"
"13:03:49:022","15161361999992","   2.466","   9.520"," 4298"," 3500"," 4500"," 4788","  40.100","  92.141","  25.595","  38.555","  88.839","  24.678"," 87","0"," 67"," 91","   0.706","   2.167","   0.602","  45.000","    0","    0"
"13:03:49:126","15161601573634","   2.570","  10.800"," 4339"," 3700"," 4500"," 4797","  43.338","  96.647","  26.846","  42.086","  93.216","  25.893"," 91","0"," 67"," 93","   0.747","   2.245","   0.624","  45.000","    0","    0"
"13:03:49:227","15161832775974","   2.670","   9.251"," 4324"," 1900"," 4500"," 4784","  39.295"," 100.590","  27.942","  38.221","  97.051","  26.959"," 89","0"," 67"," 98","   0.721","   2.317","   0.644","  45.000","    0","    0"
"13:03:49:327","15162063523190","   2.770","   8.957"," 4360"," 3600"," 4500"," 4792","  39.548"," 104.551","  29.042","  38.319"," 100.889","  28.025"," 90","0"," 68"," 98","   0.717","   2.389","   0.664","  45.000","    0","    0"
"13:03:49:427","15162294447046","   2.871","   7.782"," 4366"," 1900"," 4500"," 4741","  36.322"," 108.191","  30.053","  35.087"," 104.405","  29.001"," 85","0"," 67"," 89","   0.700","   2.459","   0.683","  45.000","    0","    0"
"13:03:49:527","15162525439200","   2.971","  11.117"," 4283"," 2500"," 4500"," 4780","  42.738"," 112.476","  31.243","  41.707"," 108.587","  30.163"," 89","0"," 67","100","   0.745","   2.534","   0.704","  45.000","    0","    0"
"13:03:49:628","15162756253934","   3.071","   8.600"," 4314"," 2000"," 4500"," 4751","  37.757"," 116.259","  32.294","  36.078"," 112.201","  31.167"," 87","0"," 69"," 92","   0.713","   2.605","   0.724","  45.000","    0","    0"
"13:03:49:728","15162987233734","   3.171","   7.172"," 4373"," 2200"," 4500"," 4750","  34.529"," 119.720","  33.256","  33.383"," 115.548","  32.097"," 86","0"," 69"," 88","   0.677","   2.673","   0.743","  45.000","    0","    0"
"13:03:49:828","15163218041184","   3.271","   8.724"," 4336"," 2200"," 4500"," 4765","  38.167"," 123.544","  34.318","  36.984"," 119.253","  33.126"," 86","0"," 67"," 97","   0.706","   2.744","   0.762","  45.000","    0","    0"
"13:03:49:928","15163448799276","   3.372","   9.146"," 4326"," 3600"," 4500"," 4786","  38.815"," 127.431","  35.398","  37.471"," 123.006","  34.168"," 97","0"," 68"," 97","   0.836","   2.828","   0.785","  45.000","    0","    0"
"13:03:50:028","15163679640344","   3.472","  10.093"," 4291"," 3700"," 4500"," 4781","  40.812"," 131.520","  36.533","  39.533"," 126.966","  35.268"," 90","0"," 68","100","   0.712","   2.899","   0.805","  45.000","    0","    0"
"13:03:50:129","15163910468394","   3.572","   7.377"," 4386"," 2200"," 4500"," 4757","  36.169"," 135.144","  37.540","  34.647"," 130.438","  36.233"," 86","0"," 67"," 95","   0.689","   2.968","   0.824","  45.000","    0","    0"
"13:03:50:229","15164141390572","   3.672","   8.256"," 4391"," 3500"," 4500"," 4779","  37.706"," 138.923","  38.590","  36.570"," 134.103","  37.251"," 87","0"," 67","100","   0.695","   3.038","   0.844","  45.000","    0","    0"
"13:03:50:329","15164372184312","   3.772","   8.630"," 4384"," 3000"," 4500"," 4765","  39.092"," 142.839","  39.677","  37.897"," 137.899","  38.305"," 89","0"," 68","100","   0.708","   3.109","   0.864","  45.000","    0","    0"
"13:03:50:429","15164603143818","   3.873","   7.632"," 4367"," 2700"," 4500"," 4757","  35.911"," 146.439","  40.677","  34.656"," 141.373","  39.270"," 88","0"," 68"," 89","   0.686","   3.177","   0.883","  45.000","    0","    0"
"13:03:50:529","15164833931584","   3.973","   8.045"," 4371"," 2200"," 4500"," 4769","  37.587"," 150.204","  41.723","  36.328"," 145.012","  40.281"," 91","0"," 68","100","   0.693","   3.247","   0.902","  45.000","    0","    0"
"13:03:50:630","15165065246756","   4.073","   7.524"," 4384"," 2700"," 4500"," 4745","  36.458"," 153.864","  42.740","  35.075"," 148.534","  41.259"," 87","0"," 69"," 91","   0.683","   3.315","   0.921","  45.000","    0","    0"
"13:03:50:730","15165296779808","   4.174","   9.359"," 4385"," 1900"," 4500"," 4776","  39.648"," 157.848","  43.847","  38.656"," 152.418","  42.338"," 88","0"," 68"," 97","   0.742","   3.390","   0.942","  45.000","    0","    0"
"13:03:50:830","15165527624798","   4.274","   7.105"," 4400"," 2500"," 4500"," 4751","  35.517"," 161.407","  44.835","  33.875"," 155.812","  43.281"," 90","0"," 69"," 90","   0.691","   3.459","   0.961","  45.000","    0","    0"
"13:03:50:931","15165758479514","   4.374","   7.813"," 4319"," 2400"," 4500"," 4738","  35.476"," 164.961","  45.823","  34.049"," 159.224","  44.229"," 86","0"," 68"," 90","   0.794","   3.539","   0.983","  45.000","    0","    0"
"13:03:51:031","15165989277678","   4.474","   7.188"," 4399"," 2400"," 4500"," 4768","  35.677"," 168.535","  46.815","  34.478"," 162.678","  45.188"," 88","0"," 69"," 99","   0.673","   3.606","   1.002","  45.000","    0","    0"
"13:03:51:131","15166220224500","   4.575","   7.305"," 4405"," 3100"," 4500"," 4769","  35.748"," 172.119","  47.811","  34.585"," 166.144","  46.151"," 88","0"," 69"," 92","   0.684","   3.675","   1.021","  45.000","    0","    0"
"13:03:51:231","15166451231466","   4.675","   7.154"," 4392"," 2200"," 4500"," 4748","  35.036"," 175.632","  48.787","  33.856"," 169.539","  47.094"," 86","0"," 68"," 90","   0.674","   3.742","   1.040","  45.000","    0","    0"
"13:03:51:332","15166682220886","   4.775","   7.891"," 4216"," 2000"," 4600"," 4586","  33.012"," 178.941","  49.706","  31.358"," 172.683","  47.967"," 90","0"," 67"," 94","   0.833","   3.826","   1.063","  45.000","    0","    0"
"13:03:51:432","15166913056198","   4.875","  10.488"," 4321"," 1900"," 4500"," 4766","  42.157"," 183.165","  50.879","  40.913"," 176.782","  49.106"," 94","0"," 67"," 98","   0.809","   3.907","   1.085","  45.000","    0","    0"
"13:03:51:532","15167144322338","   4.976","   9.220"," 4329"," 3500"," 4400"," 4790","  39.202"," 187.100","  51.972","  38.053"," 180.601","  50.167"," 90","0"," 69","100","   0.758","   3.983","   1.106","  45.000","    0","    0"
"13:03:51:633","15167375846754","   5.076","   9.887"," 4365"," 2800"," 4500"," 4796","  42.830"," 191.404","  53.168","  41.434"," 184.765","  51.324"," 96","0"," 68","100","   0.776","   4.061","   1.128","  45.000","    0","    0"
"13:03:51:733","15167606640374","   5.176","   9.306"," 4383"," 2100"," 4500"," 4790","  42.678"," 195.679","  54.355","  41.447"," 188.917","  52.477"," 97","0"," 69","100","   0.741","   4.135","   1.149","  45.000","    0","    0"
"13:03:51:833","15167837574362","   5.277","   9.980"," 4337"," 2600"," 4500"," 4787","  42.848"," 199.974","  55.548","  41.688"," 193.095","  53.638","100","0"," 69","100","   0.775","   4.213","   1.170","  45.000","    0","    0"
"13:03:51:933","15168068381750","   5.377","  10.096"," 4152"," 2700"," 4500"," 4785","  38.038"," 203.784","  56.607","  36.528"," 196.754","  54.654"," 97","0"," 67","100","   0.876","   4.301","   1.195","  45.000","    0","    0"
"13:03:52:033","15168299345464","   5.477","   8.866"," 4381"," 3000"," 4500"," 4783","  40.919"," 207.886","  57.746","  39.429"," 200.707","  55.752"," 97","0"," 69","100","   0.748","   4.376","   1.215","  45.000","    0","    0"
"13:03:52:134","15168530230524","   5.577","   9.262"," 4401"," 2500"," 4500"," 4784","  42.568"," 212.152","  58.931","  41.288"," 204.844","  56.901"," 95","0"," 69"," 99","   0.749","   4.451","   1.236","  45.000","    0","    0"
"13:03:52:234","15168761080226","   5.677","   8.435"," 4422"," 2500"," 4500"," 4794","  40.657"," 216.225","  60.063","  39.497"," 208.802","  58.001","100","0"," 70","100","   0.732","   4.524","   1.257","  45.000","    0","    0"
"13:03:52:334","15168992139518","   5.778","   8.319"," 4422"," 3000"," 4500"," 4791","  40.462"," 220.283","  61.190","  39.341"," 212.747","  59.096","100","0"," 70","100","   0.739","   4.598","   1.277","  45.000","    0","    0"
"13:03:52:438","15169232374458","   5.882","   7.545"," 4451"," 2800"," 4500"," 4786","  39.385"," 224.390","  62.331","  37.862"," 216.695","  60.193"," 95","0"," 70","100","   0.731","   4.674","   1.298","  45.000","    0","    0"
"13:03:52:539","15169464144096","   5.982","   7.523"," 4418"," 2100"," 4600"," 4763","  38.249"," 228.237","  63.399","  37.209"," 220.438","  61.233"," 93","0"," 69","100","   0.723","   4.747","   1.319","  45.000","    0","    0"
"13:03:52:644","15169706522048","   6.088","   8.772"," 4335"," 1900"," 4600"," 4790","  39.728"," 232.417","  64.560","  38.542"," 224.493","  62.359"," 99","0"," 69"," 99","   0.753","   4.826","   1.341","  45.000","    0","    0"
"13:03:52:746","15169939986792","   6.189","   7.172"," 4454"," 2000"," 4500"," 4784","  38.309"," 236.299","  65.639","  36.790"," 228.221","  63.395"," 97","0"," 70","100","   0.720","   4.899","   1.361","  45.000","    0","    0"
"13:03:52:850","15170179971980","   6.293","   7.593"," 4425"," 2100"," 4600"," 4764","  38.520"," 240.311","  66.753","  37.321"," 232.108","  64.474"," 98","0"," 69"," 98","   0.752","   4.978","   1.383","  45.000","    0","    0"
"13:03:52:950","15170411630390","   6.394","   8.058"," 4379"," 2400"," 4500"," 4786","  38.889"," 244.221","  67.839","  37.543"," 235.883","  65.523"," 94","0"," 69"," 99","   0.832","   5.061","   1.406","  45.000","    0","    0"
"13:03:53:050","15170642488468","   6.494","   7.701"," 4408"," 2100"," 4500"," 4747","  39.115"," 248.140","  68.928","  37.596"," 239.650","  66.569","100","0"," 69","100","   0.727","   5.134","   1.426","  45.000","    0","    0"
"13:03:53:151","15170873522812","   6.594","   7.384"," 4425"," 2700"," 4500"," 4762","  37.991"," 251.950","  69.986","  36.811"," 243.341","  67.595"," 95","0"," 70","100","   0.715","   5.206","   1.446","  45.000","    0","    0"
"13:03:53:251","15171104446236","   6.694","   7.305"," 4444"," 2400"," 4600"," 4784","  37.765"," 255.735","  71.037","  36.600"," 247.009","  68.614"," 93","0"," 69"," 98","   0.712","   5.277","   1.466","  45.000","    0","    0"
"13:03:53:355","15171344231352","   6.799","   7.598"," 4429"," 3000"," 4500"," 4784","  38.483"," 259.740","  72.150","  37.188"," 250.879","  69.689","100","0"," 69","100","   0.736","   5.354","   1.487","  45.000","    0","    0"
"13:03:53:458","15171581041706","   6.901","   7.496"," 4423"," 2000"," 4500"," 4781","  38.480"," 263.695","  73.249","  37.168"," 254.700","  70.750"," 95","0"," 69","100","   0.729","   5.429","   1.508","  45.000","    0","    0"
"13:03:53:563","15171822806540","   7.006","   7.563"," 4439"," 1900"," 4500"," 4789","  38.683"," 267.754","  74.376","  37.399"," 258.624","  71.840"," 96","0"," 70","100","   0.728","   5.505","   1.529","  45.000","    0","    0"
"13:03:53:663","15172053536992","   7.106","   7.135"," 4444"," 2300"," 4500"," 4784","  37.914"," 271.551","  75.431","  36.757"," 262.305","  72.863"," 99","0"," 69","100","   0.708","   5.576","   1.549","  45.000","    0","    0"
"13:03:53:764","15172285703216","   7.207","   7.470"," 4407"," 2500"," 4500"," 4795","  38.068"," 275.387","  76.496","  36.602"," 265.993","  73.887"," 93","0"," 69","100","   0.767","   5.653","   1.570","  45.000","    0","    0"
"13:03:53:867","15172524540944","   7.311","   7.788"," 4328"," 2200"," 4500"," 4739","  36.463"," 279.167","  77.546","  35.209"," 269.643","  74.901"," 89","0"," 70"," 94","   0.821","   5.739","   1.594","  45.000","    0","    0"
"13:03:53:968","15172755524738","   7.411","   8.297"," 4303"," 2400"," 4500"," 4771","  36.126"," 282.789","  78.552","  34.459"," 273.098","  75.860"," 89","0"," 70","100","   0.736","   5.812","   1.615","  45.000","    0","    0"
"13:03:54:068","15172986366242","   7.511","  12.891"," 4158"," 2700"," 4500"," 4791","  44.322"," 287.229","  79.786","  43.109"," 277.417","  77.060"," 96","0"," 69","100","   0.788","   5.891","   1.636","  45.000","    0","    0"
"13:03:54:168","15173217143188","   7.611","   9.117"," 4346"," 3100"," 4500"," 4788","  40.156"," 291.251","  80.903","  38.924"," 281.316","  78.143"," 91","0"," 71","100","   0.714","   5.963","   1.656","  45.000","    0","    0"
"13:03:54:269","15173451144244","   7.713","   7.680"," 4390"," 3000"," 4500"," 4756","  36.898"," 294.999","  81.944","  35.473"," 284.918","  79.144"," 96","0"," 70"," 98","   0.689","   6.033","   1.676","  45.000","    0","    0"
"13:03:54:372","15173686386264","   7.815","   8.625"," 4378"," 3100"," 4500"," 4789","  39.278"," 299.009","  83.058","  38.067"," 288.805","  80.224","100","0"," 71","100","   0.707","   6.105","   1.696","  45.000","    0","    0"
"13:03:54:472","15173918080768","   7.916","   7.242"," 4360"," 3000"," 4500"," 4677","  34.883"," 302.517","  84.033","  33.836"," 292.208","  81.169"," 89","0"," 71","100","   0.668","   6.172","   1.714","  45.000","    0","    0"
"13:03:54:572","15174148847686","   8.016","   8.017"," 4372"," 2400"," 4500"," 4771","  37.793"," 306.302","  85.084","  36.548"," 295.868","  82.186"," 91","0"," 70","100","   0.690","   6.241","   1.734","  45.000","    0","    0"
"13:03:54:673","15174379740024","   8.116","   7.402"," 4416"," 3100"," 4500"," 4763","  36.735"," 309.984","  86.107","  35.184"," 299.394","  83.165"," 91","0"," 72"," 92","   0.687","   6.310","   1.753","  45.000","    0","    0"
"13:03:54:775","15174614935114","   8.218","   7.267"," 4383"," 2300"," 4500"," 4744","  35.685"," 313.627","  87.118","  34.429"," 302.909","  84.141"," 90","0"," 71"," 97","   0.677","   6.379","   1.772","  45.000","    0","    0"
"13:03:54:875","15174845632760","   8.318","  10.958"," 4124"," 2500"," 4500"," 4789","  39.352"," 317.567","  88.213","  38.011"," 306.715","  85.199"," 86","0"," 69"," 91","   0.884","   6.468","   1.797","  45.000","    0","    0"
"13:03:54:975","15175076268314","   8.418","   9.029"," 4249"," 3700"," 4400"," 4790","  35.580"," 321.128","  89.202","  34.251"," 310.143","  86.151"," 87","0"," 71","100","   0.727","   6.540","   1.817","  45.000","    0","    0"
"13:03:55:075","15175307132216","   8.519","   7.242"," 4331"," 2000"," 4500"," 4714","  34.726"," 324.608","  90.169","  33.560"," 313.506","  87.085"," 89","0"," 70"," 91","   0.673","   6.608","   1.836","  45.000","    0","    0"
"13:03:55:175","15175537965598","   8.619","   8.615"," 4294"," 3000"," 4500"," 4670","  37.266"," 328.342","  91.206","  35.977"," 317.111","  88.086"," 89","0"," 70"," 96","   0.698","   6.678","   1.855","  45.000","    0","    0"
"13:03:55:276","15175769230178","   8.719","   8.082"," 4106"," 2800"," 4500"," 4513","  30.744"," 331.428","  92.063","  29.341"," 320.056","  88.904"," 92","0"," 69"," 99","   0.689","   6.747","   1.874","  45.000","    0","    0"
"13:03:55:376","15176000126518","   8.819","   8.475"," 4155"," 2900"," 4500"," 4622","  32.760"," 334.711","  92.975","  31.616"," 323.224","  89.784"," 87","0"," 70","100","   0.694","   6.817","   1.893","  45.000","    0","    0"
"13:03:55:476","15176231027910","   8.920","   8.789"," 4057"," 2500"," 4500"," 4521","  31.007"," 337.818","  93.838","  29.783"," 326.209","  90.614"," 88","0"," 69"," 89","   0.734","   6.890","   1.914","  45.000","    0","    0"
"13:03:55:576","15176462155040","   9.020","   7.111"," 4201"," 2500"," 4400"," 4655","  29.527"," 340.780","  94.661","  28.327"," 329.051","  91.403"," 85","0"," 70"," 90","   0.660","   6.956","   1.932","  45.000","    0","    0"
"13:03:55:677","15176693016334","   9.120","   8.125"," 4254"," 2400"," 4500"," 4546","  34.409"," 344.228","  95.619","  32.916"," 332.349","  92.319"," 85","0"," 69"," 97","   0.716","   7.028","   1.952","  45.000","    0","    0"
"13:03:55:777","15176924062750","   9.220","   8.187"," 4138"," 2500"," 4500"," 4535","  30.615"," 347.298","  96.472","  29.430"," 335.300","  93.139"," 82","0"," 69","100","   0.685","   7.097","   1.971","  45.000","    0","    0"
"13:03:55:877","15177154789038","   9.320","  23.189"," 3743"," 3000"," 4400"," 4747","  44.398"," 351.744","  97.707","  42.776"," 339.584","  94.329"," 83","0"," 67"," 95","   1.423","   7.239","   2.011","  45.000","    0","    0"
"13:03:55:977","15177385812892","   9.421","   8.054"," 3981"," 2700"," 4100"," 4666","  26.174"," 354.369","  98.436","  24.958"," 342.086","  95.024"," 83","0"," 68"," 88","   0.686","   7.308","   2.030","  45.000","    0","    0"
"13:03:56:079","15177619990672","   9.522","   7.688"," 4332"," 2500"," 4500"," 4752","  35.384"," 357.965","  99.435","  34.129"," 345.555","  95.988"," 88","0"," 70"," 93","   0.653","   7.374","   2.048","  45.000","    0","    0"
"13:03:56:180","15177852350976","   9.623","   9.718"," 4225"," 1900"," 4600"," 4665","  38.806"," 361.879"," 100.522","  37.442"," 349.331","  97.036"," 89","0"," 70","100","   0.704","   7.445","   2.068","  45.000","    0","    0"
"13:03:56:283","15178090370550","   9.727","   7.661"," 3762"," 1200"," 4500"," 4120","  24.686"," 364.429"," 101.230","  23.446"," 351.753","  97.709"," 79","0"," 68","100","   0.661","   7.514","   2.087","  45.000","    0","    0"
"13:03:56:383","15178321498646","   9.827","   6.894"," 3122"," 1200"," 4500"," 3340","  13.707"," 365.804"," 101.612","  12.524"," 353.010","  98.058"," 74","0"," 66"," 81","   0.664","   7.580","   2.106","  45.000","    0","    0"
"13:03:56:484","15178552581370","   9.927","  15.221"," 3653"," 1200"," 4400"," 4217","  30.276"," 368.840"," 102.456","  28.969"," 355.915","  98.865"," 84","0"," 65"," 88","   0.938","   7.674","   2.132","  45.000","    0","    0"
"13:03:56:584","15178783499332","  10.027","  15.419"," 3618"," 1200"," 4300"," 4623","  29.972"," 371.844"," 103.290","  28.510"," 358.773","  99.659"," 76","0"," 70"," 92","   1.109","   7.786","   2.163","  45.000","    0","    0"
"13:03:56:684","15179014374416","  10.128","   7.022"," 3238"," 1200"," 4300"," 3482","  15.162"," 373.364"," 103.712","  13.981"," 360.174"," 100.048"," 74","0"," 66"," 82","   0.632","   7.849","   2.180","  45.000","    0","    0"
"13:03:56:784","15179245397610","  10.228","   6.866"," 3192"," 1200"," 4500"," 3426","  14.690"," 374.836"," 104.121","  13.545"," 361.532"," 100.425"," 73","0"," 67"," 81","   0.601","   7.909","   2.197","  45.000","    0","    0"
"13:03:56:888","15179484693254","  10.332","   7.860"," 3423"," 1200"," 4500"," 3680","  18.372"," 376.745"," 104.651","  16.998"," 363.297"," 100.916"," 77","0"," 66"," 81","   0.750","   7.987","   2.219","  45.000","    0","    0"
"13:03:56:989","15179716952152","  10.433","   8.169"," 3340"," 1200"," 4500"," 3626","  19.312"," 378.691"," 105.192","  17.985"," 365.110"," 101.419"," 74","0"," 67"," 84","   0.685","   8.056","   2.238","  45.000","    0","    0"
"13:03:57:089","15179947626890","  10.533","   6.931"," 3327"," 1200"," 4500"," 3559","  15.999"," 380.293"," 105.637","  14.822"," 366.594"," 101.832"," 75","0"," 65"," 86","   0.633","   8.120","   2.255","  45.000","    0","    0"
"13:03:57:189","15180178707482","  10.633","  20.953"," 3780"," 3000"," 4600"," 4761","  41.323"," 384.438"," 106.788","  39.814"," 370.587"," 102.941"," 81","0"," 67"," 87","   1.262","   8.246","   2.291","  45.000","    0","    0"
"13:03:57:290","15180409417350","  10.733","   6.876"," 3176"," 1200"," 4100"," 3475","  14.285"," 385.868"," 107.186","  13.152"," 371.904"," 103.307"," 76","0"," 67"," 82","   0.646","   8.311","   2.309","  45.000","    0","    0"
"13:03:57:390","15180640359976","  10.833","   7.455"," 3194"," 1200"," 4400"," 3496","  15.297"," 387.401"," 107.612","  14.132"," 373.321"," 103.700"," 72","0"," 66"," 97","   0.670","   8.378","   2.327","  45.000","    0","    0"
"13:03:57:490","15180871330890","  10.934","   6.585"," 3084"," 1200"," 4200"," 3300","  12.416"," 388.646"," 107.957","  11.304"," 374.454"," 104.015"," 73","0"," 66"," 81","   0.659","   8.444","   2.346","  45.000","    0","    0"
"13:03:57:595","15181113713362","  11.039","   4.116"," 2924"," 1200"," 3600"," 3281","   6.649"," 389.346"," 108.152","   5.635"," 375.047"," 104.180"," 67","0"," 65"," 78","   0.795","   8.528","   2.369","  45.000","    0","    0"
"13:03:57:700","15181355742970","  11.144","   3.566"," 2276"," 1200"," 3400"," 2675","   3.178"," 389.680"," 108.244","   2.513"," 375.311"," 104.253"," 66","0"," 63"," 69","   0.682","   8.599","   2.389","  45.000","    0","    0"
"13:03:57:806","15181598571552","  11.249","   1.020"," 1713"," 1200"," 2500"," 1731","   0.848"," 389.769"," 108.269","   0.503"," 375.364"," 104.268"," 65","0"," 63"," 67","   0.582","   8.661","   2.406","  45.000","    0","    0"
"13:03:57:911","15181841318176","  11.355","   0.548"," 1330"," 1200"," 1900"," 1300","   0.543"," 389.826"," 108.285","   0.198"," 375.385"," 104.274"," 64","0"," 63"," 65","   0.630","   8.727","   2.424","  45.000","    0","    0"
"13:03:58:013","15182075715276","  11.456","   0.354"," 1304"," 1200"," 1500"," 1300","   0.489"," 389.876"," 108.299","   0.190"," 375.404"," 104.279"," 64","0"," 62"," 65","   0.572","   8.785","   2.440","  45.000","    0","    0"
