"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"13:03:29:146","15115566648948","   0.103","   7.727"," 4325"," 3600"," 4400"," 4794","  27.581","   2.836","   0.788","  26.127","   2.687","   0.746"," 82","0"," 59"," 83","   0.779","   0.080","   0.022","  45.000","    0","    0"
"13:03:29:250","15115807794490","   0.207","   9.166"," 4314"," 3600"," 4500"," 4800","  32.088","   6.195","   1.721","  31.199","   5.952","   1.653"," 75","0"," 61"," 93","   0.815","   0.165","   0.046","  45.000","    0","    0"
"13:03:29:356","15116050076744","   0.313","   9.213"," 4254"," 3600"," 4500"," 4800","  30.692","   9.422","   2.617","  28.947","   8.996","   2.499"," 98","0"," 62"," 99","   0.839","   0.254","   0.070","  45.000","    0","    0"
"13:03:29:456","15116281574538","   0.413","   7.419"," 4504"," 3700"," 4600"," 4800","  31.749","  12.612","   3.503","  30.749","  12.086","   3.357"," 91","0"," 64","100","   0.667","   0.321","   0.089","  45.000","    0","    0"
"13:03:29:557","15116514147488","   0.514","   9.032"," 4426"," 3600"," 4600"," 4800","  35.972","  16.243","   4.512","  34.589","  15.577","   4.327"," 84","0"," 63"," 96","   0.902","   0.412","   0.114","  45.000","    0","    0"
"13:03:29:657","15116745595298","   0.615","   7.080"," 4204"," 3500"," 4600"," 4800","  26.129","  18.868","   5.241","  24.821","  18.070","   5.020"," 97","0"," 63"," 97","   0.772","   0.489","   0.136","  45.000","    0","    0"
"13:03:29:760","15116981573462","   0.717","   7.496"," 4109"," 3500"," 4600"," 4704","  24.538","  21.381","   5.939","  22.978","  20.424","   5.673"," 85","0"," 61"," 97","   0.890","   0.580","   0.161","  45.000","    0","    0"
"13:03:29:862","15117217986028","   0.820","   7.478"," 4475"," 3600"," 4600"," 4800","  31.100","  24.572","   6.826","  30.054","  23.508","   6.530"," 89","0"," 63"," 95","   0.686","   0.651","   0.181","  45.000","    0","    0"
"13:03:29:963","15117449151540","   0.920","  13.017"," 4303"," 3500"," 4600"," 4800","  44.285","  29.016","   8.060","  42.971","  27.819","   7.728"," 95","0"," 63","100","   0.760","   0.727","   0.202","  45.000","    0","    0"
"13:03:30:063","15117680467150","   1.020","  17.926"," 4302"," 3700"," 4600"," 4800","  54.979","  34.535","   9.593","  54.025","  33.243","   9.234"," 92","0"," 68","100","   0.899","   0.817","   0.227","  45.000","    0","    0"
"13:03:30:163","15117911375880","   1.121","  16.879"," 4253"," 3600"," 4400"," 4800","  50.593","  39.606","  11.002","  49.236","  38.177","  10.605"," 90","0"," 71","100","   1.024","   0.920","   0.256","  45.000","    0","    0"
"13:03:30:269","15118153756428","   1.226","  17.399"," 4165"," 3500"," 4400"," 4797","  48.771","  44.737","  12.427","  46.818","  43.103","  11.973"," 96","0"," 67"," 96","   1.206","   1.047","   0.291","  45.000","    0","    0"
"13:03:30:372","15118392784344","   1.329","  16.461"," 4129"," 3500"," 4400"," 4800","  45.415","  49.448","  13.736","  44.338","  47.703","  13.251"," 87","0"," 67","100","   1.002","   1.151","   0.320","  45.000","    0","    0"
"13:03:30:473","15118623791502","   1.430","  11.846"," 4346"," 3200"," 4400"," 4800","  40.473","  53.506","  14.863","  38.912","  51.604","  14.334"," 91","0"," 68"," 98","   0.973","   1.248","   0.347","  45.000","    0","    0"
"13:03:30:573","15118854667660","   1.530","   9.320"," 4411"," 3700"," 4600"," 4800","  38.116","  57.326","  15.924","  36.716","  55.283","  15.356"," 97","0"," 66","100","   1.001","   1.349","   0.375","  45.000","    0","    0"
"13:03:30:673","15119085448160","   1.630","  11.643"," 4438"," 3700"," 4600"," 4800","  43.554","  61.688","  17.136","  42.410","  59.531","  16.536"," 93","0"," 66","100","   0.895","   1.438","   0.400","  45.000","    0","    0"
"13:03:30:775","15119320607912","   1.732","  15.198"," 4346"," 3600"," 4500"," 4800","  50.394","  66.832","  18.564","  49.085","  64.541","  17.928"," 92","0"," 66"," 96","   1.109","   1.551","   0.431","  45.000","    0","    0"
"13:03:30:876","15119553660500","   1.833","  15.265"," 4270"," 3600"," 4500"," 4800","  47.186","  71.605","  19.890","  45.771","  69.171","  19.214"," 93","0"," 67"," 98","   1.019","   1.654","   0.460","  45.000","    0","    0"
"13:03:30:976","15119784473550","   1.934","  14.827"," 4195"," 3500"," 4400"," 4800","  42.698","  75.882","  21.078","  41.191","  73.297","  20.360"," 94","0"," 65"," 94","   1.170","   1.772","   0.492","  45.000","    0","    0"
"13:03:31:077","15120015700700","   2.034","   8.460"," 4036"," 3500"," 4500"," 4800","  25.840","  78.475","  21.799","  24.482","  75.754","  21.043","100","0"," 64","100","   0.815","   1.854","   0.515","  45.000","    0","    0"
"13:03:31:177","15120246754576","   2.134","   9.651"," 4327"," 3700"," 4600"," 4800","  34.633","  81.948","  22.763","  33.459","  79.110","  21.975"," 91","0"," 66","100","   0.836","   1.937","   0.538","  45.000","    0","    0"
"13:03:31:280","15120482996746","   2.237","   7.764"," 4498"," 3700"," 4600"," 4792","  34.877","  85.525","  23.757","  33.348","  82.529","  22.925"," 78","0"," 65"," 99","   0.780","   2.017","   0.560","  45.000","    0","    0"
