"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"13:14:40:633","16662653661144","   0.100","   8.312"," 4281"," 3700"," 4400"," 4800","  26.900","   2.696","   0.749","  25.427","   2.548","   0.708"," 65","0"," 50"," 75","   0.848","   0.085","   0.024","  45.000","    0","    0"
"13:14:40:738","16662896739108","   0.206","   9.402"," 4345"," 3600"," 4500"," 4800","  31.661","   6.036","   1.677","  30.555","   5.772","   1.603"," 67","0"," 52"," 86","   0.839","   0.174","   0.048","  45.000","  300","  333"
"13:14:40:843","16663139210616","   0.311","   7.846"," 4420"," 3700"," 4500"," 4800","  29.355","   9.125","   2.535","  27.864","   8.704","   2.418"," 83","0"," 53"," 84","   0.727","   0.250","   0.069","  45.000","    0","    0"
"13:14:40:946","16663375808186","   0.414","   7.127"," 4484"," 3800"," 4700"," 4800","  28.172","  12.018","   3.338","  27.215","  11.499","   3.194"," 82","0"," 53"," 84","   0.670","   0.319","   0.089","  45.000","    0","    0"
"13:14:41:050","16663615092764","   0.518","  10.968"," 4251"," 3500"," 4700"," 4800","  36.133","  15.771","   4.381","  34.567","  15.089","   4.191"," 75","0"," 54"," 95","   1.028","   0.426","   0.118","  45.000","    0","    0"
"13:14:41:154","16663854646376","   0.621","   9.126"," 4037"," 3500"," 4700"," 4798","  26.416","  18.517","   5.144","  24.725","  17.659","   4.905"," 71","0"," 53"," 77","   1.005","   0.530","   0.147","  45.000","    0","    0"
"13:14:41:258","16664094112054","   0.725","   8.196"," 4063"," 3500"," 4400"," 4800","  23.459","  20.956","   5.821","  21.908","  19.936","   5.538"," 71","0"," 55"," 79","   0.978","   0.632","   0.175","  45.000","    0","    0"
"13:14:41:362","16664333706208","   0.829","   8.072"," 4435"," 3800"," 4500"," 4800","  30.328","  24.109","   6.697","  29.295","  22.983","   6.384"," 70","0"," 55"," 92","   0.707","   0.705","   0.196","  45.000","    0","    0"
"13:14:41:464","16664569694292","   0.932","  14.157"," 4402"," 3700"," 4600"," 4800","  47.568","  28.982","   8.050","  46.160","  27.711","   7.697"," 84","0"," 54"," 84","   0.775","   0.785","   0.218","  45.000","    0","    0"
"13:14:41:564","16664800745970","   1.032","  16.999"," 4369"," 3700"," 4600"," 4800","  53.955","  34.392","   9.553","  52.875","  33.013","   9.170"," 93","0"," 58"," 93","   0.875","   0.872","   0.242","  45.000","    0","    0"
"13:14:41:665","16665031918970","   1.132","  17.925"," 4259"," 3600"," 4500"," 4800","  53.031","  39.713","  11.031","  51.970","  38.228","  10.619"," 80","0"," 56","100","   1.057","   0.979","   0.272","  45.000","    0","    0"
"13:14:41:765","16665262902140","   1.233","  14.478"," 4320"," 3700"," 4500"," 4800","  45.254","  44.250","  12.292","  43.713","  42.610","  11.836"," 83","0"," 56"," 91","   1.025","   1.081","   0.300","  45.000","    0","    0"
"13:14:41:867","16665497106860","   1.334","  15.084"," 4369"," 3600"," 4600"," 4800","  48.748","  49.205","  13.668","  47.598","  47.448","  13.180"," 84","0"," 57"," 93","   0.951","   1.178","   0.327","  45.000","    0","    0"
"13:14:41:969","16665733022476","   1.437","  11.946"," 4474"," 3800"," 4600"," 4800","  45.522","  53.867","  14.963","  43.880","  51.941","  14.428"," 88","0"," 60","100","   0.963","   1.277","   0.355","  45.000","    0","    0"
"13:14:42:074","16665974309582","   1.541","   8.472"," 4518"," 3900"," 4600"," 4800","  35.714","  57.607","  16.002","  34.684","  55.574","  15.437"," 84","0"," 57","100","   0.880","   1.369","   0.380","  45.000","    0","    0"
"13:14:42:174","16666205433970","   1.642","  12.055"," 4515"," 3900"," 4600"," 4800","  46.272","  62.248","  17.291","  44.836","  60.071","  16.687"," 93","0"," 57"," 93","   0.900","   1.459","   0.405","  45.000","    0","    0"
"13:14:42:274","16666436654166","   1.742","  13.027"," 4409"," 3700"," 4600"," 4796","  46.467","  66.912","  18.587","  45.121","  64.600","  17.944"," 88","0"," 57","100","   1.090","   1.568","   0.436","  45.000","    0","    0"
"13:14:42:376","16666669857096","   1.843","  16.355"," 4343"," 3700"," 4600"," 4800","  51.411","  72.115","  20.032","  50.218","  69.682","  19.356"," 78","0"," 57"," 90","   1.068","   1.677","   0.466","  45.000","    0","    0"
"13:14:42:479","16666908633630","   1.947","  13.115"," 3972"," 3500"," 4500"," 4800","  31.374","  75.367","  20.935","  29.898","  72.781","  20.217"," 71","0"," 55"," 88","   1.044","   1.785","   0.496","  45.000","    0","    0"
"13:14:42:584","16667150841790","   2.052","  11.259"," 4448"," 3700"," 4600"," 4800","  42.786","  79.865","  22.185","  41.563","  77.150","  21.431"," 91","0"," 55"," 95","   0.912","   1.881","   0.522","  45.000","    0","    0"
"13:14:42:685","16667381977636","   2.152","   8.694"," 4522"," 3900"," 4600"," 4800","  38.197","  83.697","  23.249","  37.048","  80.867","  22.463"," 95","0"," 58"," 97","   0.899","   1.971","   0.547","  45.000","    0","    0"
"13:14:42:787","16667618000672","   2.255","  11.645"," 4493"," 3800"," 4600"," 4800","  44.908","  88.297","  24.527","  43.517","  85.325","  23.701"," 77","0"," 59"," 96","   0.823","   2.055","   0.571","  45.000","    0","    0"
"13:14:42:892","16667860187514","   2.360","   7.676"," 4565"," 4100"," 4600"," 4800","  34.442","  91.917","  25.533","  33.306","  88.826","  24.674"," 93","0"," 59"," 96","   0.667","   2.125","   0.590","  45.000","    0","    0"
"13:14:42:997","16668102410518","   2.465","   8.992"," 4523"," 4000"," 4600"," 4800","  36.557","  95.761","  26.600","  35.375","  92.545","  25.707"," 85","0"," 58"," 96","   0.794","   2.209","   0.614","  45.000","    0","    0"
"13:14:43:102","16668344143656","   2.570","   7.261"," 4548"," 4000"," 4600"," 4800","  31.728","  99.090","  27.525","  30.499","  95.745","  26.596"," 85","0"," 57"," 95","   0.725","   2.285","   0.635","  45.000","    0","    0"
"13:14:43:206","16668582213678","   2.673","  11.423"," 4049"," 3300"," 4700"," 4453","  31.643"," 102.359","  28.433","  30.310","  98.877","  27.466"," 76","0"," 54"," 86","   0.919","   2.380","   0.661","  45.000","    0","    0"
"13:14:43:306","16668813142518","   2.774","  11.490"," 4205"," 3500"," 4300"," 4791","  37.401"," 106.108","  29.474","  36.131"," 102.498","  28.472"," 81","0"," 55"," 81","   0.871","   2.467","   0.685","  45.000","    0","    0"
"13:14:43:407","16669045770498","   2.875","   9.546"," 4284"," 3800"," 4500"," 4798","  35.382"," 109.680","  30.467","  34.061"," 105.937","  29.427"," 76","0"," 55"," 87","   0.718","   2.539","   0.705","  45.000","    0","    0"
"13:14:43:507","16669276707590","   2.975","  10.659"," 4325"," 3600"," 4500"," 4795","  40.309"," 113.721","  31.589","  38.929"," 109.839","  30.511"," 87","0"," 56"," 87","   0.735","   2.613","   0.726","  45.000","    0","    0"
"13:14:43:607","16669507593976","   3.075","   8.163"," 4399"," 3700"," 4500"," 4788","  35.681"," 117.296","  32.582","  34.503"," 113.297","  31.471"," 75","0"," 57"," 88","   0.703","   2.684","   0.745","  45.000","    0","    0"
"13:14:43:708","16669738508606","   3.175","   8.650"," 4388"," 3800"," 4500"," 4780","  36.381"," 120.942","  33.595","  35.255"," 116.830","  32.453"," 76","0"," 56"," 82","   0.695","   2.753","   0.765","  45.000","    0","    0"
"13:14:43:812","16669978250718","   3.279","   8.711"," 4405"," 3800"," 4500"," 4785","  36.757"," 124.767","  34.658","  35.592"," 120.533","  33.482"," 81","0"," 58"," 93","   0.711","   2.827","   0.785","  45.000","    0","    0"
"13:14:43:912","16670209150726","   3.380","  11.353"," 4286"," 3800"," 4500"," 4787","  41.731"," 128.949","  35.819","  40.592"," 124.601","  34.612"," 76","0"," 56"," 91","   0.758","   2.903","   0.806","  45.000","    0","    0"
"13:14:44:012","16670439975268","   3.480","   7.364"," 4379"," 3600"," 4500"," 4783","  31.985"," 132.154","  36.709","  30.830"," 127.690","  35.469"," 75","0"," 57"," 77","   0.679","   2.971","   0.825","  45.000","    0","    0"
"13:14:44:113","16670672486512","   3.581","   7.458"," 4439"," 3800"," 4500"," 4760","  33.935"," 135.578","  37.661","  32.882"," 131.008","  36.391"," 75","0"," 59"," 77","   0.682","   3.040","   0.844","  45.000","    0","    0"
"13:14:44:213","16670903741356","   3.681","   9.289"," 4340"," 3600"," 4500"," 4775","  37.383"," 139.331","  38.703","  35.794"," 134.601","  37.389"," 75","0"," 56"," 84","   0.738","   3.114","   0.865","  45.000","  300","  333"
"13:14:44:319","16671146308528","   3.786","   9.619"," 4300"," 3600"," 4500"," 4787","  37.635"," 143.293","  39.804","  36.257"," 138.418","  38.450"," 77","0"," 56"," 80","   0.838","   3.202","   0.890","  45.000","    0","    0"
