"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"13:15:46:875","16815274626752","   0.100","   7.908"," 4244"," 3600"," 4300"," 4800","  25.937","   2.597","   0.722","  24.525","   2.456","   0.682"," 76","0"," 56"," 87","   0.790","   0.079","   0.022","  45.000","    0","    0"
"13:15:46:985","16815527410656","   0.210","   9.711"," 4310"," 3500"," 4500"," 4720","  32.942","   6.212","   1.725","  31.636","   5.927","   1.646"," 76","0"," 57"," 83","   0.860","   0.174","   0.048","  45.000","    0","    0"
"13:15:47:085","16815758232768","   0.310","   8.840"," 4365"," 3600"," 4500"," 4800","  31.048","   9.322","   2.589","  29.796","   8.912","   2.476"," 80","0"," 59"," 86","   0.773","   0.251","   0.070","  45.000","    0","    0"
"13:15:47:190","16816000483098","   0.415","   7.000"," 4463"," 3700"," 4600"," 4800","  28.370","  12.305","   3.418","  27.255","  11.778","   3.272"," 79","0"," 59"," 86","   0.658","   0.320","   0.089","  45.000","    0","    0"
"13:15:47:295","16816242649636","   0.520","   9.217"," 4386"," 3500"," 4600"," 4800","  34.406","  15.921","   4.423","  32.948","  15.241","   4.234"," 79","0"," 60"," 95","   0.953","   0.420","   0.117","  45.000","    0","    0"
"13:15:47:400","16816484912908","   0.625","   6.893"," 4227"," 3500"," 4500"," 4800","  25.775","  18.632","   5.175","  24.531","  17.820","   4.950"," 97","0"," 59"," 97","   0.769","   0.501","   0.139","  45.000","    0","    0"
"13:15:47:506","16816727087954","   0.731","   7.859"," 4407"," 3800"," 4500"," 4800","  30.585","  21.846","   6.068","  29.432","  20.914","   5.809"," 88","0"," 60"," 99","   0.835","   0.589","   0.164","  45.000","    0","    0"
"13:15:47:611","16816969677190","   0.836","   7.015"," 4495"," 3900"," 4600"," 4800","  31.563","  25.170","   6.992","  29.960","  24.068","   6.686","100","0"," 62","100","   0.671","   0.660","   0.183","  45.000","    0","    0"
"13:15:47:716","16817211866696","   0.941","  17.686"," 4249"," 3500"," 4600"," 4800","  52.592","  30.698","   8.527","  51.451","  29.477","   8.188"," 92","0"," 60","100","   0.829","   0.747","   0.207","  45.000","    0","    0"
"13:15:47:821","16817454065330","   1.046","  17.080"," 4308"," 3700"," 4500"," 4800","  53.754","  36.349","  10.097","  52.508","  34.996","   9.721"," 83","0"," 60","100","   0.931","   0.845","   0.235","  45.000","    0","    0"
"13:15:47:926","16817696311348","   1.151","  17.674"," 4239"," 3700"," 4500"," 4800","  52.481","  41.867","  11.630","  51.253","  40.385","  11.218"," 98","0"," 62","100","   1.148","   0.965","   0.268","  45.000","    0","    0"
"13:15:48:030","16817934365780","   1.255","  14.566"," 4338"," 3600"," 4500"," 4800","  48.104","  46.837","  13.010","  46.191","  45.158","  12.544"," 94","0"," 62","100","   1.086","   1.077","   0.299","  45.000","    0","    0"
"13:15:48:135","16818176687000","   1.360","  14.516"," 4276"," 3600"," 4500"," 4800","  45.735","  51.647","  14.346","  44.504","  49.839","  13.844"," 96","0"," 62","100","   0.990","   1.182","   0.328","  45.000","    0","    0"
"13:15:48:237","16818412433358","   1.462","  10.478"," 4446"," 3700"," 4600"," 4800","  40.891","  55.831","  15.509","  39.569","  53.887","  14.969"," 92","0"," 63","100","   0.972","   1.281","   0.356","  45.000","    0","    0"
"13:15:48:342","16818654815946","   1.567","   9.236"," 4435"," 3600"," 4600"," 4795","  37.247","  59.749","  16.597","  35.981","  57.672","  16.020"," 88","0"," 63","100","   0.961","   1.382","   0.384","  45.000","    0","    0"
"13:15:48:447","16818897018606","   1.672","  15.010"," 4433"," 3600"," 4600"," 4800","  53.605","  65.385","  18.162","  52.603","  63.202","  17.556"," 94","0"," 64","100","   1.040","   1.491","   0.414","  45.000","    0","    0"
"13:15:48:548","16819128216924","   1.773","  12.610"," 4309"," 3600"," 4600"," 4800","  43.165","  69.716","  19.366","  41.264","  67.343","  18.706"," 84","0"," 64","100","   1.042","   1.596","   0.443","  45.000","    0","    0"
"13:15:48:653","16819370530650","   1.878","  15.870"," 4141"," 3500"," 4500"," 4800","  43.740","  74.316","  20.643","  42.391","  71.801","  19.945"," 81","0"," 64"," 95","   1.050","   1.706","   0.474","  45.000","    0","    0"
"13:15:48:758","16819612718256","   1.983","  10.600"," 4172"," 3500"," 4600"," 4800","  32.042","  77.684","  21.579","  30.764","  75.035","  20.843"," 97","0"," 61"," 97","   0.947","   1.806","   0.502","  45.000","    0","    0"
"13:15:48:863","16819854970748","   2.088","   9.109"," 4453"," 3700"," 4600"," 4800","  36.293","  81.500","  22.639","  35.071","  78.723","  21.867"," 79","0"," 64","100","   0.817","   1.892","   0.526","  45.000","    0","    0"
"13:15:48:963","16820086120292","   2.188","   7.635"," 4522"," 3700"," 4600"," 4800","  32.709","  84.782","  23.550","  31.566","  81.889","  22.747"," 83","0"," 64"," 91","   0.737","   1.966","   0.546","  45.000","    0","    0"
"13:15:49:069","16820328631534","   2.294","   6.984"," 4209"," 3500"," 4600"," 4495","  26.407","  87.561","  24.323","  24.890","  84.509","  23.475"," 75","0"," 62"," 87","   0.786","   2.049","   0.569","  45.000","    0","    0"
"13:15:49:174","16820570882580","   2.399","  10.124"," 4273"," 3500"," 4500"," 4794","  38.957","  91.657","  25.460","  37.569","  88.460","  24.572"," 79","0"," 62"," 86","   0.856","   2.138","   0.594","  45.000","    0","    0"
"13:15:49:275","16820804894582","   2.500","   9.422"," 4348"," 3600"," 4500"," 4795","  39.414","  95.661","  26.572","  38.410","  92.361","  25.656"," 82","0"," 63"," 86","   0.707","   2.210","   0.614","  45.000","    0","    0"
"13:15:49:379","16821043921116","   2.604","  10.797"," 4300"," 3700"," 4500"," 4796","  42.012"," 100.019","  27.783","  40.651","  96.578","  26.827"," 82","0"," 62"," 94","   0.746","   2.288","   0.635","  45.000","    0","    0"
"13:15:49:484","16821286307076","   2.709","   8.255"," 4376"," 3700"," 4500"," 4764","  36.852"," 103.896","  28.860","  35.707"," 100.334","  27.871"," 82","0"," 62"," 86","   0.705","   2.362","   0.656","  45.000","    0","    0"
"13:15:49:590","16821528637560","   2.815","   8.514"," 4390"," 3800"," 4500"," 4776","  37.676"," 107.859","  29.961","  36.172"," 104.139","  28.927"," 80","0"," 62"," 88","   0.706","   2.436","   0.677","  45.000","    0","    0"
"13:15:49:695","16821770900384","   2.920","   9.306"," 4388"," 3500"," 4500"," 4776","  39.801"," 112.044","  31.123","  38.625"," 108.200","  30.056"," 84","0"," 62","100","   0.723","   2.512","   0.698","  45.000","    0","    0"
"13:15:49:800","16822013301294","   3.025","  10.142"," 4246"," 3600"," 4500"," 4778","  39.008"," 116.148","  32.263","  37.799"," 112.177","  31.160"," 81","0"," 62"," 87","   0.725","   2.589","   0.719","  45.000","    0","    0"
"13:15:49:901","16822246841386","   3.126","   7.386"," 4364"," 3900"," 4400"," 4769","  33.662"," 119.560","  33.211","  32.616"," 115.483","  32.079"," 82","0"," 64"," 87","   0.683","   2.658","   0.738","  45.000","    0","    0"
"13:15:50:006","16822489043050","   3.231","   8.739"," 4341"," 3700"," 4500"," 4765","  37.143"," 123.464","  34.296","  35.852"," 119.252","  33.126"," 81","0"," 62"," 94","   0.696","   2.731","   0.759","  45.000","    0","    0"
"13:15:50:112","16822731254000","   3.337","   8.882"," 4345"," 3600"," 4500"," 4769","  37.670"," 127.424","  35.396","  36.338"," 123.072","  34.187"," 90","0"," 62"," 90","   0.822","   2.817","   0.783","  45.000","    0","    0"
"13:15:50:217","16822973428342","   3.442","   9.905"," 4341"," 3500"," 4500"," 4781","  40.998"," 131.734","  36.593","  39.395"," 127.213","  35.337"," 82","0"," 62"," 98","   0.727","   2.894","   0.804","  45.000","    0","    0"
"13:15:50:319","16823209104602","   3.544","   7.466"," 4420"," 3800"," 4500"," 4765","  34.499"," 135.263","  37.573","  33.386"," 130.628","  36.286"," 82","0"," 62"," 84","   0.683","   2.964","   0.823","  45.000","    0","    0"
"13:15:50:424","16823451518094","   3.649","   8.382"," 4378"," 3700"," 4500"," 4775","  36.875"," 139.142","  38.651","  35.639"," 134.378","  37.327"," 83","0"," 62"," 87","   0.705","   3.038","   0.844","  45.000","    0","    0"
"13:15:50:524","16823682716096","   3.750","   8.585"," 4389"," 3800"," 4500"," 4762","  37.463"," 142.902","  39.695","  36.369"," 138.027","  38.341"," 82","0"," 65"," 88","   0.698","   3.108","   0.863","  45.000","    0","    0"
"13:15:50:630","16823925146664","   3.855","   7.580"," 4398"," 3800"," 4500"," 4761","  35.074"," 146.592","  40.720","  33.614"," 141.564","  39.323"," 81","0"," 63"," 84","   0.689","   3.180","   0.883","  45.000","    0","    0"
"13:15:50:735","16824167444960","   3.960","   7.739"," 4390"," 3800"," 4600"," 4757","  35.039"," 150.277","  41.744","  33.860"," 145.125","  40.313"," 82","0"," 63"," 87","   0.683","   3.252","   0.903","  45.000","    0","    0"
"13:15:50:840","16824409697188","   4.065","   7.612"," 4408"," 3700"," 4500"," 4770","  35.493"," 154.009","  42.780","  34.273"," 148.729","  41.314"," 82","0"," 63"," 92","   0.693","   3.325","   0.924","  45.000","    0","    0"
"13:15:50:945","16824651925112","   4.170","   7.146"," 4418"," 3900"," 4500"," 4768","  34.381"," 157.623","  43.784","  33.215"," 152.221","  42.284"," 82","0"," 63"," 87","   0.679","   3.396","   0.943","  45.000","    0","    0"
