"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"13:18:01:370","17125146124730","   2.564","  10.205"," 4336"," 3700"," 4500"," 4797","  41.752","  95.073","  26.409","  40.665","  91.644","  25.457"," 84","0"," 63"," 99","   0.733","   2.253","   0.626","  45.000","    0","    0"
"13:18:01:470","17125376952334","   2.664","   9.999"," 4345"," 3600"," 4500"," 4786","  41.344","  99.215","  27.560","  40.056","  95.657","  26.572"," 82","0"," 63","100","   0.738","   2.327","   0.646","  45.000","    0","    0"
"13:18:01:570","17125608104828","   2.764","   8.006"," 4419"," 3700"," 4500"," 4769","  37.369"," 102.964","  28.601","  36.272","  99.296","  27.582"," 83","0"," 65"," 89","   0.686","   2.396","   0.666","  45.000","    0","    0"
"13:18:01:670","17125839062174","   2.864","   8.432"," 4385"," 3700"," 4500"," 4769","  37.861"," 106.759","  29.655","  36.413"," 102.947","  28.596"," 83","0"," 64"," 89","   0.692","   2.466","   0.685","  45.000","    0","    0"
"13:18:01:771","17126069981702","   2.965","   9.466"," 4398"," 3900"," 4600"," 4786","  40.644"," 110.833","  30.787","  39.419"," 106.897","  29.694"," 83","0"," 66","100","   0.731","   2.539","   0.705","  45.000","    0","    0"
"13:18:01:871","17126300942638","   3.065","  10.374"," 4268"," 3700"," 4500"," 4781","  40.433"," 114.886","  31.913","  39.326"," 110.840","  30.789"," 84","0"," 64"," 89","   0.733","   2.612","   0.726","  45.000","    0","    0"
"13:18:01:972","17126533758202","   3.166","   7.248"," 4368"," 3600"," 4500"," 4763","  33.030"," 118.224","  32.840","  31.795"," 114.052","  31.681"," 83","0"," 65"," 88","   0.678","   2.681","   0.745","  45.000","    0","    0"
"13:18:02:072","17126764729842","   3.266","   8.323"," 4364"," 3700"," 4500"," 4765","  36.650"," 121.898","  33.861","  35.495"," 117.611","  32.670"," 86","0"," 66"," 87","   0.698","   2.751","   0.764","  45.000","    0","    0"
"13:18:02:173","17126996595884","   3.367","   8.872"," 4367"," 3600"," 4500"," 4774","  38.952"," 125.818","  34.949","  37.257"," 121.360","  33.711"," 82","0"," 65"," 96","   0.817","   2.833","   0.787","  45.000","    0","    0"
"13:18:02:273","17127227663954","   3.467","  10.111"," 4307"," 3400"," 4500"," 4785","  40.153"," 129.845","  36.068","  39.088"," 125.280","  34.800"," 86","0"," 64","100","   0.740","   2.907","   0.808","  45.000","    0","    0"
"13:18:02:378","17127469921908","   3.572","   7.896"," 4387"," 3600"," 4500"," 4774","  36.896"," 133.724","  37.146","  35.566"," 129.020","  35.839"," 83","0"," 66"," 90","   0.686","   2.979","   0.828","  45.000","    0","    0"
"13:18:02:478","17127701043050","   3.673","   8.101"," 4390"," 3700"," 4500"," 4780","  36.958"," 137.432","  38.175","  35.604"," 132.591","  36.831"," 83","0"," 65"," 89","   0.700","   3.050","   0.847","  45.000","    0","    0"
"13:18:02:579","17127932796084","   3.773","   8.172"," 4393"," 3700"," 4500"," 4780","  36.883"," 141.142","  39.206","  35.784"," 136.191","  37.831"," 83","0"," 65"," 89","   0.691","   3.119","   0.866","  45.000","    0","    0"
"13:18:02:679","17128163671308","   3.873","   7.878"," 4389"," 3700"," 4500"," 4762","  36.392"," 144.788","  40.219","  34.871"," 139.685","  38.801"," 83","0"," 66"," 93","   0.689","   3.188","   0.886","  45.000","    0","    0"
"13:18:02:781","17128397395828","   3.975","   8.266"," 4371"," 3900"," 4500"," 4766","  36.736"," 148.515","  41.254","  35.618"," 143.298","  39.805"," 84","0"," 65"," 89","   0.689","   3.258","   0.905","  45.000","    0","    0"
"13:18:02:881","17128628361404","   4.075","   7.088"," 4433"," 3800"," 4500"," 4765","  34.595"," 151.983","  42.217","  33.502"," 146.657","  40.738"," 83","0"," 66"," 85","   0.681","   3.326","   0.924","  45.000","    0","    0"
"13:18:02:981","17128859506376","   4.175","   7.774"," 4388"," 3800"," 4500"," 4777","  36.097"," 155.604","  43.223","  34.612"," 150.129","  41.703"," 82","0"," 66"," 88","   0.695","   3.396","   0.943","  45.000","    0","    0"
"13:18:03:081","17129090252250","   4.276","   7.325"," 4408"," 3700"," 4500"," 4745","  34.841"," 159.094","  44.193","  33.691"," 153.503","  42.640"," 82","0"," 66"," 91","   0.673","   3.463","   0.962","  45.000","    0","    0"
"13:18:03:184","17129326476704","   4.378","   7.647"," 4377"," 3800"," 4500"," 4752","  34.731"," 162.654","  45.182","  33.460"," 156.934","  43.593"," 82","0"," 66"," 85","   0.787","   3.544","   0.984","  45.000","    0","    0"
"13:18:03:284","17129557329824","   4.478","   7.322"," 4418"," 3700"," 4500"," 4764","  35.086"," 166.170","  46.158","  33.608"," 160.301","  44.528"," 83","0"," 65"," 91","   0.690","   3.613","   1.004","  45.000","    0","    0"
"13:18:03:384","17129788417378","   4.579","   7.261"," 4422"," 3800"," 4500"," 4763","  34.621"," 169.642","  47.123","  33.433"," 163.655","  45.460"," 82","0"," 66"," 86","   0.683","   3.682","   1.023","  45.000","    0","    0"
"13:18:03:485","17130019260488","   4.679","   6.792"," 4440"," 3900"," 4500"," 4755","  33.509"," 173.000","  48.055","  32.395"," 166.900","  46.361"," 82","0"," 66"," 85","   0.663","   3.748","   1.041","  45.000","    0","    0"
"13:18:03:585","17130250092062","   4.779","   7.186"," 4404"," 3700"," 4500"," 4753","  34.313"," 176.438","  49.010","  33.103"," 170.217","  47.282"," 84","0"," 65"," 86","   0.676","   3.816","   1.060","  45.000","    0","    0"
"13:18:03:685","17130481044390","   4.879","   7.142"," 4432"," 3800"," 4500"," 4757","  34.354"," 179.881","  49.967","  33.234"," 173.548","  48.208"," 82","0"," 67"," 86","   0.676","   3.884","   1.079","  45.000","    0","    0"
"13:18:03:785","17130712126318","   4.979","   7.016"," 4438"," 3600"," 4500"," 4761","  34.952"," 183.387","  50.941","  33.495"," 176.908","  49.141"," 83","0"," 66"," 85","   0.680","   3.952","   1.098","  45.000","    0","    0"
"13:18:03:886","17130943063966","   5.080","   6.925"," 4431"," 3900"," 4500"," 4754","  33.905"," 186.785","  51.885","  32.712"," 180.187","  50.052"," 84","0"," 67"," 85","   0.682","   4.020","   1.117","  45.000","    0","    0"
"13:18:03:986","17131173730990","   5.180","   6.961"," 4429"," 3900"," 4500"," 4743","  34.211"," 190.210","  52.836","  33.050"," 183.495","  50.971"," 82","0"," 67"," 89","   0.670","   4.087","   1.135","  45.000","    0","    0"
"13:18:04:086","17131404830608","   5.280","   6.825"," 4433"," 3700"," 4500"," 4755","  33.728"," 193.593","  53.776","  32.581"," 186.763","  51.879"," 85","0"," 66"," 85","   0.661","   4.154","   1.154","  45.000","    0","    0"
"13:18:04:186","17131635488390","   5.380","   7.370"," 4370"," 3600"," 4500"," 4762","  34.574"," 197.055","  54.737","  33.181"," 190.085","  52.801"," 83","0"," 67"," 86","   0.777","   4.232","   1.175","  45.000","    0","    0"
"13:18:04:286","17131866229650","   5.480","   7.135"," 4414"," 3600"," 4500"," 4763","  34.685"," 200.528","  55.702","  33.189"," 193.409","  53.725"," 85","0"," 65"," 88","   0.689","   4.300","   1.195","  45.000","    0","    0"
"13:18:04:386","17132097048708","   5.581","   6.819"," 4431"," 3900"," 4500"," 4762","  33.910"," 203.925","  56.646","  32.708"," 196.686","  54.635"," 84","0"," 66"," 86","   0.670","   4.368","   1.213","  45.000","    0","    0"
"13:18:04:487","17132328371820","   5.681","   6.779"," 4429"," 3900"," 4500"," 4750","  33.460"," 207.285","  57.579","  32.374"," 199.936","  55.538"," 85","0"," 66"," 86","   0.663","   4.434","   1.232","  45.000","    0","    0"
"13:18:04:587","17132559299122","   5.781","   6.803"," 4424"," 3700"," 4500"," 4744","  33.374"," 210.630","  58.508","  32.277"," 203.171","  56.436"," 83","0"," 67"," 86","   0.661","   4.500","   1.250","  45.000","    0","    0"
"13:18:04:687","17132790098520","   5.881","   7.445"," 4429"," 3900"," 4500"," 4765","  35.968"," 214.233","  59.509","  34.386"," 206.616","  57.393"," 84","0"," 68"," 90","   0.687","   4.569","   1.269","  45.000","    0","    0"
"13:18:04:787","17133020918636","   5.982","   8.777"," 4376"," 3700"," 4500"," 4777","  38.007"," 218.040","  60.567","  36.857"," 210.308","  58.419"," 84","0"," 66"," 97","   0.721","   4.641","   1.289","  45.000","    0","    0"
"13:18:04:888","17133251738710","   6.082","   6.838"," 4423"," 3800"," 4500"," 4741","  33.905"," 221.437","  61.510","  32.708"," 213.585","  59.329"," 84","0"," 68"," 87","   0.676","   4.709","   1.308","  45.000","    0","    0"
"13:18:04:988","17133482385446","   6.182","   7.057"," 4416"," 3800"," 4500"," 4744","  34.669"," 224.908","  62.474","  33.464"," 216.935","  60.260"," 83","0"," 67"," 87","   0.674","   4.777","   1.327","  45.000","    0","    0"
"13:18:05:088","17133713025714","   6.282","   6.757"," 4431"," 3600"," 4500"," 4768","  34.027"," 228.314","  63.421","  32.830"," 220.221","  61.173"," 84","0"," 67"," 87","   0.663","   4.843","   1.345","  45.000","    0","    0"
"13:18:05:188","17133943968770","   6.382","   7.415"," 4359"," 3700"," 4500"," 4744","  34.923"," 231.815","  64.393","  33.537"," 223.583","  62.106"," 83","0"," 66"," 86","   0.773","   4.920","   1.367","  45.000","    0","    0"
"13:18:05:288","17134174788886","   6.482","   7.023"," 4406"," 3700"," 4500"," 4757","  34.517"," 235.273","  65.353","  33.026"," 226.892","  63.025"," 83","0"," 67"," 87","   0.684","   4.989","   1.386","  45.000","    0","    0"
"13:18:05:388","17134405657564","   6.583","   6.915"," 4396"," 3500"," 4500"," 4729","  33.940"," 238.673","  66.298","  32.770"," 230.175","  63.938"," 84","0"," 68"," 87","   0.677","   5.057","   1.405","  45.000","    0","    0"
"13:18:05:489","17134636619522","   6.683","   6.939"," 4405"," 3700"," 4500"," 4743","  33.467"," 242.028","  67.230","  32.321"," 233.415","  64.838"," 85","0"," 67"," 86","   0.673","   5.124","   1.423","  45.000","    0","    0"
"13:18:05:589","17134867373942","   6.783","   6.797"," 4435"," 3700"," 4500"," 4759","  34.110"," 245.445","  68.179","  32.944"," 236.715","  65.754"," 86","0"," 66"," 86","   0.668","   5.191","   1.442","  45.000","    0","    0"
"13:18:05:689","17135098090230","   6.883","   6.755"," 4425"," 3800"," 4500"," 4744","  33.834"," 248.833","  69.120","  32.610"," 239.980","  66.661"," 85","0"," 67"," 87","   0.664","   5.258","   1.460","  45.000","    0","    0"
"13:18:05:789","17135328945144","   6.983","   7.281"," 4408"," 3800"," 4500"," 4740","  35.147"," 252.354","  70.098","  33.588"," 243.346","  67.596"," 84","0"," 68"," 89","   0.686","   5.326","   1.480","  45.000","    0","    0"
"13:18:05:889","17135559822808","   7.084","   6.778"," 4427"," 3800"," 4500"," 4732","  34.083"," 255.769","  71.047","  32.985"," 246.651","  68.514"," 86","0"," 68"," 87","   0.671","   5.394","   1.498","  45.000","    0","    0"
"13:18:05:990","17135790671570","   7.184","   7.269"," 4371"," 3600"," 4500"," 4762","  34.846"," 259.261","  72.017","  33.670"," 250.025","  69.451"," 83","0"," 66"," 87","   0.676","   5.461","   1.517","  45.000","    0","    0"
"13:18:06:090","17136021775442","   7.284","   6.934"," 4414"," 3700"," 4500"," 4744","  34.143"," 262.686","  72.968","  32.977"," 253.332","  70.370"," 85","0"," 68"," 87","   0.663","   5.528","   1.535","  45.000","    0","    0"
"13:18:06:190","17136252547148","   7.384","   7.407"," 4366"," 3600"," 4500"," 4769","  35.446"," 266.236","  73.954","  34.053"," 256.743","  71.318"," 84","0"," 67"," 87","   0.777","   5.606","   1.557","  45.000","    0","    0"
"13:18:06:290","17136483386458","   7.484","   6.983"," 4406"," 3800"," 4500"," 4747","  34.554"," 269.698","  74.916","  33.035"," 260.053","  72.237"," 85","0"," 68"," 85","   0.682","   5.674","   1.576","  45.000","    0","    0"
"13:18:06:390","17136714191228","   7.585","   6.889"," 4400"," 3600"," 4500"," 4731","  33.591"," 273.063","  75.851","  32.429"," 263.302","  73.139"," 84","0"," 67"," 86","   0.673","   5.741","   1.595","  45.000","    0","    0"
"13:18:06:491","17136945045404","   7.685","   6.765"," 4419"," 3700"," 4500"," 4747","  34.049"," 276.475","  76.798","  32.883"," 266.596","  74.055"," 84","0"," 67"," 87","   0.659","   5.807","   1.613","  45.000","    0","    0"
"13:18:06:591","17137175844642","   7.785","   6.739"," 4424"," 3500"," 4500"," 4748","  33.835"," 279.864","  77.740","  32.636"," 269.866","  74.963"," 84","0"," 68"," 87","   0.662","   5.874","   1.632","  45.000","    0","    0"
"13:18:06:691","17137406717270","   7.885","   6.737"," 4446"," 3800"," 4500"," 4767","  34.511"," 283.322","  78.701","  33.332"," 273.206","  75.890"," 87","0"," 68"," 87","   0.663","   5.940","   1.650","  45.000","    0","    0"
"13:18:06:791","17137637848562","   7.985","   6.797"," 4433"," 3800"," 4500"," 4751","  34.659"," 286.799","  79.666","  33.183"," 276.534","  76.815"," 87","0"," 68"," 88","   0.671","   6.007","   1.669","  45.000","    0","    0"
"13:18:06:892","17137868867462","   8.086","   6.800"," 4424"," 3800"," 4500"," 4750","  34.058"," 290.214","  80.615","  32.939"," 279.837","  77.733"," 84","0"," 67"," 88","   0.671","   6.075","   1.687","  45.000","    0","    0"
"13:18:06:992","17138100129042","   8.186","   6.779"," 4425"," 3800"," 4500"," 4736","  33.939"," 293.620","  81.561","  32.837"," 283.133","  78.648"," 84","0"," 67"," 87","   0.665","   6.141","   1.706","  45.000","    0","    0"
"13:18:07:092","17138330775184","   8.286","   8.064"," 4270"," 3600"," 4500"," 4756","  34.955"," 297.120","  82.533","  33.711"," 286.508","  79.586"," 86","0"," 67"," 87","   0.708","   6.212","   1.726","  45.000","    0","    0"
"13:18:07:192","17138561456548","   8.386","   7.546"," 4315"," 3600"," 4500"," 4754","  33.737"," 300.498","  83.472","  32.023"," 289.714","  80.476"," 84","0"," 67"," 87","   0.782","   6.291","   1.747","  45.000","    0","    0"
"13:18:07:292","17138792163124","   8.486","   6.837"," 4431"," 3600"," 4500"," 4760","  34.290"," 303.931","  84.425","  33.099"," 293.028","  81.397"," 85","0"," 67"," 87","   0.670","   6.358","   1.766","  45.000","    0","    0"
"13:18:07:393","17139023192692","   8.587","   6.854"," 4416"," 3800"," 4500"," 4735","  33.896"," 307.330","  85.369","  32.733"," 296.311","  82.309"," 84","0"," 68"," 87","   0.679","   6.426","   1.785","  45.000","    0","    0"
"13:18:07:493","17139254115434","   8.687","   6.844"," 4433"," 3600"," 4500"," 4765","  34.769"," 310.815","  86.337","  33.598"," 299.678","  83.244"," 86","0"," 67"," 88","   0.672","   6.493","   1.804","  45.000","    0","    0"
"13:18:07:593","17139485175790","   8.787","   6.773"," 4430"," 3900"," 4500"," 4752","  34.401"," 314.265","  87.296","  33.254"," 303.013","  84.170"," 87","0"," 69"," 88","   0.660","   6.559","   1.822","  45.000","    0","    0"
"13:18:07:693","17139715954948","   8.887","   8.357"," 4241"," 3500"," 4500"," 4756","  35.471"," 317.818","  88.283","  33.901"," 306.409","  85.114"," 86","0"," 67"," 88","   0.738","   6.633","   1.843","  45.000","    0","    0"
"13:18:07:794","17139947643006","   8.988","  11.571"," 4263"," 3600"," 4400"," 4760","  41.243"," 321.965","  89.435","  40.236"," 310.455","  86.237"," 93","0"," 67"," 94","   0.830","   6.717","   1.866","  45.000","    0","    0"
"13:18:07:894","17140178674986","   9.088","  11.035"," 4253"," 3600"," 4400"," 4754","  40.753"," 326.052","  90.570","  39.402"," 314.406","  87.335"," 87","0"," 67"," 95","   0.822","   6.799","   1.889","  45.000","    0","    0"
"13:18:07:994","17140409662378","   9.189","  11.053"," 4066"," 3000"," 4400"," 4643","  36.199"," 329.681","  91.578","  34.719"," 317.887","  88.302"," 85","0"," 66"," 89","   0.815","   6.881","   1.911","  45.000","    0","    0"
"13:18:08:095","17140640782764","   9.289","  15.929"," 3944"," 3500"," 4400"," 4789","  41.217"," 333.815","  92.726","  40.097"," 321.909","  89.419"," 88","0"," 67"," 89","   0.955","   6.977","   1.938","  45.000","    0","    0"
"13:18:08:197","17140877108102","   9.391","  15.145"," 3821"," 3000"," 4300"," 4790","  36.759"," 337.586","  93.774","  34.895"," 325.488","  90.413"," 83","0"," 68"," 93","   1.141","   7.094","   1.970","  45.000","    0","    0"
"13:18:08:298","17141109737444","   9.492","   8.696"," 4170"," 3600"," 4300"," 4763","  32.169"," 340.834","  94.676","  30.926"," 328.611","  91.281"," 82","0"," 67"," 87","   0.692","   7.163","   1.990","  45.000","    0","    0"
"13:18:08:403","17141351991550","   9.598","   7.353"," 4274"," 3700"," 4500"," 4751","  30.640"," 344.055","  95.571","  29.449"," 331.707","  92.141"," 85","0"," 69"," 86","   0.658","   7.233","   2.009","  45.000","    0","    0"
"13:18:08:504","17141583521216","   9.698","   7.029"," 4413"," 3700"," 4500"," 4766","  34.739"," 347.546","  96.541","  33.681"," 335.092","  93.081"," 89","0"," 68"," 90","   0.637","   7.297","   2.027","  45.000","    0","    0"
"13:18:08:609","17141825934022","   9.803","   7.037"," 4416"," 3600"," 4500"," 4756","  35.258"," 351.256","  97.571","  34.082"," 338.678","  94.077"," 88","0"," 69"," 94","   0.637","   7.364","   2.045","  45.000","    0","    0"
"13:18:08:711","17142060079352","   9.905","   6.806"," 4435"," 3700"," 4500"," 4754","  34.534"," 354.765","  98.546","  33.163"," 342.048","  95.013"," 89","0"," 68"," 90","   0.632","   7.428","   2.063","  45.000","    0","    0"
"13:18:08:811","17142291287128","  10.005","  23.437"," 3761"," 3000"," 4500"," 4800","  44.702"," 359.251","  99.792","  43.179"," 346.381","  96.217"," 83","0"," 67"," 91","   1.398","   7.568","   2.102","  45.000","    0","    0"
"13:18:08:912","17142523078848","  10.106","   7.997"," 4074"," 3300"," 4300"," 4771","  27.112"," 361.979"," 100.550","  25.912"," 348.988","  96.941"," 89","0"," 67"," 98","   0.641","   7.633","   2.120","  45.000","    0","    0"
"13:18:09:014","17142758597094","  10.208","   7.150"," 4305"," 3500"," 4500"," 4768","  30.886"," 365.136"," 101.427","  29.749"," 352.029","  97.786"," 86","0"," 68"," 89","   0.627","   7.697","   2.138","  45.000","    0","    0"
"13:18:09:114","17142989543026","  10.308","   7.088"," 4406"," 3600"," 4500"," 4745","  34.928"," 368.637"," 102.399","  33.813"," 355.418","  98.727"," 86","0"," 68"," 90","   0.645","   7.761","   2.156","  45.000","    0","    0"
"13:18:09:214","17143220432172","  10.408","  10.907"," 4217"," 3600"," 4500"," 4784","  40.974"," 372.743"," 103.540","  39.157"," 359.342","  99.817"," 89","0"," 68"," 94","   0.842","   7.846","   2.179","  45.000","    0","    0"
"13:18:09:315","17143451320180","  10.509","   7.390"," 4332"," 3100"," 4500"," 4749","  33.233"," 376.074"," 104.465","  32.137"," 362.562"," 100.712"," 87","0"," 68"," 87","   0.674","   7.913","   2.198","  45.000","    0","    0"
"13:18:09:415","17143682117828","  10.609","  10.654"," 4129"," 3300"," 4500"," 4781","  37.703"," 379.850"," 105.514","  36.471"," 366.216"," 101.727"," 85","0"," 69"," 88","   0.795","   7.993","   2.220","  45.000","    0","    0"
"13:18:09:517","17143916822694","  10.711","  19.026"," 3730"," 3000"," 4500"," 4795","  39.239"," 383.848"," 106.624","  37.713"," 370.058"," 102.794"," 82","0"," 70"," 93","   1.156","   8.111","   2.253","  45.000","    0","    0"
"13:18:09:622","17144158991496","  10.816","   7.175"," 4178"," 3700"," 4500"," 4756","  28.422"," 386.835"," 107.454","  27.239"," 372.921"," 103.589"," 86","0"," 70"," 87","   0.598","   8.174","   2.270","  45.000","    0","    0"
"13:18:09:723","17144391902372","  10.917","   8.931"," 4363"," 3500"," 4500"," 4773","  38.268"," 390.703"," 108.529","  37.195"," 376.681"," 104.634"," 89","0"," 68"," 90","   0.689","   8.243","   2.290","  45.000","    0","    0"
"13:18:09:823","17144622680040","  11.017","   7.026"," 4426"," 3600"," 4500"," 4761","  35.525"," 394.262"," 109.517","  34.249"," 380.111"," 105.586"," 89","0"," 70"," 90","   0.659","   8.309","   2.308","  45.000","    0","    0"
"13:18:09:923","17144853486914","  11.117","   7.161"," 4399"," 3700"," 4500"," 4761","  35.299"," 397.798"," 110.499","  34.055"," 383.523"," 106.534"," 87","0"," 69"," 90","   0.653","   8.375","   2.326","  45.000","    0","    0"
"13:18:10:023","17145084404814","  11.218","   6.953"," 4423"," 3700"," 4500"," 4761","  35.342"," 401.340"," 111.483","  33.858"," 386.916"," 107.477"," 89","0"," 70"," 89","   0.633","   8.438","   2.344","  45.000","    0","    0"
"13:18:10:124","17145315051242","  11.318","   6.716"," 4425"," 3800"," 4500"," 4728","  34.243"," 404.768"," 112.436","  33.068"," 390.227"," 108.396"," 87","0"," 70"," 90","   0.638","   8.502","   2.362","  45.000","    0","    0"
"13:18:10:224","17145545973480","  11.418","   8.437"," 4271"," 3300"," 4600"," 4726","  36.275"," 408.404"," 113.445","  34.722"," 393.707"," 109.363"," 88","0"," 68"," 93","   0.906","   8.593","   2.387","  45.000","    0","    0"
