"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"12:24:56:125","9786459033848","   1.132","  16.781"," 4283"," 3700"," 4600"," 4800","  51.853","  40.073","  11.131","  50.797","  38.617","  10.727"," 90","0"," 67"," 96","   1.021","   0.934","   0.259","  45.000","    0","    0"
"12:24:56:225","9786689953662","   1.232","  16.714"," 4171"," 3500"," 4600"," 4800","  49.053","  44.989","  12.497","  47.017","  43.329","  12.036"," 98","0"," 67"," 99","   1.218","   1.056","   0.293","  45.000","    0","    0"
"12:24:56:326","9786921022492","   1.333","  15.655"," 4255"," 3600"," 4400"," 4800","  47.738","  49.777","  13.827","  46.536","  47.996","  13.332"," 91","0"," 65","100","   0.950","   1.151","   0.320","  45.000","    0","    0"
"12:24:56:431","9787163271116","   1.438","  11.219"," 4429"," 3900"," 4500"," 4800","  42.587","  54.254","  15.071","  41.262","  52.334","  14.537"," 99","0"," 68","100","   0.963","   1.253","   0.348","  45.000","    0","    0"
"12:24:56:535","9787403922774","   1.542","   9.226"," 4424"," 3600"," 4600"," 4800","  37.876","  58.210","  16.170","  36.465","  56.143","  15.595"," 93","0"," 65","100","   1.008","   1.358","   0.377","  45.000","    0","    0"
"12:24:56:636","9787636011790","   1.643","  12.222"," 4348"," 3800"," 4600"," 4800","  41.521","  62.393","  17.331","  40.330","  60.206","  16.724","100","0"," 68","100","   0.903","   1.449","   0.402","  45.000","    0","    0"
"12:24:56:736","9787867274168","   1.743","  13.608"," 4300"," 3500"," 4600"," 4800","  45.826","  66.993","  18.609","  44.079","  64.630","  17.953","100","0"," 66","100","   1.105","   1.560","   0.433","  45.000","    0","    0"
"12:24:56:840","9788106423826","   1.847","  15.649"," 4260"," 3600"," 4500"," 4800","  48.949","  72.073","  20.020","  47.797","  69.591","  19.331","100","0"," 66","100","   1.029","   1.666","   0.463","  45.000","    0","    0"
"12:24:56:940","9788337444246","   1.947","  14.031"," 3949"," 3500"," 4400"," 4800","  33.840","  75.467","  20.963","  32.214","  72.821","  20.228"," 85","0"," 63","100","   1.121","   1.779","   0.494","  45.000","    0","    0"
"12:24:57:046","9788579667570","   2.053","   8.000"," 4278"," 3500"," 4600"," 4800","  28.521","  78.465","  21.796","  27.303","  75.692","  21.025"," 82","0"," 63"," 93","   0.779","   1.861","   0.517","  45.000","    0","    0"
"12:24:57:148","9788815235964","   2.155","   8.902"," 4507"," 3900"," 4600"," 4800","  37.188","  82.267","  22.852","  35.990","  79.371","  22.048"," 89","0"," 64","100","   0.756","   1.938","   0.538","  45.000","    0","    0"
"12:24:57:251","9789053455840","   2.258","   7.765"," 4356"," 3500"," 4600"," 4626","  32.302","  85.607","  23.780","  30.855","  82.562","  22.934"," 80","0"," 63"," 98","   0.835","   2.024","   0.562","  45.000","    0","    0"
"12:24:57:353","9789287713866","   2.360","   7.994"," 4068"," 3300"," 4500"," 4494","  27.712","  88.425","  24.562","  26.390","  85.245","  23.679"," 82","0"," 63"," 83","   0.822","   2.108","   0.586","  45.000","    0","    0"
"12:24:57:453","9789518513674","   2.460","   9.510"," 4333"," 3600"," 4500"," 4798","  39.991","  92.431","  25.675","  38.861","  89.138","  24.760"," 88","0"," 64"," 92","   0.718","   2.180","   0.606","  45.000","    0","    0"
"12:24:57:553","9789749504042","   2.560","   9.598"," 4363"," 3800"," 4500"," 4789","  40.290","  96.470","  26.797","  38.722","  93.020","  25.839"," 87","0"," 67"," 97","   0.725","   2.253","   0.626","  45.000","    0","    0"
"12:24:57:654","9789980495478","   2.661","   9.434"," 4335"," 3700"," 4500"," 4783","  39.660"," 100.446","  27.902","  38.519","  96.882","  26.912"," 85","0"," 65","100","   0.706","   2.323","   0.645","  45.000","    0","    0"
"12:24:57:754","9790211179200","   2.761","   9.461"," 4344"," 3700"," 4500"," 4789","  40.097"," 104.461","  29.017","  38.878"," 100.774","  27.993"," 85","0"," 65"," 91","   0.716","   2.395","   0.665","  45.000","    0","    0"
"12:24:57:854","9790441913992","   2.861","  10.518"," 4343"," 3800"," 4500"," 4791","  42.981"," 108.765","  30.213","  41.775"," 104.958","  29.155"," 88","0"," 65","100","   0.734","   2.469","   0.686","  45.000","    0","    0"
"12:24:57:954","9790672712980","   2.961","   7.867"," 4388"," 3700"," 4500"," 4783","  36.678"," 112.439","  31.233","  35.534"," 108.517","  30.144"," 83","0"," 67"," 88","   0.696","   2.538","   0.705","  45.000","    0","    0"
"12:24:58:054","9790903396152","   3.061","   7.503"," 4366"," 3700"," 4400"," 4784","  35.460"," 115.990","  32.219","  34.197"," 111.941","  31.095"," 83","0"," 65"," 86","   0.678","   2.606","   0.724","  45.000","    0","    0"
"12:24:58:157","9791139518630","   3.164","  10.119"," 4332"," 3500"," 4500"," 4791","  41.439"," 120.236","  33.399","  40.025"," 116.043","  32.234"," 88","0"," 67"," 98","   0.731","   2.681","   0.745","  45.000","    0","    0"
"12:24:58:257","9791370289970","   3.264","  10.095"," 4286"," 3700"," 4500"," 4793","  40.369"," 124.280","  34.522","  39.174"," 119.967","  33.324"," 85","0"," 68"," 99","   0.708","   2.752","   0.764","  45.000","    0","    0"
"12:24:58:357","9791601155578","   3.364","   8.721"," 4323"," 3700"," 4500"," 4774","  37.963"," 128.084","  35.579","  36.460"," 123.620","  34.339"," 83","0"," 66"," 92","   0.818","   2.834","   0.787","  45.000","    0","    0"
"12:24:58:457","9791832010574","   3.464","   8.692"," 4385"," 3600"," 4500"," 4788","  38.641"," 131.956","  36.654","  37.588"," 127.386","  35.385"," 87","0"," 66"," 93","   0.709","   2.905","   0.807","  45.000","    0","    0"
"12:24:58:557","9792062885256","   3.564","   7.972"," 4384"," 3800"," 4500"," 4777","  37.287"," 135.692","  37.692","  35.627"," 130.956","  36.377"," 85","0"," 68"," 92","   0.693","   2.974","   0.826","  45.000","    0","    0"
"12:24:58:658","9792294411268","   3.665","   8.261"," 4386"," 3800"," 4500"," 4775","  37.341"," 139.444","  38.735","  36.287"," 134.603","  37.390"," 83","0"," 68"," 98","   0.681","   3.043","   0.845","  45.000","    0","    0"
"12:24:58:758","9792525484086","   3.765","   7.884"," 4372"," 3800"," 4500"," 4766","  35.959"," 143.051","  39.736","  34.728"," 138.086","  38.357"," 85","0"," 68"," 97","   0.686","   3.112","   0.864","  45.000","    0","    0"
"12:24:58:858","9792756222364","   3.865","   7.284"," 4405"," 3800"," 4500"," 4748","  35.275"," 146.583","  40.718","  33.782"," 141.469","  39.297"," 83","0"," 67"," 88","   0.678","   3.180","   0.883","  45.000","    0","    0"
"12:24:58:963","9792998428216","   3.970","   7.146"," 4412"," 3900"," 4500"," 4774","  34.350"," 150.194","  41.721","  33.144"," 144.953","  40.265"," 84","0"," 68"," 84","   0.684","   3.251","   0.903","  45.000","    0","    0"
"12:24:59:068","9793238334992","   4.075","   7.476"," 4407"," 3600"," 4500"," 4763","  35.523"," 153.893","  42.748","  34.325"," 148.527","  41.258"," 84","0"," 66"," 96","   0.675","   3.322","   0.923","  45.000","    0","    0"
"12:24:59:168","9793469871588","   4.175","   7.597"," 4407"," 3700"," 4500"," 4771","  35.578"," 157.469","  43.741","  34.526"," 151.997","  42.221"," 85","0"," 68"," 92","   0.683","   3.390","   0.942","  45.000","    0","    0"
"12:24:59:269","9793702445912","   4.276","   6.781"," 4448"," 3800"," 4500"," 4779","  34.470"," 160.948","  44.708","  33.160"," 155.344","  43.151"," 84","0"," 68"," 86","   0.661","   3.457","   0.960","  45.000","    0","    0"
"12:24:59:369","9793933279246","   4.376","   7.989"," 4359"," 3700"," 4500"," 4769","  36.150"," 164.570","  45.714","  34.807"," 158.832","  44.120"," 85","0"," 66"," 91","   0.797","   3.537","   0.983","  45.000","    0","    0"
"12:24:59:470","9794164637200","   4.477","   7.359"," 4353"," 3500"," 4500"," 4758","  35.477"," 168.132","  46.703","  33.949"," 162.241","  45.067"," 84","0"," 66"," 85","   0.682","   3.606","   1.002","  45.000","    0","    0"
"12:24:59:570","9794395556810","   4.577","   7.156"," 4413"," 4000"," 4500"," 4767","  34.681"," 171.608","  47.669","  33.484"," 165.597","  45.999"," 83","0"," 68"," 86","   0.675","   3.673","   1.020","  45.000","    0","    0"
"12:24:59:670","9794626507636","   4.677","   6.829"," 4435"," 3800"," 4500"," 4768","  33.800"," 174.996","  48.610","  32.662"," 168.871","  46.909"," 83","0"," 67"," 85","   0.662","   3.740","   1.039","  45.000","    0","    0"
"12:24:59:770","9794857438274","   4.777","   6.789"," 4442"," 4000"," 4500"," 4760","  34.485"," 178.453","  49.570","  32.987"," 172.177","  47.827"," 83","0"," 68"," 84","   0.667","   3.806","   1.057","  45.000","    0","    0"
"12:24:59:871","9795088640668","   4.878","   7.066"," 4430"," 3200"," 4500"," 4775","  34.335"," 181.898","  50.527","  33.199"," 175.508","  48.752"," 83","0"," 69"," 85","   0.672","   3.874","   1.076","  45.000","    0","    0"
"12:24:59:971","9795319605310","   4.978","   6.993"," 4421"," 3800"," 4500"," 4770","  34.328"," 185.340","  51.483","  33.165"," 178.833","  49.676"," 84","0"," 68"," 85","   0.676","   3.942","   1.095","  45.000","    0","    0"
"12:25:00:071","9795550608476","   5.078","   7.140"," 4395"," 3800"," 4500"," 4773","  34.482"," 188.797","  52.444","  33.306"," 182.172","  50.603"," 84","0"," 66"," 85","   0.687","   4.010","   1.114","  45.000","    0","    0"
"12:25:00:175","9795788967590","   5.182","   7.682"," 4412"," 3800"," 4500"," 4781","  36.931"," 192.618","  53.505","  35.455"," 185.840","  51.622"," 85","0"," 68"," 90","   0.689","   4.082","   1.134","  45.000","    0","    0"
"12:25:00:276","9796022348884","   5.283","   6.839"," 4424"," 3800"," 4500"," 4758","  34.201"," 196.082","  54.467","  33.057"," 189.189","  52.552"," 84","0"," 68"," 86","   0.662","   4.149","   1.152","  45.000","    0","    0"
"12:25:00:376","9796253845476","   5.383","   7.722"," 4344"," 3700"," 4500"," 4780","  35.455"," 199.644","  55.457","  33.811"," 192.586","  53.496"," 87","0"," 66"," 84","   0.796","   4.229","   1.175","  45.000","    0","    0"
"12:25:00:477","9796484798860","   5.484","   7.087"," 4421"," 4000"," 4500"," 4756","  34.545"," 203.107","  56.419","  33.405"," 195.935","  54.426"," 85","0"," 68"," 87","   0.669","   4.296","   1.193","  45.000","    0","    0"
"12:25:00:577","9796715666698","   5.584","   7.022"," 4428"," 3700"," 4500"," 4765","  34.474"," 206.561","  57.378","  33.298"," 199.271","  55.353"," 85","0"," 67"," 85","   0.672","   4.363","   1.212","  45.000","    0","    0"
"12:25:00:677","9796946391820","   5.684","   7.026"," 4434"," 3900"," 4500"," 4767","  34.683"," 210.035","  58.343","  33.484"," 202.624","  56.285"," 84","0"," 68"," 91","   0.672","   4.431","   1.231","  45.000","    0","    0"
"12:25:00:778","9797179440968","   5.785","   6.741"," 4456"," 3800"," 4500"," 4775","  34.089"," 213.483","  59.301","  32.853"," 205.947","  57.208"," 85","0"," 68"," 86","   0.661","   4.497","   1.249","  45.000","    0","    0"
"12:25:00:878","9797410473818","   5.885","   6.949"," 4436"," 3900"," 4500"," 4776","  34.786"," 216.971","  60.270","  33.334"," 209.290","  58.136"," 85","0"," 68"," 86","   0.679","   4.566","   1.268","  45.000","    0","    0"
"12:25:00:979","9797641650912","   5.986","   8.925"," 4394"," 3600"," 4500"," 4783","  38.410"," 220.825","  61.340","  37.240"," 213.027","  59.174"," 85","0"," 67"," 98","   0.732","   4.639","   1.289","  45.000","    0","    0"
"12:25:01:079","9797872659380","   6.086","   7.289"," 4430"," 3700"," 4500"," 4769","  35.385"," 224.373","  62.326","  34.199"," 216.456","  60.127"," 84","0"," 68"," 92","   0.675","   4.707","   1.307","  45.000","    0","    0"
"12:25:01:179","9798103686994","   6.186","   6.828"," 4456"," 4100"," 4500"," 4780","  35.162"," 227.898","  63.305","  33.687"," 219.833","  61.065"," 86","0"," 69"," 87","   0.674","   4.774","   1.326","  45.000","    0","    0"
"12:25:01:279","9798334486728","   6.286","   6.846"," 4435"," 3800"," 4500"," 4759","  34.045"," 231.309","  64.252","  32.798"," 223.119","  61.977"," 84","0"," 69"," 86","   0.664","   4.841","   1.345","  45.000","    0","    0"
"12:25:01:380","9798565389528","   6.387","   7.579"," 4346"," 3600"," 4500"," 4761","  35.237"," 234.840","  65.233","  33.862"," 226.513","  62.920"," 84","0"," 67"," 86","   0.779","   4.919","   1.366","  45.000","    0","    0"
"12:25:01:480","9798796173218","   6.487","   7.011"," 4429"," 3700"," 4500"," 4772","  34.766"," 238.323","  66.201","  33.585"," 229.877","  63.855"," 85","0"," 67"," 86","   0.675","   4.986","   1.385","  45.000","    0","    0"
"12:25:01:580","9799027301810","   6.587","   6.837"," 4444"," 3900"," 4500"," 4767","  34.857"," 241.819","  67.172","  33.701"," 233.257","  64.794"," 85","0"," 68"," 86","   0.662","   5.053","   1.404","  45.000","    0","    0"
"12:25:01:680","9799258276338","   6.687","   7.358"," 4385"," 3400"," 4500"," 4765","  35.749"," 245.403","  68.168","  34.122"," 236.678","  65.744"," 86","0"," 67"," 86","   0.715","   5.125","   1.423","  45.000","    0","    0"
"12:25:01:781","9799489047602","   6.788","   7.841"," 4333"," 3700"," 4500"," 4784","  35.732"," 248.982","  69.162","  34.345"," 240.118","  66.700"," 85","0"," 67"," 86","   0.724","   5.197","   1.444","  45.000","    0","    0"
"12:25:01:881","9799719847654","   6.888","   7.786"," 4330"," 3600"," 4500"," 4773","  35.891"," 252.577","  70.160","  34.448"," 243.569","  67.658"," 85","0"," 67"," 86","   0.709","   5.268","   1.463","  45.000","    0","    0"
"12:25:01:981","9799950951366","   6.988","   8.170"," 4320"," 3700"," 4400"," 4773","  36.076"," 256.196","  71.166","  34.651"," 247.045","  68.624"," 85","0"," 67"," 86","   0.734","   5.342","   1.484","  45.000","    0","    0"
"12:25:02:086","9800193268100","   7.093","   7.740"," 4320"," 3600"," 4400"," 4764","  35.705"," 259.951","  72.209","  34.311"," 250.653","  69.626"," 85","0"," 67"," 86","   0.709","   5.416","   1.505","  45.000","    0","    0"
"12:25:02:191","9800435637946","   7.198","   7.856"," 4282"," 3500"," 4400"," 4764","  33.548"," 263.480","  73.189","  31.959"," 254.015","  70.560"," 85","0"," 67"," 86","   0.718","   5.492","   1.526","  45.000","    0","    0"
"12:25:02:297","9800677930846","   7.304","   6.975"," 4402"," 2800"," 4500"," 4766","  34.041"," 267.060","  74.183","  32.846"," 257.469","  71.519"," 86","0"," 67"," 86","   0.667","   5.562","   1.545","  45.000","    0","    0"
"12:25:02:402","9800920219862","   7.409","   7.572"," 4349"," 3600"," 4500"," 4769","  35.296"," 270.772","  75.214","  33.858"," 261.030","  72.508"," 85","0"," 68"," 87","   0.780","   5.644","   1.568","  45.000","    0","    0"
"12:25:02:507","9801162523830","   7.514","   6.936"," 4435"," 3700"," 4500"," 4764","  35.000"," 274.453","  76.237","  33.805"," 264.585","  73.496"," 85","0"," 68"," 86","   0.668","   5.714","   1.587","  45.000","    0","    0"
"12:25:02:612","9801404813690","   7.619","   6.795"," 4427"," 3200"," 4500"," 4762","  34.523"," 278.083","  77.245","  33.343"," 268.091","  74.470"," 86","0"," 68"," 87","   0.659","   5.784","   1.607","  45.000","    0","    0"
"12:25:02:717","9801647123210","   7.724","   6.819"," 4445"," 3700"," 4500"," 4777","  34.575"," 281.719","  78.255","  33.325"," 271.596","  75.443"," 85","0"," 69"," 87","   0.664","   5.853","   1.626","  45.000","    0","    0"
"12:25:02:822","9801889471650","   7.829","   6.831"," 4438"," 3700"," 4500"," 4773","  34.718"," 285.371","  79.270","  33.248"," 275.093","  76.415"," 87","0"," 68"," 87","   0.669","   5.924","   1.646","  45.000","    0","    0"
"12:25:02:928","9802131758894","   7.935","   6.898"," 4425"," 3900"," 4500"," 4776","  34.486"," 288.998","  80.277","  33.258"," 278.591","  77.386"," 85","0"," 68"," 87","   0.674","   5.995","   1.665","  45.000","    0","    0"
"12:25:03:033","9802373967032","   8.040","   6.784"," 4444"," 3900"," 4500"," 4761","  34.732"," 292.649","  81.291","  33.499"," 282.112","  78.365"," 86","0"," 69"," 88","   0.660","   6.064","   1.684","  45.000","    0","    0"
"12:25:03:138","9802616249540","   8.145","   6.872"," 4433"," 3600"," 4500"," 4761","  34.284"," 296.254","  82.293","  33.109"," 285.594","  79.332"," 87","0"," 68"," 88","   0.667","   6.134","   1.704","  45.000","    0","    0"
"12:25:03:243","9802858661604","   8.250","   8.383"," 4218"," 3600"," 4500"," 4771","  34.820"," 299.918","  83.310","  33.564"," 289.125","  80.313"," 84","0"," 67"," 87","   0.721","   6.210","   1.725","  45.000","    0","    0"
"12:25:03:345","9803092522520","   8.352","   7.616"," 4253"," 3600"," 4400"," 4760","  31.293"," 303.094","  84.193","  29.622"," 292.132","  81.148"," 83","0"," 68"," 84","   0.775","   6.289","   1.747","  45.000","  300","  333"
"12:25:03:450","9803335258240","   8.457","   7.014"," 4404"," 3700"," 4500"," 4768","  34.766"," 306.757","  85.210","  33.684"," 295.681","  82.134"," 86","0"," 69"," 87","   0.676","   6.360","   1.767","  45.000","    0","    0"
"12:25:03:551","9803568054474","   8.558","   6.855"," 4445"," 3800"," 4500"," 4768","  34.436"," 310.236","  86.177","  33.161"," 299.031","  83.064"," 87","0"," 69"," 87","   0.663","   6.427","   1.785","  45.000","    0","    0"
"12:25:03:656","9803810516876","   8.663","   6.828"," 4433"," 3600"," 4500"," 4766","  34.702"," 313.888","  87.191","  33.497"," 302.556","  84.043"," 86","0"," 68"," 88","   0.664","   6.497","   1.805","  45.000","    0","    0"
"12:25:03:761","9804052766998","   8.768","   6.860"," 4443"," 3900"," 4500"," 4768","  35.013"," 317.569","  88.214","  33.486"," 306.077","  85.021"," 87","0"," 69"," 87","   0.669","   6.567","   1.824","  45.000","    0","    0"
"12:25:03:866","9804294982844","   8.874","   8.001"," 4285"," 3600"," 4500"," 4770","  34.756"," 321.223","  89.229","  33.523"," 309.602","  86.000"," 85","0"," 69"," 90","   0.702","   6.641","   1.845","  45.000","    0","    0"
"12:25:03:967","9804526092508","   8.974","   7.151"," 4368"," 3800"," 4500"," 4755","  33.724"," 324.606","  90.168","  32.576"," 312.869","  86.908"," 88","0"," 69"," 88","   0.683","   6.710","   1.864","  45.000","    0","    0"
"12:25:04:067","9804756824868","   9.074","   6.795"," 4455"," 4000"," 4500"," 4765","  34.897"," 328.101","  91.139","  33.646"," 316.239","  87.844"," 86","0"," 69"," 89","   0.663","   6.776","   1.882","  45.000","    0","    0"
"12:25:04:167","9804987564368","   9.174","   6.876"," 4443"," 3800"," 4500"," 4780","  34.457"," 331.552","  92.098","  33.277"," 319.571","  88.770"," 87","0"," 69"," 88","   0.666","   6.843","   1.901","  45.000","    0","    0"
"12:25:04:268","9805219018332","   9.275","  12.600"," 4038"," 3600"," 4500"," 4792","  39.741"," 335.544","  93.207","  38.165"," 323.405","  89.835"," 89","0"," 68"," 89","   0.872","   6.930","   1.925","  45.000","    0","    0"
"12:25:04:368","9805449912606","   9.375","  17.890"," 3718"," 3300"," 4400"," 4797","  37.775"," 339.329","  94.258","  36.249"," 327.038","  90.844"," 83","0"," 68"," 94","   1.203","   7.051","   1.959","  45.000","    0","    0"
"12:25:04:468","9805681317912","   9.475","   8.389"," 4131"," 1200"," 4400"," 4770","  31.163"," 342.459","  95.128","  29.934"," 330.044","  91.679"," 85","0"," 67"," 86","   0.664","   7.117","   1.977","  45.000","    0","    0"
"12:25:04:569","9805914106630","   9.576","   7.192"," 4386"," 3000"," 4500"," 4766","  35.122"," 346.008","  96.113","  34.028"," 333.482","  92.634"," 86","0"," 69"," 89","   0.625","   7.181","   1.995","  45.000","    0","    0"
"12:25:04:669","9806145094496","   9.677","   7.303"," 4404"," 3600"," 4500"," 4772","  36.321"," 349.649","  97.125","  34.829"," 336.974","  93.604"," 87","0"," 70"," 90","   0.645","   7.245","   2.013","  45.000","    0","    0"
"12:25:04:770","9806375797508","   9.777","   7.016"," 4420"," 3800"," 4500"," 4772","  34.845"," 353.138","  98.094","  33.664"," 340.345","  94.540"," 87","0"," 69"," 88","   0.633","   7.309","   2.030","  45.000","    0","    0"
"12:25:04:870","9806606666178","   9.877","   6.805"," 4427"," 3500"," 4500"," 4775","  34.337"," 356.579","  99.050","  33.156"," 343.667","  95.463"," 88","0"," 69"," 88","   0.611","   7.370","   2.047","  45.000","    0","    0"
"12:25:04:970","9806837425760","   9.977","  23.022"," 3775"," 2900"," 4500"," 4795","  47.063"," 361.293"," 100.359","  45.618"," 348.236","  96.732"," 92","0"," 69","100","   1.297","   7.500","   2.083","  45.000","    0","    0"
"12:25:05:070","9807068235818","  10.077","   9.376"," 3919"," 3500"," 4300"," 4756","  28.884"," 364.186"," 101.163","  27.610"," 351.002","  97.501"," 85","0"," 72"," 92","   0.743","   7.574","   2.104","  45.000","    0","    0"
"12:25:05:170","9807299354594","  10.177","   7.679"," 4296"," 3600"," 4400"," 4761","  33.430"," 367.540"," 102.094","  32.015"," 354.214","  98.393"," 88","0"," 69"," 94","   0.625","   7.637","   2.121","  45.000","    0","    0"
"12:25:05:271","9807530305056","  10.278","   7.141"," 4386"," 3600"," 4500"," 4763","  35.021"," 371.050"," 103.069","  33.824"," 357.604","  99.334"," 88","0"," 69"," 90","   0.625","   7.699","   2.139","  45.000","    0","    0"
"12:25:05:371","9807761002348","  10.378","   7.748"," 4333"," 3300"," 4500"," 4766","  36.066"," 374.661"," 104.073","  34.656"," 361.074"," 100.298"," 87","0"," 70"," 89","   0.776","   7.777","   2.160","  45.000","    0","    0"
"12:25:05:471","9807991672812","  10.478","   7.313"," 4401"," 3500"," 4500"," 4776","  36.019"," 378.267"," 105.074","  34.789"," 364.557"," 101.266"," 88","0"," 71"," 89","   0.668","   7.844","   2.179","  45.000","    0","    0"
"12:25:05:571","9808222465574","  10.578","   8.939"," 4301"," 3600"," 4500"," 4786","  37.652"," 382.039"," 106.122","  36.535"," 368.217"," 102.282"," 87","0"," 69"," 93","   0.698","   7.914","   2.198","  45.000","    0","    0"
"12:25:05:676","9808464858508","  10.683","  19.883"," 3735"," 3100"," 4600"," 4795","  40.296"," 386.278"," 107.300","  38.490"," 372.266"," 103.407"," 83","0"," 69"," 93","   1.178","   8.038","   2.233","  45.000","    0","    0"
"12:25:05:781","9808707133450","  10.789","   7.340"," 4208"," 3700"," 4500"," 4768","  29.964"," 389.429"," 108.175","  28.780"," 375.293"," 104.248"," 86","0"," 69"," 89","   0.601","   8.101","   2.250","  45.000","    0","    0"
"12:25:05:886","9808947601854","  10.893","   7.458"," 4431"," 3600"," 4500"," 4769","  36.201"," 393.207"," 109.224","  35.178"," 378.964"," 105.268"," 89","0"," 71"," 90","   0.632","   8.167","   2.269","  45.000","    0","    0"
"12:25:05:991","9809189979268","  10.998","   9.625"," 4299"," 3400"," 4400"," 4770","  39.506"," 397.363"," 110.379","  38.192"," 382.982"," 106.384"," 88","0"," 70"," 96","   0.728","   8.244","   2.290","  45.000","    0","    0"
"12:25:06:096","9809432199028","  11.103","   7.045"," 4390"," 3900"," 4500"," 4765","  34.796"," 401.022"," 111.395","  33.542"," 386.508"," 107.363"," 88","0"," 70"," 91","   0.618","   8.308","   2.308","  45.000","    0","    0"
"12:25:06:201","9809674450376","  11.208","   7.404"," 4415"," 3800"," 4500"," 4771","  36.457"," 404.855"," 112.460","  34.967"," 390.185"," 108.385"," 92","0"," 70"," 92","   0.644","   8.376","   2.327","  45.000","    0","    0"
"12:25:06:306","9809916626832","  11.313","   7.161"," 4424"," 3600"," 4500"," 4773","  35.777"," 408.615"," 113.504","  34.567"," 393.818"," 109.394"," 88","0"," 70"," 95","   0.654","   8.445","   2.346","  45.000","    0","    0"
"12:25:06:407","9810149190640","  11.414","   7.851"," 4296"," 3600"," 4400"," 4766","  35.679"," 412.217"," 114.505","  34.154"," 397.266"," 110.352"," 87","0"," 70"," 89","   0.795","   8.525","   2.368","  45.000","    0","    0"
"12:25:06:512","9810390087292","  11.519","   6.977"," 4410"," 3800"," 4500"," 4755","  34.688"," 415.844"," 115.512","  33.588"," 400.777"," 111.327"," 88","0"," 71"," 89","   0.657","   8.594","   2.387","  45.000","    0","    0"
