"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"11:28:52:235","2036121526322","   0.105","   7.537"," 4290"," 3500"," 4500"," 4800","  26.882","   2.810","   0.781","  25.396","   2.655","   0.737"," 95","0"," 60"," 95","   0.768","   0.080","   0.022","  45.000","    0","    0"
"11:28:52:340","2036363048964","   0.209","   9.293"," 4358"," 3600"," 4500"," 4800","  34.969","   6.476","   1.799","  33.595","   6.176","   1.716"," 80","0"," 62","100","   0.855","   0.170","   0.047","  45.000","    0","    0"
"11:28:52:442","2036598681362","   0.312","   8.114"," 4415"," 3600"," 4500"," 4794","  31.909","   9.739","   2.705","  30.709","   9.317","   2.588"," 84","0"," 63","100","   0.700","   0.242","   0.067","  45.000","    0","    0"
"11:28:52:542","2036829532284","   0.412","   6.992"," 4432"," 3800"," 4600"," 4793","  28.303","  12.575","   3.493","  27.177","  12.040","   3.344"," 83","0"," 66"," 98","   0.661","   0.308","   0.086","  45.000","    0","    0"
"11:28:52:643","2037061476164","   0.512","   9.446"," 4435"," 3700"," 4600"," 4800","  36.600","  16.259","   4.516","  35.062","  15.570","   4.325"," 85","0"," 65"," 93","   0.931","   0.402","   0.112","  45.000","    0","    0"
"11:28:52:748","2037303975992","   0.618","   7.132"," 4238"," 3500"," 4500"," 4800","  27.176","  19.120","   5.311","  25.873","  18.293","   5.081","100","0"," 63","100","   0.781","   0.484","   0.134","  45.000","    0","    0"
"11:28:52:849","2037534763402","   0.718","   7.159"," 4343"," 3700"," 4500"," 4800","  27.539","  21.878","   6.077","  26.214","  20.919","   5.811"," 86","0"," 66","100","   0.827","   0.567","   0.157","  45.000","    0","    0"
"11:28:52:951","2037771717200","   0.821","   7.408"," 4494"," 3600"," 4600"," 4800","  32.145","  25.184","   6.996","  30.897","  24.096","   6.693"," 99","0"," 67"," 99","   0.678","   0.636","   0.177","  45.000","    0","    0"
"11:28:53:053","2038006189520","   0.923","  14.756"," 4352"," 3600"," 4600"," 4800","  51.003","  30.374","   8.437","  49.803","  29.165","   8.101"," 97","0"," 66","100","   0.769","   0.715","   0.198","  45.000","    0","    0"
"11:28:53:155","2038240616920","   1.024","  17.407"," 4368"," 3700"," 4600"," 4800","  58.147","  36.291","  10.081","  57.107","  34.975","   9.715","100","0"," 67","100","   0.884","   0.804","   0.223","  45.000","    0","    0"
"11:28:53:255","2038471799768","   1.125","  18.031"," 4235"," 3700"," 4600"," 4800","  54.239","  41.733","  11.593","  52.685","  40.262","  11.184"," 94","0"," 70","100","   1.129","   0.918","   0.255","  45.000","    0","    0"
"11:28:53:360","2038712395216","   1.229","  14.843"," 4221"," 3500"," 4600"," 4800","  46.546","  46.594","  12.943","  44.931","  44.953","  12.487"," 89","0"," 69","100","   1.124","   1.035","   0.288","  45.000","    0","    0"
"11:28:53:461","2038946419200","   1.331","  15.578"," 4221"," 3600"," 4400"," 4800","  46.271","  51.294","  14.248","  44.854","  49.509","  13.753"," 98","0"," 69","100","   0.999","   1.137","   0.316","  45.000","    0","    0"
