"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"12:16:50:948","8668619207186","   1.125","  16.604"," 4330"," 3700"," 4500"," 4800","  50.139","  38.837","  10.788","  49.030","  37.361","  10.378"," 77","0"," 54"," 88","   1.018","   0.964","   0.268","  45.000","    0","    0"
"12:16:51:049","8668850175568","   1.225","  14.399"," 4395"," 3600"," 4600"," 4800","  49.299","  43.779","  12.161","  47.609","  42.134","  11.704"," 95","0"," 55"," 97","   1.044","   1.068","   0.297","  45.000","    0","    0"
"12:16:51:149","8669082450814","   1.326","  15.155"," 4300"," 3700"," 4600"," 4800","  46.023","  48.419","  13.450","  44.991","  46.670","  12.964"," 85","0"," 53"," 96","   0.951","   1.164","   0.323","  45.000","    0","    0"
"12:16:51:250","8669313199772","   1.426","  10.922"," 4494"," 3600"," 4600"," 4800","  43.126","  52.738","  14.649","  41.611","  50.837","  14.121"," 85","0"," 55"," 99","   0.947","   1.259","   0.350","  45.000","    0","    0"
"12:16:51:352","8669548322402","   1.528","   8.481"," 4522"," 3900"," 4600"," 4800","  35.795","  56.391","  15.664","  34.552","  54.363","  15.101"," 75","0"," 54"," 91","   0.884","   1.349","   0.375","  45.000","    0","    0"
"12:16:51:454","8669783029456","   1.630","  11.872"," 4538"," 4100"," 4700"," 4800","  45.045","  60.979","  16.939","  44.126","  58.858","  16.350"," 87","0"," 57"," 89","   0.875","   1.439","   0.400","  45.000","    0","    0"
"12:16:51:557","8670022062394","   1.734","  13.034"," 4404"," 3700"," 4600"," 4796","  44.636","  65.610","  18.225","  43.053","  63.325","  17.590"," 84","0"," 57"," 87","   1.087","   1.551","   0.431","  45.000","    0","    0"
"12:16:51:660","8670259058884","   1.837","  16.714"," 4318"," 3600"," 4600"," 4797","  50.671","  70.822","  19.673","  49.265","  68.392","  18.998"," 81","0"," 58"," 88","   1.072","   1.662","   0.462","  45.000","    0","    0"
"12:16:51:760","8670490276872","   1.937","  13.935"," 4021"," 3600"," 4600"," 4800","  33.750","  74.209","  20.614","  32.692","  71.673","  19.909"," 74","0"," 52"," 92","   1.037","   1.766","   0.490","  45.000","    0","    0"
"12:16:51:861","8670721174862","   2.037","  10.471"," 4508"," 3700"," 4600"," 4800","  42.447","  78.463","  21.795","  40.924","  75.774","  21.048"," 90","0"," 53"," 95","   0.919","   1.858","   0.516","  45.000","    0","    0"
"12:16:51:963","8670956625454","   2.140","   8.643"," 4521"," 3500"," 4600"," 4800","  36.763","  82.220","  22.839","  35.579","  79.410","  22.058"," 85","0"," 56"," 96","   0.892","   1.949","   0.541","  45.000","    0","    0"
"12:16:52:064","8671188944802","   2.240","  10.511"," 4512"," 3600"," 4600"," 4800","  42.363","  86.492","  24.026","  41.053","  83.550","  23.208"," 99","0"," 58","100","   0.806","   2.030","   0.564","  45.000","    0","    0"
"12:16:52:166","8671424641514","   2.343","   7.288"," 4555"," 3800"," 4600"," 4800","  33.672","  89.936","  24.982","  32.618","  86.887","  24.135","100","0"," 54","100","   0.660","   2.098","   0.583","  45.000","    0","    0"
"12:16:52:271","8671666940038","   2.448","   8.758"," 4509"," 3800"," 4600"," 4800","  35.436","  93.663","  26.018","  34.298","  90.494","  25.137"," 82","0"," 54","100","   0.799","   2.182","   0.606","  45.000","    0","    0"
"12:16:52:373","8671900819906","   2.549","   7.828"," 4513"," 3900"," 4700"," 4793","  32.770","  96.990","  26.942","  31.339","  93.675","  26.021"," 69","0"," 54"," 85","   0.780","   2.261","   0.628","  45.000","    0","    0"
"12:16:52:473","8672131727624","   2.650","   7.893"," 4034"," 2900"," 4700"," 4366","  24.190","  99.414","  27.615","  22.838","  95.964","  26.657"," 67","0"," 53"," 80","   0.803","   2.341","   0.650","  45.000","    0","    0"
"12:16:52:573","8672362415116","   2.750","   8.701"," 4380"," 3700"," 4500"," 4793","  36.705"," 103.089","  28.636","  35.432","  99.511","  27.642"," 73","0"," 53"," 82","   0.786","   2.420","   0.672","  45.000","    0","    0"
"12:16:52:673","8672593275790","   2.850","  10.188"," 4336"," 3800"," 4400"," 4790","  39.004"," 106.997","  29.721","  37.859"," 103.305","  28.696"," 73","0"," 53"," 84","   0.713","   2.491","   0.692","  45.000","    0","    0"
"12:16:52:777","8672831921078","   2.954","   9.420"," 4363"," 3800"," 4500"," 4787","  37.651"," 110.897","  30.805","  36.352"," 107.070","  29.742"," 83","0"," 53"," 83","   0.722","   2.566","   0.713","  45.000","    0","    0"
"12:16:52:877","8673062972152","   3.054","   9.567"," 4373"," 3400"," 4500"," 4793","  37.816"," 114.689","  31.858","  36.658"," 110.746","  30.763"," 76","0"," 56"," 86","   0.718","   2.638","   0.733","  45.000","    0","    0"
"12:16:52:978","8673295678314","   3.155","   9.472"," 4395"," 3900"," 4500"," 4793","  38.397"," 118.567","  32.935","  37.200"," 114.504","  31.807"," 75","0"," 54"," 88","   0.711","   2.710","   0.753","  45.000","    0","    0"
"12:16:53:078","8673526618086","   3.255","   9.684"," 4318"," 3500"," 4500"," 4781","  37.020"," 122.278","  33.966","  35.757"," 118.088","  32.802"," 74","0"," 54"," 78","   0.768","   2.787","   0.774","  45.000","    0","    0"
"12:16:53:180","8673760533252","   3.357","   7.440"," 4402"," 3800"," 4500"," 4775","  33.576"," 125.687","  34.913","  32.249"," 121.362","  33.712"," 74","0"," 56"," 75","   0.684","   2.857","   0.793","  45.000","    0","    0"
"12:16:53:280","8673991335940","   3.457","   8.749"," 4393"," 3600"," 4500"," 4786","  35.718"," 129.265","  35.907","  34.566"," 124.824","  34.673"," 75","0"," 56"," 83","   0.695","   2.926","   0.813","  45.000","    0","    0"
"12:16:53:380","8674222206938","   3.557","  11.177"," 4324"," 3700"," 4500"," 4794","  41.264"," 133.400","  37.055","  40.135"," 128.846","  35.791"," 75","0"," 53"," 88","   0.733","   3.000","   0.833","  45.000","    0","    0"
"12:16:53:482","8674455839606","   3.658","   8.228"," 4373"," 3400"," 4500"," 4780","  34.681"," 136.917","  38.032","  33.148"," 132.207","  36.724"," 72","0"," 54"," 78","   0.779","   3.079","   0.855","  45.000","    0","    0"
"12:16:53:582","8674686898348","   3.759","   8.821"," 4326"," 3500"," 4500"," 4770","  34.429"," 140.369","  38.991","  33.258"," 135.543","  37.651"," 75","0"," 54"," 81","   0.732","   3.152","   0.876","  45.000","    0","    0"
"12:16:53:682","8674917616150","   3.859","   8.399"," 4378"," 4000"," 4500"," 4773","  34.782"," 143.852","  39.959","  33.643"," 138.912","  38.587"," 73","0"," 56"," 80","   0.695","   3.222","   0.895","  45.000","    0","    0"
"12:16:53:782","8675148525138","   3.959","   8.513"," 4372"," 3600"," 4500"," 4774","  35.108"," 147.371","  40.936","  33.978"," 142.317","  39.532"," 74","0"," 56"," 83","   0.700","   3.292","   0.914","  45.000","    0","    0"
"12:16:53:883","8675379686500","   4.059","   7.528"," 4420"," 3900"," 4500"," 4775","  33.139"," 150.696","  41.860","  31.702"," 145.498","  40.416"," 83","0"," 57"," 83","   0.681","   3.360","   0.933","  45.000","    0","    0"
"12:16:53:983","8675610791308","   4.160","   7.815"," 4348"," 3700"," 4500"," 4762","  32.775"," 153.983","  42.773","  31.662"," 148.673","  41.298"," 72","0"," 54"," 83","   0.696","   3.430","   0.953","  45.000","    0","    0"
"12:16:54:083","8675841961330","   4.260","   6.959"," 4431"," 3900"," 4500"," 4767","  31.415"," 157.135","  43.649","  30.238"," 151.707","  42.141"," 74","0"," 54"," 74","   0.681","   3.498","   0.972","  45.000","    0","    0"
"12:16:54:184","8676073022760","   4.360","   7.708"," 4393"," 3600"," 4500"," 4765","  32.479"," 160.393","  44.553","  31.417"," 154.858","  43.016"," 73","0"," 54"," 82","   0.685","   3.567","   0.991","  45.000","    0","    0"
"12:16:54:284","8676304062862","   4.461","   7.518"," 4419"," 3900"," 4500"," 4776","  33.065"," 163.708","  45.475","  31.567"," 158.023","  43.895"," 73","0"," 56"," 81","   0.690","   3.636","   1.010","  45.000","    0","    0"
"12:16:54:384","8676534762088","   4.561","   6.852"," 4414"," 3800"," 4500"," 4725","  30.529"," 166.765","  46.324","  29.413"," 160.969","  44.714"," 74","0"," 57"," 74","   0.661","   3.702","   1.028","  45.000","    0","    0"
"12:16:54:484","8676765670714","   4.661","   7.660"," 4394"," 3600"," 4500"," 4756","  32.500"," 170.022","  47.228","  31.207"," 164.096","  45.582"," 72","0"," 55"," 77","   0.777","   3.780","   1.050","  45.000","    0","    0"
"12:16:54:584","8676996376834","   4.761","   7.517"," 4350"," 3700"," 4500"," 4755","  31.168"," 173.143","  48.095","  29.910"," 167.091","  46.414"," 72","0"," 54"," 73","   0.700","   3.850","   1.070","  45.000","    0","    0"
"12:16:54:685","8677227257870","   4.861","   7.077"," 4364"," 3800"," 4600"," 4746","  30.048"," 176.154","  48.932","  28.957"," 169.993","  47.220"," 72","0"," 56"," 73","   0.672","   3.918","   1.088","  45.000","    0","    0"
"12:16:54:785","8677458058770","   4.961","   9.022"," 4403"," 3900"," 4500"," 4779","  35.902"," 179.751","  49.931","  34.398"," 173.439","  48.177"," 73","0"," 57"," 77","   0.735","   3.991","   1.109","  45.000","    0","    0"
"12:16:54:885","8677688750960","   5.062","   8.564"," 4295"," 3700"," 4500"," 4770","  32.904"," 183.045","  50.846","  31.676"," 176.610","  49.058"," 73","0"," 54"," 75","   0.740","   4.065","   1.129","  45.000","    0","    0"
"12:16:54:985","8677919770670","   5.162","   7.588"," 4377"," 3600"," 4500"," 4759","  32.276"," 186.282","  51.745","  31.208"," 179.740","  49.928"," 73","0"," 55"," 75","   0.707","   4.136","   1.149","  45.000","    0","    0"
"12:16:55:085","8678150633766","   5.262","   7.118"," 4391"," 3800"," 4500"," 4764","  30.105"," 189.298","  52.583","  28.945"," 182.640","  50.733"," 73","0"," 57"," 75","   0.683","   4.205","   1.168","  45.000","    0","    0"
"12:16:55:185","8678381370414","   5.362","   8.075"," 4300"," 3500"," 4500"," 4761","  31.762"," 192.479","  53.466","  30.429"," 185.687","  51.580"," 73","0"," 55"," 75","   0.796","   4.284","   1.190","  45.000","    0","    0"
"12:16:55:286","8678612177442","   5.462","   7.106"," 4385"," 3700"," 4500"," 4750","  30.085"," 195.493","  54.304","  28.906"," 188.583","  52.384"," 75","0"," 57"," 77","   0.672","   4.352","   1.209","  45.000","    0","    0"
"12:16:55:386","8678842969698","   5.563","   7.853"," 4377"," 3600"," 4500"," 4754","  33.408"," 198.839","  55.233","  31.958"," 191.784","  53.273"," 73","0"," 55"," 87","   0.707","   4.423","   1.228","  45.000","    0","    0"
"12:16:55:486","8679073692720","   5.663","   7.830"," 4361"," 3600"," 4500"," 4752","  32.529"," 202.097","  56.138","  31.069"," 194.895","  54.138"," 72","0"," 55"," 74","   0.836","   4.506","   1.252","  45.000","    0","    0"
"12:16:55:587","8679306654432","   5.764","   7.458"," 4370"," 3800"," 4500"," 4762","  31.229"," 205.254","  57.015","  29.984"," 197.927","  54.980"," 73","0"," 55"," 74","   0.697","   4.577","   1.271","  45.000","    0","    0"
"12:16:55:689","8679540430184","   5.865","   7.015"," 4369"," 3000"," 4500"," 4743","  29.778"," 208.276","  57.854","  28.747"," 200.844","  55.790"," 74","0"," 55"," 74","   0.668","   4.645","   1.290","  45.000","    0","    0"
"12:16:55:789","8679772306662","   5.966","   6.815"," 4410"," 3700"," 4500"," 4748","  30.923"," 211.388","  58.719","  29.566"," 203.819","  56.616"," 74","0"," 57"," 75","   0.668","   4.712","   1.309","  45.000","    0","    0"
"12:16:55:889","8680003108174","   6.066","   7.624"," 4371"," 3500"," 4500"," 4768","  32.786"," 214.672","  59.631","  31.654"," 206.990","  57.497"," 72","0"," 55"," 80","   0.689","   4.781","   1.328","  45.000","    0","    0"
"12:16:55:991","8680236910862","   6.168","   7.148"," 4365"," 3600"," 4500"," 4759","  30.907"," 217.809","  60.502","  29.530"," 209.987","  58.330"," 74","0"," 57"," 74","   0.672","   4.849","   1.347","  45.000","    0","    0"
"12:16:56:091","8680468146066","   6.268","   6.997"," 4389"," 3900"," 4500"," 4751","  30.555"," 220.875","  61.354","  29.501"," 212.948","  59.152"," 74","0"," 57"," 74","   0.677","   4.917","   1.366","  45.000","    0","    0"
"12:16:56:192","8680701106380","   6.369","   7.336"," 4397"," 3600"," 4500"," 4734","  31.283"," 224.038","  62.233","  30.067"," 215.988","  59.997"," 73","0"," 55"," 74","   0.680","   4.986","   1.385","  45.000","    0","    0"
"12:16:56:293","8680933639162","   6.470","   6.823"," 4418"," 3800"," 4500"," 4724","  30.633"," 227.130","  63.092","  29.481"," 218.963","  60.823"," 74","0"," 56"," 75","   0.666","   5.053","   1.404","  45.000","    0","    0"
"12:16:56:393","8681164423502","   6.570","   6.889"," 4438"," 3900"," 4500"," 4770","  31.456"," 230.281","  63.967","  30.260"," 221.994","  61.665"," 73","0"," 55"," 75","   0.671","   5.120","   1.422","  45.000","    0","    0"
"12:16:56:494","8681395279048","   6.670","   7.417"," 4393"," 3700"," 4500"," 4762","  32.087"," 233.496","  64.860","  30.711"," 225.071","  62.520"," 74","0"," 56"," 75","   0.767","   5.197","   1.444","  45.000","    0","    0"
"12:16:56:594","8681625983502","   6.770","   7.029"," 4418"," 4100"," 4500"," 4771","  32.183"," 236.718","  65.755","  30.735"," 228.149","  63.375"," 75","0"," 58"," 75","   0.689","   5.266","   1.463","  45.000","    0","    0"
"12:16:56:694","8681856874888","   6.871","   6.858"," 4429"," 3900"," 4500"," 4752","  31.290"," 239.854","  66.626","  30.159"," 231.171","  64.214"," 74","0"," 58"," 75","   0.662","   5.332","   1.481","  45.000","    0","    0"
"12:16:56:794","8682088270958","   6.971","   6.830"," 4431"," 3900"," 4500"," 4752","  31.156"," 242.983","  67.495","  30.104"," 234.195","  65.054"," 74","0"," 58"," 75","   0.663","   5.399","   1.500","  45.000","    0","    0"
"12:16:56:895","8682319490914","   7.072","   6.902"," 4421"," 3800"," 4500"," 4755","  31.634"," 246.158","  68.377","  30.220"," 237.227","  65.896"," 74","0"," 56"," 75","   0.673","   5.467","   1.518","  45.000","    0","    0"
"12:16:56:995","8682550509556","   7.172","   6.786"," 4431"," 3600"," 4500"," 4737","  31.342"," 249.300","  69.250","  30.239"," 240.259","  66.739"," 75","0"," 60"," 76","   0.662","   5.533","   1.537","  45.000","    0","    0"
"12:16:57:099","8682788932256","   7.275","   6.931"," 4427"," 3400"," 4500"," 4758","  31.521"," 252.562","  70.156","  30.450"," 243.410","  67.614"," 75","0"," 58"," 76","   0.673","   5.603","   1.556","  45.000","    0","    0"
"12:16:57:199","8683019827436","   7.375","   6.926"," 4411"," 3400"," 4500"," 4755","  31.338"," 255.703","  71.029","  29.908"," 246.407","  68.447"," 75","0"," 56"," 75","   0.675","   5.670","   1.575","  45.000","    0","    0"
"12:16:57:299","8683250664362","   7.476","   6.805"," 4422"," 4100"," 4500"," 4730","  30.660"," 258.775","  71.882","  29.462"," 249.359","  69.266"," 74","0"," 58"," 75","   0.664","   5.737","   1.594","  45.000","    0","    0"
"12:16:57:399","8683481464276","   7.576","   6.793"," 4424"," 4000"," 4500"," 4753","  31.250"," 261.905","  72.751","  30.177"," 252.382","  70.106"," 75","0"," 58"," 75","   0.667","   5.804","   1.612","  45.000","    0","    0"
"12:16:57:499","8683712336492","   7.676","   7.485"," 4373"," 3700"," 4500"," 4771","  32.266"," 265.138","  73.649","  30.980"," 255.486","  70.968"," 74","0"," 56"," 75","   0.764","   5.880","   1.633","  45.000","    0","    0"
"12:16:57:600","8683943420212","   7.776","   7.178"," 4361"," 3800"," 4500"," 4766","  30.974"," 268.245","  74.512","  29.757"," 258.471","  71.798"," 74","0"," 56"," 75","   0.680","   5.948","   1.652","  45.000","    0","    0"
"12:16:57:700","8684174924364","   7.877","   6.894"," 4371"," 3900"," 4500"," 4742","  29.940"," 271.253","  75.348","  28.647"," 261.349","  72.597"," 74","0"," 58"," 75","   0.669","   6.016","   1.671","  45.000","    0","    0"
"12:16:57:800","8684406166872","   7.977","   6.943"," 4414"," 3800"," 4500"," 4747","  30.912"," 274.356","  76.210","  29.810"," 264.341","  73.428"," 74","0"," 58"," 75","   0.668","   6.083","   1.690","  45.000","    0","    0"
"12:16:57:901","8684638015884","   8.078","   6.803"," 4426"," 3700"," 4500"," 4747","  31.274"," 277.503","  77.084","  29.927"," 267.353","  74.265"," 75","0"," 58"," 75","   0.667","   6.150","   1.708","  45.000","    0","    0"
"12:16:58:006","8684880561498","   8.183","   6.838"," 4429"," 3900"," 4500"," 4754","  30.924"," 280.758","  77.988","  29.802"," 270.490","  75.136"," 75","0"," 58"," 76","   0.666","   6.220","   1.728","  45.000","    0","    0"
"12:16:58:108","8685115375166","   8.285","   8.187"," 4241"," 3500"," 4500"," 4754","  32.147"," 284.034","  78.898","  30.945"," 273.644","  76.012"," 74","0"," 56"," 75","   0.719","   6.293","   1.748","  45.000","    0","    0"
"12:16:58:214","8685357870052","   8.390","   7.009"," 4301"," 3900"," 4500"," 4741","  28.380"," 287.021","  79.728","  27.211"," 276.508","  76.808"," 73","0"," 58"," 75","   0.671","   6.364","   1.768","  45.000","    0","    0"
"12:16:58:319","8685600061060","   8.495","   6.926"," 4394"," 3500"," 4500"," 4741","  30.358"," 290.212","  80.615","  29.246"," 279.582","  77.662"," 75","0"," 58"," 76","   0.668","   6.434","   1.787","  45.000","    0","    0"
"12:16:58:424","8685842271176","   8.601","   6.823"," 4444"," 3700"," 4500"," 4768","  32.038"," 293.580","  81.550","  30.555"," 282.794","  78.554"," 75","0"," 57"," 76","   0.670","   6.505","   1.807","  45.000","    0","    0"
"12:16:58:524","8686073277840","   8.701","   7.602"," 4354"," 3600"," 4500"," 4764","  32.815"," 296.871","  82.464","  31.472"," 285.950","  79.430"," 75","0"," 58"," 77","   0.777","   6.583","   1.828","  45.000","    0","    0"
"12:16:58:629","8686315445170","   8.806","   6.875"," 4438"," 3600"," 4500"," 4754","  31.616"," 300.194","  83.387","  30.471"," 289.152","  80.320"," 74","0"," 57"," 76","   0.665","   6.652","   1.848","  45.000","    0","    0"
"12:16:58:732","8686552048004","   8.909","   8.044"," 4301"," 3700"," 4500"," 4758","  32.610"," 303.542","  84.317","  31.265"," 292.363","  81.212"," 73","0"," 57"," 76","   0.719","   6.726","   1.868","  45.000","    0","    0"
"12:16:58:837","8686794341052","   9.014","   7.066"," 4354"," 3700"," 4500"," 4753","  29.392"," 306.633","  85.176","  28.268"," 295.336","  82.038"," 74","0"," 57"," 75","   0.669","   6.797","   1.888","  45.000","    0","    0"
"12:16:58:942","8687036555046","   9.119","   6.745"," 4414"," 4000"," 4500"," 4724","  30.721"," 309.863","  86.073","  29.538"," 298.441","  82.900"," 75","0"," 59"," 77","   0.660","   6.866","   1.907","  45.000","    0","    0"
"12:16:59:047","8687278756458","   9.224","   6.901"," 4419"," 4000"," 4500"," 4740","  31.175"," 313.140","  86.983","  30.025"," 301.597","  83.777"," 76","0"," 57"," 76","   0.675","   6.937","   1.927","  45.000","    0","    0"
"12:16:59:147","8687509636482","   9.324","  23.360"," 3732"," 3000"," 4500"," 4796","  43.350"," 317.484","  88.190","  41.885"," 305.795","  84.943"," 71","0"," 57"," 77","   1.336","   7.071","   1.964","  45.000","    0","    0"
"12:16:59:248","8687740322648","   9.424","   7.519"," 4081"," 3300"," 4500"," 4772","  24.856"," 319.973","  88.881","  23.771"," 308.175","  85.604"," 73","0"," 57"," 74","   0.605","   7.131","   1.981","  45.000","    0","    0"
"12:16:59:348","8687970997574","   9.524","   7.709"," 4167"," 1200"," 4500"," 4554","  29.367"," 322.913","  89.698","  28.208"," 310.999","  86.389"," 72","0"," 55"," 85","   0.637","   7.195","   1.999","  45.000","    0","    0"
"12:16:59:448","8688201723348","   9.625","   6.945"," 4416"," 3600"," 4500"," 4740","  31.832"," 326.101","  90.584","  30.448"," 314.048","  87.236"," 75","0"," 58"," 75","   0.628","   7.258","   2.016","  45.000","    0","    0"
"12:16:59:548","8688433582656","   9.725","   7.926"," 4355"," 3700"," 4500"," 4772","  33.602"," 329.482","  91.523","  32.348"," 317.303","  88.140"," 74","0"," 58"," 81","   0.787","   7.337","   2.038","  45.000","    0","    0"
"12:16:59:649","8688664393332","   9.825","   7.268"," 4355"," 3700"," 4500"," 4764","  30.288"," 332.516","  92.366","  29.152"," 320.224","  88.951"," 76","0"," 59"," 76","   0.647","   7.402","   2.056","  45.000","    0","    0"
"12:16:59:749","8688895103530","   9.926","  14.934"," 4028"," 3500"," 4500"," 4795","  40.836"," 336.606","  93.502","  39.283"," 324.157","  90.044"," 76","0"," 57"," 84","   0.919","   7.494","   2.082","  45.000","    0","    0"
"12:16:59:849","8689125970696","  10.026","  19.302"," 3688"," 3000"," 4300"," 4787","  35.633"," 340.176","  94.493","  34.288"," 327.593","  90.998"," 71","0"," 59"," 81","   1.233","   7.618","   2.116","  45.000","    0","    0"
"12:16:59:949","8689356700982","  10.126","   7.408"," 4119"," 3600"," 4500"," 4756","  24.745"," 342.654","  95.182","  23.634"," 329.960","  91.655"," 74","0"," 60"," 74","   0.593","   7.677","   2.133","  45.000","    0","    0"
"12:17:00:049","8689587340582","  10.226","   7.587"," 4378"," 3500"," 4500"," 4766","  33.323"," 345.990","  96.108","  32.117"," 333.175","  92.549"," 75","0"," 58"," 78","   0.669","   7.744","   2.151","  45.000","    0","    0"
"12:17:00:149","8689818033116","  10.326","   7.014"," 4419"," 3800"," 4500"," 4761","  32.278"," 349.222","  97.006","  31.115"," 336.290","  93.414"," 76","0"," 59"," 77","   0.637","   7.808","   2.169","  45.000","    0","    0"
"12:17:00:250","8690049143436","  10.426","   7.150"," 4431"," 3900"," 4500"," 4771","  32.396"," 352.471","  97.909","  31.307"," 339.430","  94.286"," 79","0"," 59"," 80","   0.622","   7.870","   2.186","  45.000","    0","    0"
"12:17:00:350","8690280363588","  10.527","   6.916"," 4423"," 3500"," 4500"," 4769","  31.725"," 355.655","  98.793","  30.338"," 342.475","  95.132"," 76","0"," 59"," 78","   0.629","   7.933","   2.204","  45.000","    0","    0"
"12:17:00:454","8690519337772","  10.631","  19.250"," 3887"," 3100"," 4500"," 4791","  43.857"," 360.204"," 100.057","  42.432"," 346.876","  96.354"," 76","0"," 57"," 82","   1.082","   8.046","   2.235","  45.000","    0","    0"
"12:17:00:554","8690750313500","  10.731","  11.584"," 3862"," 3100"," 4300"," 4783","  30.649"," 363.277"," 100.910","  29.187"," 349.802","  97.167"," 74","0"," 60"," 80","   0.980","   8.144","   2.262","  45.000","    0","    0"
"12:17:00:654","8690981088354","  10.831","   7.597"," 4283"," 3500"," 4500"," 4756","  28.652"," 366.147"," 101.707","  27.611"," 352.568","  97.936"," 75","0"," 58"," 76","   0.617","   8.206","   2.279","  45.000","    0","    0"
"12:17:00:754","8691211773256","  10.931","   6.891"," 4439"," 3600"," 4500"," 4765","  32.131"," 369.364"," 102.601","  30.980"," 355.670","  98.797"," 77","0"," 60"," 77","   0.612","   8.267","   2.296","  45.000","    0","    0"
"12:17:00:854","8691442524852","  11.031","   7.813"," 4364"," 3700"," 4500"," 4763","  33.435"," 372.712"," 103.531","  32.259"," 358.900","  99.695"," 76","0"," 59"," 78","   0.657","   8.333","   2.315","  45.000","    0","    0"
"12:17:00:955","8691673304260","  11.131","   7.025"," 4415"," 3600"," 4500"," 4755","  32.372"," 375.955"," 104.432","  31.230"," 362.029"," 100.563"," 77","0"," 60"," 78","   0.623","   8.395","   2.332","  45.000","    0","    0"
"12:17:01:056","8691907055026","  11.233","   7.686"," 4401"," 2400"," 4500"," 4765","  33.850"," 379.389"," 105.386","  32.491"," 365.325"," 101.479"," 78","0"," 58"," 82","   0.659","   8.462","   2.351","  45.000","    0","    0"
"12:17:01:156","8692137782406","  11.333","   6.795"," 4430"," 3700"," 4500"," 4736","  31.732"," 382.567"," 106.269","  30.493"," 368.379"," 102.327"," 77","0"," 59"," 79","   0.644","   8.526","   2.368","  45.000","    0","    0"
"12:17:01:256","8692368752536","  11.433","   6.843"," 4435"," 3800"," 4500"," 4755","  31.589"," 385.733"," 107.148","  30.499"," 371.436"," 103.177"," 77","0"," 60"," 78","   0.651","   8.592","   2.387","  45.000","    0","    0"
