"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"12:20:23:593","9158550092866","   0.103","   7.941"," 4287"," 3300"," 4400"," 4800","  27.160","   2.811","   0.781","  25.949","   2.685","   0.746"," 84","0"," 58"," 85","   0.777","   0.080","   0.022","  45.000","    0","    0"
"12:20:23:700","9158795284144","   0.210","   9.076"," 4333"," 3600"," 4500"," 4800","  32.542","   6.274","   1.743","  31.131","   5.998","   1.666"," 72","0"," 60"," 93","   0.804","   0.166","   0.046","  45.000","    0","    0"
"12:20:23:801","9159027723850","   0.311","   9.131"," 4400"," 3600"," 4500"," 4800","  32.600","   9.563","   2.656","  31.506","   9.177","   2.549"," 84","0"," 62"," 91","   0.790","   0.246","   0.068","  45.000","    0","    0"
"12:20:23:901","9159259035384","   0.411","   7.289"," 4497"," 3800"," 4600"," 4800","  31.053","  12.680","   3.522","  29.747","  12.163","   3.379"," 93","0"," 65"," 95","   0.661","   0.312","   0.087","  45.000","    0","    0"
"12:20:24:002","9159490614332","   0.512","   9.083"," 4432"," 3600"," 4600"," 4800","  35.763","  16.275","   4.521","  34.629","  15.644","   4.346"," 82","0"," 63"," 97","   0.881","   0.401","   0.111","  45.000","    0","    0"
"12:20:24:102","9159721559798","   0.612","   7.123"," 4167"," 3500"," 4600"," 4800","  26.063","  18.887","   5.247","  24.316","  18.081","   5.023"," 97","0"," 62"," 98","   0.809","   0.482","   0.134","  45.000","    0","    0"
"12:20:24:204","9159957448750","   0.714","   7.057"," 4444"," 3600"," 4600"," 4793","  30.469","  22.007","   6.113","  29.151","  21.066","   5.852"," 79","0"," 63"," 98","   0.867","   0.570","   0.158","  45.000","    0","    0"
"12:20:24:308","9160196930530","   0.818","   7.411"," 4488"," 3800"," 4600"," 4800","  31.521","  25.283","   7.023","  30.341","  24.220","   6.728"," 91","0"," 63"," 91","   0.675","   0.641","   0.178","  45.000","    0","    0"
"12:20:24:409","9160428382608","   0.919","  15.486"," 4243"," 3600"," 4600"," 4800","  47.288","  30.034","   8.343","  46.415","  28.882","   8.023"," 93","0"," 65"," 96","   0.795","   0.721","   0.200","  45.000","    0","    0"
"12:20:24:513","9160669608270","   1.023","  17.632"," 4266"," 3700"," 4600"," 4800","  52.544","  35.535","   9.871","  51.089","  34.231","   9.509"," 89","0"," 66"," 98","   0.889","   0.814","   0.226","  45.000","    0","    0"
"12:20:24:619","9160911968426","   1.129","  17.020"," 4219"," 3600"," 4500"," 4800","  49.986","  40.793","  11.331","  48.564","  39.340","  10.928"," 96","0"," 65","100","   1.066","   0.926","   0.257","  45.000","    0","    0"
"12:20:24:719","9161143067064","   1.229","  16.470"," 4214"," 3400"," 4500"," 4800","  49.570","  45.765","  12.713","  47.791","  44.133","  12.259"," 90","0"," 65","100","   1.189","   1.045","   0.290","  45.000","    0","    0"
"12:20:24:820","9161375392374","   1.330","  15.557"," 4233"," 3500"," 4400"," 4797","  47.286","  50.533","  14.037","  46.278","  48.800","  13.556"," 95","0"," 66","100","   0.985","   1.144","   0.318","  45.000","    0","    0"
"12:20:24:920","9161606435990","   1.430","  11.397"," 4260"," 3800"," 4500"," 4800","  37.777","  54.321","  15.089","  36.178","  52.428","  14.563","100","0"," 65","100","   0.942","   1.239","   0.344","  45.000","    0","    0"
"12:20:25:025","9161847179508","   1.535","  10.518"," 4217"," 3500"," 4500"," 4800","  37.218","  58.210","  16.170","  35.765","  56.165","  15.601"," 93","0"," 65","100","   1.044","   1.348","   0.374","  45.000","    0","    0"
"12:20:25:125","9162077994736","   1.635","  10.650"," 4295"," 3900"," 4500"," 4800","  35.202","  61.737","  17.149","  34.141","  59.585","  16.551"," 90","0"," 67","100","   0.851","   1.433","   0.398","  45.000","    0","    0"
"12:20:25:230","9162320224466","   1.740","  14.197"," 4280"," 3500"," 4600"," 4800","  46.189","  66.593","  18.498","  44.430","  64.256","  17.849","100","0"," 65","100","   1.083","   1.547","   0.430","  45.000","    0","    0"
"12:20:25:330","9162551237138","   1.840","  15.305"," 4237"," 3500"," 4600"," 4800","  46.538","  71.259","  19.794","  45.107","  68.779","  19.105"," 92","0"," 65","100","   1.064","   1.654","   0.459","  45.000","    0","    0"
"12:20:25:435","9162793472896","   1.945","  14.361"," 4080"," 3500"," 4500"," 4800","  39.039","  75.364","  20.934","  37.755","  72.748","  20.208"," 84","0"," 69","100","   1.086","   1.768","   0.491","  45.000","    0","    0"
"12:20:25:540","9163035664044","   2.050","   8.038"," 4361"," 3500"," 4600"," 4800","  31.027","  78.625","  21.840","  29.853","  75.886","  21.080"," 96","0"," 66","100","   0.773","   1.849","   0.514","  45.000","    0","    0"
"12:20:25:641","9163268077736","   2.151","   9.495"," 4501"," 3700"," 4600"," 4800","  38.874","  82.547","  22.930","  37.544","  79.674","  22.132"," 91","0"," 67","100","   0.834","   1.933","   0.537","  45.000","    0","    0"
"12:20:25:741","9163498860282","   2.251","   7.594"," 4433"," 3500"," 4600"," 4733","  33.391","  85.891","  23.859","  31.973","  82.876","  23.021"," 80","0"," 68"," 98","   0.841","   2.018","   0.560","  45.000","    0","    0"
"12:20:25:844","9163736165248","   2.354","   7.945"," 4054"," 2700"," 4500"," 4474","  26.254","  88.595","  24.610","  24.974","  85.448","  23.736"," 81","0"," 64"," 81","   0.819","   2.102","   0.584","  45.000","    0","    0"
"12:20:25:945","9163967193738","   2.455","   8.755"," 4370"," 3900"," 4500"," 4789","  38.867","  92.492","  25.692","  37.738","  89.233","  24.787"," 87","0"," 66"," 97","   0.702","   2.172","   0.603","  45.000","    0","    0"
"12:20:26:045","9164197859476","   2.555","  10.280"," 4305"," 3700"," 4500"," 4796","  41.634","  96.661","  26.850","  40.090","  93.246","  25.902"," 95","0"," 65"," 98","   0.746","   2.247","   0.624","  45.000","    0","    0"
"12:20:26:145","9164428907826","   2.655","   9.582"," 4349"," 3700"," 4500"," 4790","  40.817"," 100.754","  27.987","  39.623","  97.220","  27.005"," 83","0"," 65","100","   0.713","   2.319","   0.644","  45.000","    0","    0"
"12:20:26:245","9164659630418","   2.755","   9.405"," 4358"," 3700"," 4500"," 4782","  40.045"," 104.764","  29.101","  38.893"," 101.114","  28.087"," 86","0"," 65"," 97","   0.714","   2.390","   0.664","  45.000","    0","    0"
"12:20:26:345","9164890308298","   2.855","  10.683"," 4320"," 3600"," 4500"," 4798","  43.153"," 109.085","  30.301","  41.859"," 105.305","  29.251"," 90","0"," 65","100","   0.737","   2.464","   0.684","  45.000","    0","    0"
"12:20:26:446","9165121329100","   2.956","   7.737"," 4390"," 3800"," 4500"," 4780","  36.450"," 112.739","  31.316","  35.331"," 108.848","  30.236"," 84","0"," 68"," 91","   0.682","   2.532","   0.703","  45.000","    0","    0"
"12:20:26:549","9165359422326","   3.059","   7.507"," 4367"," 3900"," 4400"," 4776","  36.177"," 116.478","  32.355","  34.684"," 112.432","  31.231"," 84","0"," 67"," 88","   0.692","   2.604","   0.723","  45.000","    0","    0"
"12:20:26:650","9165591941050","   3.160","  10.330"," 4335"," 3800"," 4500"," 4792","  41.380"," 120.654","  33.515","  40.434"," 116.513","  32.365"," 91","0"," 67"," 95","   0.734","   2.678","   0.744","  45.000","    0","    0"
"12:20:26:750","9165823053144","   3.260","   9.999"," 4297"," 3700"," 4500"," 4781","  40.777"," 124.744","  34.651","  39.311"," 120.456","  33.460"," 84","0"," 66"," 90","   0.719","   2.750","   0.764","  45.000","    0","    0"
"12:20:26:853","9166060857080","   3.363","   8.704"," 4328"," 3600"," 4500"," 4781","  37.790"," 128.645","  35.735","  36.271"," 124.200","  34.500"," 83","0"," 68"," 92","   0.817","   2.834","   0.787","  45.000","    0","    0"
"12:20:26:954","9166291699692","   3.464","   8.707"," 4370"," 3600"," 4500"," 4788","  38.802"," 132.532","  36.815","  37.666"," 127.973","  35.548"," 89","0"," 66"," 98","   0.701","   2.905","   0.807","  45.000","    0","    0"
"12:20:27:055","9166524872718","   3.565","   8.055"," 4366"," 3400"," 4500"," 4772","  37.041"," 136.281","  37.856","  35.772"," 131.594","  36.554"," 84","0"," 68"," 92","   0.698","   2.975","   0.826","  45.000","    0","    0"
"12:20:27:155","9166755819892","   3.665","   8.406"," 4367"," 3800"," 4500"," 4769","  37.783"," 140.068","  38.908","  36.232"," 135.225","  37.563"," 83","0"," 68"," 92","   0.690","   3.044","   0.846","  45.000","    0","    0"
"12:20:27:255","9166986684628","   3.765","   7.892"," 4367"," 3800"," 4500"," 4766","  35.843"," 143.660","  39.905","  34.686"," 138.701","  38.528"," 85","0"," 66"," 94","   0.688","   3.113","   0.865","  45.000","    0","    0"
"12:20:27:355","9167217528126","   3.865","   7.267"," 4381"," 3800"," 4500"," 4750","  34.769"," 147.143","  40.873","  33.597"," 142.067","  39.463"," 84","0"," 68"," 91","   0.673","   3.181","   0.884","  45.000","    0","    0"
"12:20:27:456","9167448239658","   3.966","   7.054"," 4428"," 3700"," 4500"," 4776","  34.876"," 150.636","  41.843","  33.705"," 145.442","  40.401"," 82","0"," 68"," 85","   0.677","   3.249","   0.902","  45.000","    0","    0"
"12:20:27:556","9167678950186","   4.066","   7.584"," 4379"," 3700"," 4500"," 4755","  35.146"," 154.155","  42.821","  33.886"," 148.835","  41.343"," 83","0"," 68"," 86","   0.687","   3.317","   0.921","  45.000","    0","    0"
"12:20:27:656","9167909966684","   4.166","   7.723"," 4341"," 3000"," 4500"," 4743","  35.805"," 157.745","  43.818","  34.316"," 152.276","  42.299"," 84","0"," 68"," 90","   0.691","   3.387","   0.941","  45.000","    0","    0"
"12:20:27:760","9168148920208","   4.270","   6.823"," 4419"," 3800"," 4500"," 4761","  33.668"," 161.237","  44.788","  32.643"," 155.662","  43.239"," 83","0"," 68"," 84","   0.659","   3.455","   0.960","  45.000","    0","    0"
"12:20:27:865","9168390608836","   4.375","   7.824"," 4366"," 3600"," 4500"," 4775","  35.685"," 164.980","  45.828","  34.267"," 159.256","  44.238"," 83","0"," 67"," 84","   0.788","   3.538","   0.983","  45.000","    0","    0"
"12:20:27:966","9168625400598","   4.476","   7.239"," 4390"," 3900"," 4500"," 4773","  34.712"," 168.518","  46.810","  33.438"," 162.664","  45.184"," 84","0"," 68"," 91","   0.676","   3.607","   1.002","  45.000","    0","    0"
"12:20:28:067","9168856591164","   4.577","   7.325"," 4390"," 2700"," 4500"," 4774","  35.112"," 172.041","  47.789","  33.919"," 166.067","  46.130"," 85","0"," 67"," 85","   0.687","   3.675","   1.021","  45.000","    0","    0"
"12:20:28:167","9169087562170","   4.677","   6.817"," 4453"," 3200"," 4500"," 4768","  34.698"," 175.519","  48.755","  33.228"," 169.398","  47.055"," 84","0"," 68"," 86","   0.667","   3.742","   1.040","  45.000","    0","    0"
"12:20:28:267","9169318462422","   4.777","   6.804"," 4439"," 3900"," 4500"," 4760","  33.637"," 178.890","  49.692","  32.447"," 172.650","  47.958"," 83","0"," 68"," 85","   0.663","   3.809","   1.058","  45.000","    0","    0"
"12:20:28:368","9169549440342","   4.878","   7.141"," 4409"," 3600"," 4500"," 4761","  34.620"," 182.361","  50.656","  33.512"," 176.010","  48.892"," 84","0"," 68"," 90","   0.672","   3.876","   1.077","  45.000","    0","    0"
"12:20:28:468","9169780323402","   4.978","   6.900"," 4404"," 3200"," 4500"," 4762","  33.756"," 185.744","  51.595","  32.531"," 179.269","  49.797"," 85","0"," 67"," 85","   0.665","   3.943","   1.095","  45.000","    0","    0"
