"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"11:38:04:910","7024163972658","   3.579","   5.523"," 2562"," 1200"," 3600"," 3071","   5.588"," 123.660","  34.350","   4.666"," 118.787","  32.996"," 67","0"," 64"," 78","   0.812","   3.487","   0.968","  45.000","    0","    0"
"11:38:05:015","7024406707898","   3.684","   2.484"," 1308"," 1200"," 2400"," 1300","   1.368"," 123.804","  34.390","   0.791"," 118.870","  33.019"," 66","0"," 63"," 67","   0.614","   3.551","   0.986","  45.000","    0","    0"
"11:38:05:120","7024649420512","   3.789","   2.512"," 1309"," 1200"," 2600"," 1300","   1.351"," 123.947","  34.430","   0.729"," 118.947","  33.041"," 65","0"," 62"," 67","   0.625","   3.617","   1.005","  45.000","    0","    0"
"11:38:05:226","7024892169550","   3.895","   1.977"," 1297"," 1200"," 1300"," 1300","   1.137"," 124.066","  34.463","   0.594"," 119.010","  33.058"," 64","0"," 62"," 66","   0.597","   3.680","   1.022","  45.000","    0","    0"
"11:38:05:328","7025128882690","   3.998","   3.787"," 1670"," 1200"," 2900"," 1671","   2.124"," 124.285","  34.524","   1.480"," 119.162","  33.100"," 65","0"," 62"," 66","   0.664","   3.748","   1.041","  45.000","    0","    0"
"11:38:05:430","7025364181390","   4.100","   2.445"," 1297"," 1200"," 1300"," 1300","   1.146"," 124.402","  34.556","   0.620"," 119.225","  33.118"," 64","0"," 61"," 65","   0.628","   3.812","   1.059","  45.000","    0","    0"
"11:38:05:535","7025606090500","   4.205","   1.983"," 1343"," 1200"," 2000"," 1351","   1.174"," 124.525","  34.590","   0.630"," 119.291","  33.136"," 63","0"," 62"," 65","   0.605","   3.876","   1.077","  45.000","    0","    0"
"11:38:05:640","7025846028078","   4.309","   2.027"," 1306"," 1200"," 2000"," 1305","   1.124"," 124.642","  34.623","   0.581"," 119.352","  33.153"," 63","0"," 61"," 64","   0.617","   3.940","   1.094","  45.000","    0","    0"

"Total Elapsed Time (sec) = 4.308836"
"Measured RDTSC Frequency (GHz) = 2.304"

"Cumulative Package Energy_0 (Joules) = 124.642029"
"Cumulative Package Energy_0 (mWh) = 34.622786"
"Average Package Power_0 (Watt) = 28.927080"

"Cumulative IA Energy_0 (Joules) = 119.351501"
"Cumulative IA Energy_0 (mWh) = 33.153195"
"Average Package IA_0 (Watt) = 27.699248"

"Cumulative DRAM Energy_0 (Joules) = 3.940063"
"Cumulative DRAM Energy_0 (mWh) = 1.094462"
"Average Package DRAM_0 (Watt) = 0.914415"
