"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"11:37:43:131","6973986080518","   1.238","  16.985"," 4231"," 3600"," 4600"," 4800","  50.409","  40.897","  11.360","  49.416","  39.363","  10.934"," 91","0"," 63"," 99","   0.940","   0.968","   0.269","  45.000","    0","    0"
"11:37:43:235","6974224611316","   1.342","  17.674"," 4297"," 3800"," 4600"," 4800","  54.642","  46.554","  12.932","  52.994","  44.849","  12.458"," 85","0"," 66"," 99","   0.893","   1.060","   0.294","  45.000","    0","    0"
"11:37:43:335","6974455611834","   1.442","  15.386"," 4345"," 3700"," 4500"," 4800","  50.700","  51.637","  14.344","  49.521","  49.814","  13.837"," 90","0"," 69"," 99","   0.999","   1.160","   0.322","  45.000","    0","    0"
"11:37:43:439","6974694941566","   1.546","  13.922"," 4382"," 3700"," 4600"," 4800","  48.854","  56.712","  15.753","  47.396","  54.737","  15.205"," 97","0"," 64","100","   0.961","   1.260","   0.350","  45.000","    0","    0"
"11:37:43:539","6974925915988","   1.646","  14.629"," 4387"," 3300"," 4600"," 4800","  51.264","  61.851","  17.181","  50.181","  59.768","  16.602","100","0"," 68","100","   0.955","   1.356","   0.377","  45.000","    0","    0"
"11:37:43:640","6975158069114","   1.747","  10.411"," 4414"," 3200"," 4600"," 4800","  40.811","  65.963","  18.323","  39.318","  63.730","  17.703"," 92","0"," 66","100","   0.928","   1.449","   0.403","  45.000","    0","    0"
"11:37:43:745","6975400365454","   1.852","   8.785"," 4458"," 3600"," 4600"," 4795","  36.585","  69.810","  19.392","  35.457","  67.458","  18.738"," 97","0"," 64","100","   0.890","   1.543","   0.429","  45.000","    0","    0"
"11:37:43:845","6975631407886","   1.952","  14.013"," 4357"," 3700"," 4600"," 4800","  47.914","  74.615","  20.726","  46.799","  72.151","  20.042"," 93","0"," 63","100","   0.929","   1.636","   0.454","  45.000","    0","    0"
"11:37:43:946","6975862502032","   2.053","  12.196"," 4440"," 3800"," 4600"," 4800","  46.039","  79.233","  22.009","  44.778","  76.643","  21.290"," 87","0"," 65","100","   1.062","   1.743","   0.484","  45.000","    0","    0"
"11:37:44:046","6976093520866","   2.153","  17.420"," 4228"," 3500"," 4600"," 4800","  52.631","  84.510","  23.475","  50.796","  81.736","  22.704"," 91","0"," 66"," 96","   1.091","   1.852","   0.514","  45.000","    0","    0"
"11:37:44:149","6976330504634","   2.256","  11.772"," 4052"," 3500"," 4600"," 4800","  32.519","  87.855","  24.404","  31.103","  84.935","  23.593"," 98","0"," 64","100","   0.970","   1.952","   0.542","  45.000","    0","    0"
"11:37:44:253","6976570440842","   2.360","   9.419"," 4466"," 3700"," 4600"," 4800","  37.662","  91.777","  25.494","  36.408","  88.727","  24.646"," 84","0"," 65","100","   0.824","   2.038","   0.566","  45.000","    0","    0"
"11:37:44:353","6976801475486","   2.460","   7.557"," 4547"," 3800"," 4600"," 4800","  33.883","  95.175","  26.437","  32.802","  92.016","  25.560","100","0"," 68","100","   0.730","   2.111","   0.586","  45.000","    0","    0"
"11:37:44:456","6977037401948","   2.562","   8.612"," 4062"," 3500"," 4600"," 4402","  27.380","  97.978","  27.216","  26.125","  94.691","  26.303"," 85","0"," 65","100","   0.809","   2.194","   0.609","  45.000","    0","    0"
"11:37:44:556","6977268273050","   2.663","   8.238"," 4435"," 3700"," 4600"," 4800","  36.820"," 101.668","  28.241","  35.214","  98.220","  27.283"," 98","0"," 65","100","   0.797","   2.274","   0.632","  45.000","    0","    0"
"11:37:44:660","6977507983438","   2.767","   8.065"," 4369"," 3600"," 4600"," 4800","  35.085"," 105.318","  29.255","  33.786"," 101.735","  28.260","100","0"," 65","100","   0.795","   2.356","   0.655","  45.000","    0","    0"
"11:37:44:763","6977744683228","   2.869","   8.393"," 4153"," 3600"," 4600"," 4800","  27.894"," 108.184","  30.051","  26.967"," 104.505","  29.029","100","0"," 63","100","   0.815","   2.440","   0.678","  45.000","    0","    0"
"11:37:44:867","6977985617278","   2.974","   7.476"," 4322"," 3600"," 4600"," 4800","  31.797"," 111.509","  30.975","  30.401"," 107.684","  29.912"," 87","0"," 64","100","   0.783","   2.522","   0.701","  45.000","    0","    0"
"11:37:44:972","6978227927134","   3.079","   6.618"," 4128"," 3800"," 4600"," 4800","  23.995"," 114.033","  31.676","  22.858"," 110.088","  30.580"," 89","0"," 62","100","   0.703","   2.596","   0.721","  45.000","    0","    0"
"11:37:45:073","6978460527822","   3.180","   6.653"," 4459"," 3600"," 4600"," 4772","  31.731"," 117.236","  32.566","  30.429"," 113.160","  31.433","100","0"," 65","100","   0.810","   2.678","   0.744","  45.000","    0","    0"
"11:37:45:178","6978702734986","   3.285","   6.518"," 4203"," 3900"," 4600"," 4800","  25.086"," 119.873","  33.298","  23.881"," 115.671","  32.131","100","0"," 65","100","   0.757","   2.757","   0.766","  45.000","    0","    0"
"11:37:45:283","6978943861004","   3.390","   4.571"," 3416"," 1200"," 4600"," 3870","  11.099"," 121.035","  33.621","   9.933"," 116.710","  32.420"," 67","0"," 60","100","   0.826","   2.844","   0.790","  45.000","    0","    0"
"11:37:45:387","6979182138796","   3.493","   4.308"," 2323"," 1200"," 3000"," 2922","   3.815"," 121.429","  33.730","   3.051"," 117.026","  32.507"," 65","0"," 59"," 68","   0.772","   2.924","   0.812","  45.000","    0","    0"
"11:37:45:490","6979420478190","   3.597","   0.734"," 1314"," 1200"," 1900"," 1300","   0.548"," 121.486","  33.746","   0.236"," 117.050","  32.514"," 61","0"," 59"," 63","   0.566","   2.982","   0.828","  45.000","    0","    0"
"11:37:45:593","6979658011222","   3.700","   1.320"," 1513"," 1200"," 2000"," 1519","   0.970"," 121.586","  33.774","   0.497"," 117.101","  32.528"," 61","0"," 58"," 62","   0.618","   3.046","   0.846","  45.000","    0","    0"
"11:37:45:697","6979897993550","   3.804","   3.442"," 2291"," 1200"," 3000"," 2455","   3.410"," 121.941","  33.873","   2.476"," 117.359","  32.600"," 61","0"," 58"," 64","   0.742","   3.123","   0.868","  45.000","    0","    0"
"11:37:45:803","6980140531348","   3.909","   5.799"," 3080"," 1200"," 4500"," 3852","   8.431"," 122.829","  34.119","   7.593"," 118.159","  32.822"," 85","0"," 58"," 85","   0.652","   3.192","   0.887","  45.000","    0","    0"
"11:37:45:906","6980379992506","   4.013","   4.553"," 4384"," 1200"," 4500"," 4699","  17.853"," 124.684","  34.634","  16.915"," 119.917","  33.310"," 69","0"," 60","100","   0.623","   3.257","   0.905","  45.000","    0","    0"
"11:37:46:010","6980618385444","   4.117","   1.218"," 1898"," 1200"," 3200"," 1902","   1.015"," 124.789","  34.664","   0.628"," 119.982","  33.328"," 63","0"," 58"," 66","   0.611","   3.320","   0.922","  45.000","    0","    0"
"11:37:46:114","6980857054440","   4.220","  24.791"," 2902"," 1200"," 3300"," 4302","  19.730"," 126.833","  35.231","  18.472"," 121.895","  33.860"," 67","0"," 58"," 73","   1.454","   3.470","   0.964","  45.000","    0","    0"
"11:37:46:218","6981098416876","   4.325","   0.881"," 1442"," 1200"," 2900"," 1394","   0.713"," 126.908","  35.252","   0.326"," 121.929","  33.869"," 62","0"," 59"," 65","   0.599","   3.533","   0.981","  45.000","    0","    0"

"Total Elapsed Time (sec) = 4.325037"
"Measured RDTSC Frequency (GHz) = 2.304"

"Cumulative Package Energy_0 (Joules) = 126.907654"
"Cumulative Package Energy_0 (mWh) = 35.252126"
"Average Package Power_0 (Watt) = 29.342561"

"Cumulative IA Energy_0 (Joules) = 121.929199"
"Cumulative IA Energy_0 (mWh) = 33.869222"
"Average Package IA_0 (Watt) = 28.191483"

"Cumulative DRAM Energy_0 (Joules) = 3.533081"
"Cumulative DRAM Energy_0 (mWh) = 0.981411"
"Average Package DRAM_0 (Watt) = 0.816890"
