"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"11:38:09:190","3319351927524","   0.100","   8.142"," 4255"," 3100"," 4400"," 4794","  27.144","   2.723","   0.756","  25.473","   2.555","   0.710"," 84","0"," 57"," 85","   0.809","   0.081","   0.023","  45.000","    0","    0"
"11:38:09:297","3319596974872","   0.207","   8.878"," 4350"," 3600"," 4500"," 4800","  31.960","   6.122","   1.701","  30.852","   5.836","   1.621"," 73","0"," 58"," 88","   0.765","   0.163","   0.045","  45.000","    0","    0"
"11:38:09:402","3319839768168","   0.312","   9.283"," 4342"," 3600"," 4500"," 4800","  32.346","   9.530","   2.647","  31.049","   9.108","   2.530"," 79","0"," 59"," 89","   0.839","   0.251","   0.070","  45.000","    0","    0"
"11:38:09:502","3320070828558","   0.412","   8.454"," 4395"," 3600"," 4500"," 4800","  32.279","  12.768","   3.547","  30.886","  12.206","   3.391"," 82","0"," 60"," 96","   0.710","   0.322","   0.089","  45.000","    0","    0"
"11:38:09:604","3320305043106","   0.514","   9.128"," 4349"," 3400"," 4500"," 4800","  33.739","  16.197","   4.499","  32.682","  15.528","   4.313"," 74","0"," 60"," 98","   0.803","   0.404","   0.112","  45.000","    0","    0"
"11:38:09:707","3320541842736","   0.617","   7.584"," 4195"," 3500"," 4500"," 4800","  27.541","  19.028","   5.286","  25.906","  18.191","   5.053","100","0"," 60","100","   0.938","   0.500","   0.139","  45.000","    0","    0"
"11:38:09:807","3320772689142","   0.717","   7.498"," 4315"," 3500"," 4400"," 4800","  28.147","  21.848","   6.069","  26.733","  20.869","   5.797"," 80","0"," 60","100","   0.899","   0.590","   0.164","  45.000","    0","    0"
"11:38:09:907","3321003929360","   0.817","   7.443"," 4461"," 3700"," 4500"," 4800","  30.640","  24.923","   6.923","  29.324","  23.812","   6.615"," 95","0"," 60"," 96","   0.684","   0.659","   0.183","  45.000","    0","    0"
"11:38:10:008","3321234837052","   0.918","  14.587"," 4148"," 3500"," 4600"," 4800","  42.381","  29.171","   8.103","  41.293","  27.951","   7.764"," 95","0"," 60","100","   0.789","   0.738","   0.205","  45.000","    0","    0"
"11:38:10:109","3321469700012","   1.019","  17.791"," 4225"," 3600"," 4500"," 4800","  50.396","  34.308","   9.530","  49.035","  32.949","   9.153"," 88","0"," 63"," 95","   0.899","   0.830","   0.230","  45.000","    0","    0"
"11:38:10:210","3321701299974","   1.120","  15.468"," 4261"," 3600"," 4500"," 4800","  47.174","  39.050","  10.847","  46.058","  37.579","  10.439"," 87","0"," 64","100","   0.966","   0.927","   0.257","  45.000","    0","    0"
"11:38:10:310","3321932277244","   1.220","  18.598"," 4112"," 3500"," 4500"," 4800","  51.362","  44.199","  12.278","  49.547","  42.546","  11.818"," 90","0"," 66","100","   1.300","   1.057","   0.294","  45.000","    0","    0"
"11:38:10:415","3322174476242","   1.325","  15.674"," 4114"," 3600"," 4500"," 4800","  42.363","  48.652","  13.515","  41.062","  46.862","  13.017"," 99","0"," 62","100","   0.931","   1.155","   0.321","  45.000","    0","    0"
"11:38:10:516","3322405645750","   1.426","  11.933"," 4405"," 3600"," 4600"," 4796","  43.340","  53.001","  14.722","  42.088","  51.085","  14.190"," 81","0"," 63","100","   0.962","   1.251","   0.348","  45.000","    0","    0"
"11:38:10:621","3322647867864","   1.531","   9.257"," 4416"," 3500"," 4600"," 4800","  37.783","  56.973","  15.826","  36.272","  54.899","  15.250"," 88","0"," 65","100","   1.010","   1.358","   0.377","  45.000","    0","    0"
"11:38:10:721","3322879296670","   1.631","  10.592"," 4391"," 3900"," 4600"," 4800","  38.140","  60.804","  16.890","  36.783","  58.593","  16.276"," 99","0"," 67"," 99","   0.856","   1.444","   0.401","  45.000","    0","    0"
"11:38:10:823","3323114417268","   1.733","  14.411"," 4393"," 3500"," 4600"," 4800","  51.371","  66.046","  18.346","  49.990","  63.695","  17.693","100","0"," 62","100","   1.103","   1.556","   0.432","  45.000","    0","    0"
"11:38:10:929","3323357084512","   1.839","  15.307"," 4316"," 3600"," 4500"," 4797","  49.426","  71.252","  19.792","  48.240","  68.776","  19.104"," 90","0"," 63","100","   1.065","   1.668","   0.463","  45.000","    0","    0"
"11:38:11:029","3323588349664","   1.939","  14.231"," 4069"," 3500"," 4500"," 4779","  37.939","  75.060","  20.850","  36.432","  72.432","  20.120"," 85","0"," 63"," 99","   1.091","   1.778","   0.494","  45.000","    0","    0"
"11:38:11:134","3323829068178","   2.044","   7.801"," 4232"," 3500"," 4600"," 4800","  28.032","  77.989","  21.664","  26.727","  75.225","  20.896"," 92","0"," 64"," 92","   0.776","   1.859","   0.516","  45.000","    0","    0"
"11:38:11:239","3324071284506","   2.149","   9.330"," 4460"," 3700"," 4600"," 4800","  37.113","  81.891","  22.747","  35.916","  79.001","  21.945"," 96","0"," 65","100","   0.815","   1.945","   0.540","  45.000","    0","    0"
