"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"14:25:03:569","26392261845512","   1.336","  16.909"," 4183"," 3500"," 4400"," 4800","  45.618","  47.863","  13.295","  44.275","  46.153","  12.820"," 71","0"," 55"," 89","   1.055","   1.150","   0.319","  45.000","    0","    0"
"14:25:03:669","26392492959784","   1.436","  13.010"," 4360"," 3800"," 4400"," 4800","  41.370","  52.013","  14.448","  40.272","  50.192","  13.942"," 77","0"," 56"," 89","   0.969","   1.247","   0.346","  45.000","    0","    0"
"14:25:03:771","26392727980672","   1.538","  12.074"," 4356"," 3600"," 4500"," 4800","  40.989","  56.194","  15.609","  39.516","  54.223","  15.062"," 81","0"," 55"," 92","   1.041","   1.353","   0.376","  45.000","    0","    0"
"14:25:03:872","26392960161336","   1.639","  11.949"," 4393"," 3600"," 4500"," 4800","  40.532","  60.278","  16.744","  39.154","  58.169","  16.158"," 87","0"," 55"," 88","   0.885","   1.442","   0.401","  45.000","    0","    0"
"14:25:03:977","26393202169460","   1.744","  13.833"," 4379"," 3700"," 4600"," 4800","  45.825","  65.092","  18.081","  44.362","  62.828","  17.452"," 77","0"," 54"," 95","   1.113","   1.559","   0.433","  45.000","    0","    0"
"14:25:04:079","26393436950270","   1.846","  15.180"," 4339"," 3700"," 4600"," 4800","  48.488","  70.033","  19.454","  46.994","  67.617","  18.783"," 79","0"," 56"," 91","   1.093","   1.671","   0.464","  45.000","    0","    0"
"14:25:04:179","26393668121942","   1.946","  14.018"," 4068"," 3500"," 4500"," 4800","  35.515","  73.596","  20.443","  34.260","  71.055","  19.737"," 76","0"," 58"," 87","   1.091","   1.780","   0.494","  45.000","    0","    0"
"14:25:04:280","26393901799622","   2.048","   7.946"," 4170"," 2700"," 4600"," 4557","  25.757","  76.209","  21.169","  24.336","  73.523","  20.423"," 86","0"," 55"," 86","   0.799","   1.861","   0.517","  45.000","    0","    0"
"14:25:04:381","26394133079806","   2.148","   9.420"," 4505"," 3600"," 4600"," 4795","  37.607","  79.984","  22.218","  36.555","  77.192","  21.442"," 89","0"," 57"," 93","   0.832","   1.945","   0.540","  45.000","    0","    0"
"14:25:04:482","26394366332344","   2.249","   6.391"," 3913"," 1200"," 4700"," 4144","  20.174","  82.026","  22.785","  18.779","  79.093","  21.970"," 59","0"," 54"," 89","   0.789","   2.025","   0.562","  45.000","    0","    0"
"14:25:04:582","26394597330376","   2.350","   6.595"," 3036"," 1700"," 4600"," 3155","   9.189","  82.947","  23.041","   8.265","  79.922","  22.201"," 76","0"," 52"," 76","   0.769","   2.102","   0.584","  45.000","    0","    0"
"14:25:04:685","26394835068918","   2.453","   9.115"," 4235"," 1900"," 4600"," 4532","  32.140","  86.264","  23.962","  30.412","  83.060","  23.072"," 62","0"," 53"," 83","   0.940","   2.199","   0.611","  45.000","    0","    0"
"14:25:04:788","26395070691684","   2.555","  22.996"," 3672"," 2400"," 4500"," 4681","  33.157","  89.655","  24.904","  31.931","  86.326","  23.979"," 75","0"," 52"," 85","   1.221","   2.324","   0.645","  45.000","    0","    0"
"14:25:04:889","26395304512968","   2.657","  88.328"," 3592"," 3500"," 3600"," 4800","  77.688","  97.539","  27.094","  76.184","  94.057","  26.127"," 87","0"," 65"," 87","   2.317","   2.559","   0.711","  45.000","    0","    0"
"14:25:04:992","26395542325182","   2.760","  98.718"," 3592"," 3500"," 3600"," 4800","  81.909"," 105.993","  29.443","  79.396"," 102.252","  28.403"," 92","0"," 73"," 93","   2.460","   2.813","   0.781","  45.000","    0","    0"
"14:25:05:098","26395786749934","   2.866","  99.015"," 3592"," 3400"," 3700"," 4800","  82.062"," 114.699","  31.861","  80.379"," 110.779","  30.772"," 94","0"," 75"," 94","   2.067","   3.032","   0.842","  45.000","    0","    0"
"14:25:05:200","26396019799724","   2.967","  96.878"," 3589"," 3400"," 3700"," 4800","  81.073"," 122.899","  34.139","  79.127"," 118.783","  32.995"," 93","0"," 75"," 94","   2.392","   3.274","   0.909","  45.000","    0","    0"
"14:25:05:300","26396251078518","   3.067","  99.121"," 3592"," 3500"," 3600"," 4800","  82.339"," 131.165","  36.435","  80.729"," 126.887","  35.246"," 95","0"," 75"," 95","   2.397","   3.514","   0.976","  45.000","    0","    0"
"14:25:05:402","26396485177390","   3.169","  95.031"," 3596"," 3500"," 3700"," 4800","  82.680"," 139.565","  38.768","  80.508"," 135.067","  37.519"," 95","0"," 75"," 97","   2.232","   3.741","   1.039","  45.000","    0","    0"
"14:25:05:502","26396716061826","   3.269","  98.829"," 3592"," 3500"," 3600"," 4800","  82.624"," 147.845","  41.068","  80.785"," 143.162","  39.767"," 94","0"," 75"," 96","   2.422","   3.984","   1.107","  45.000","    0","    0"
"14:25:05:602","26396947055970","   3.370","  97.579"," 3592"," 3500"," 3600"," 4800","  82.461"," 156.113","  43.365","  80.589"," 151.242","  42.012"," 96","0"," 75"," 97","   2.477","   4.232","   1.176","  45.000","    0","    0"
"14:25:05:702","26397178142716","   3.470","  91.490"," 3592"," 3500"," 3600"," 4800","  81.822"," 164.319","  45.644","  79.367"," 159.202","  44.223"," 96","0"," 75"," 98","   2.343","   4.467","   1.241","  45.000","    0","    0"
"14:25:05:806","26397417370180","   3.574","  99.060"," 3594"," 3500"," 3700"," 4800","  82.749"," 172.911","  48.031","  81.625"," 167.678","  46.577"," 97","0"," 76"," 98","   2.042","   4.679","   1.300","  45.000","    0","    0"
"14:25:05:906","26397648288484","   3.674","  99.125"," 3594"," 3500"," 3700"," 4800","  83.161"," 181.246","  50.346","  80.667"," 175.763","  48.823"," 95","0"," 77"," 97","   2.381","   4.918","   1.366","  45.000","    0","    0"
"14:25:06:007","26397879592104","   3.774","  99.185"," 3592"," 3500"," 3600"," 4800","  81.815"," 189.460","  52.628","  80.231"," 183.817","  51.060"," 96","0"," 76"," 97","   2.411","   5.160","   1.433","  45.000","    0","    0"
"14:25:06:107","26398111163480","   3.875","  99.125"," 3592"," 3500"," 3600"," 4800","  82.474"," 197.749","  54.930","  80.118"," 191.870","  53.297"," 96","0"," 76"," 97","   2.489","   5.410","   1.503","  45.000","    0","    0"
"14:25:06:208","26398342059728","   3.975","  99.066"," 3592"," 3500"," 3600"," 4800","  82.371"," 206.004","  57.223","  80.538"," 199.941","  55.539"," 95","0"," 76"," 98","   2.613","   5.672","   1.576","  45.000","    0","    0"
"14:25:06:308","26398572854336","   4.075","  97.886"," 3592"," 3500"," 3600"," 4800","  82.152"," 214.233","  59.509","  80.224"," 207.977","  57.771"," 96","0"," 76"," 98","   2.562","   5.929","   1.647","  45.000","    0","    0"
"14:25:06:410","26398808204710","   4.177","  96.392"," 3592"," 3500"," 3600"," 4800","  82.238"," 222.634","  61.843","  80.238"," 216.173","  60.048"," 99","0"," 76"," 99","   2.595","   6.194","   1.720","  45.000","    0","    0"
"14:25:06:511","26399041697714","   4.279","  97.859"," 3592"," 3500"," 3600"," 4800","  83.169"," 231.062","  64.184","  80.625"," 224.344","  62.318"," 97","0"," 77"," 99","   2.572","   6.454","   1.793","  45.000","    0","    0"
"14:25:06:612","26399274772458","   4.380","  97.202"," 3592"," 3500"," 3600"," 4800","  82.072"," 239.365","  66.490","  80.230"," 232.460","  64.572"," 97","0"," 77"," 99","   2.546","   6.712","   1.864","  45.000","    0","    0"
"14:25:06:713","26399505706726","   4.480","  97.880"," 3592"," 3500"," 3600"," 4800","  83.019"," 247.686","  68.802","  81.175"," 240.596","  66.832"," 98","0"," 77"," 99","   2.516","   6.964","   1.934","  45.000","    0","    0"
"14:25:06:813","26399737850584","   4.581","  96.025"," 3592"," 3500"," 3600"," 4800","  82.921"," 256.041","  71.122","  80.775"," 248.735","  69.093"," 99","0"," 77","100","   2.429","   7.209","   2.002","  45.000","    0","    0"
"14:25:06:914","26399970099516","   4.682","  96.944"," 3592"," 3500"," 3600"," 4800","  82.237"," 264.330","  73.425","  80.937"," 256.894","  71.359"," 99","0"," 77","100","   2.308","   7.441","   2.067","  45.000","    0","    0"
"14:25:07:015","26400201574236","   4.782","  96.443"," 3592"," 3500"," 3600"," 4800","  82.227"," 272.591","  75.720","  79.873"," 264.918","  73.588"," 98","0"," 77","100","   2.433","   7.686","   2.135","  45.000","    0","    0"
"14:25:07:115","26400432629018","   4.882","  93.103"," 3592"," 3500"," 3600"," 4800","  82.127"," 280.827","  78.008","  80.366"," 272.978","  75.827"," 99","0"," 77","100","   2.444","   7.931","   2.203","  45.000","    0","    0"
"14:25:07:215","26400663768296","   4.983","  89.298"," 3592"," 3500"," 3600"," 4800","  79.114"," 288.764","  80.212","  76.945"," 280.697","  77.971"," 94","0"," 75","100","   2.394","   8.171","   2.270","  45.000","    0","    0"
"14:25:07:315","26400894524898","   5.083","  58.241"," 3609"," 3400"," 4300"," 4800","  68.075"," 295.582","  82.106","  65.953"," 287.302","  79.806"," 93","0"," 71"," 96","   1.719","   8.343","   2.318","  45.000","    0","    0"
"14:25:07:537","26401405371396","   5.305","  93.136"," 3594"," 3400"," 4100"," 4800","  78.419"," 312.969","  86.936","  76.956"," 304.365","  84.546"," 97","0"," 70"," 99","   2.073","   8.803","   2.445","  45.000","    0","    0"
"14:25:07:641","26401645543708","   5.409","  98.661"," 3591"," 3400"," 3700"," 4800","  83.196"," 321.642","  89.345","  80.894"," 312.798","  86.888"," 98","0"," 77","100","   1.908","   9.002","   2.500","  45.000","    0","    0"

"Total Elapsed Time (sec) = 5.408798"
"Measured RDTSC Frequency (GHz) = 2.304"

"Cumulative Package Energy_0 (Joules) = 321.641907"
"Cumulative Package Energy_0 (mWh) = 89.344974"
"Average Package Power_0 (Watt) = 59.466425"

"Cumulative IA Energy_0 (Joules) = 312.797791"
"Cumulative IA Energy_0 (mWh) = 86.888275"
"Average Package IA_0 (Watt) = 57.831290"

"Cumulative DRAM Energy_0 (Joules) = 9.001648"
"Cumulative DRAM Energy_0 (mWh) = 2.500458"
"Average Package DRAM_0 (Watt) = 1.664260"
