"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"13:19:37:539","17346717742122","   1.124","  15.987"," 4315"," 3700"," 4500"," 4800","  51.068","  39.111","  10.864","  49.805","  37.644","  10.457"," 85","0"," 64","100","   1.007","   0.927","   0.257","  45.000","    0","    0"
"13:19:37:639","17346948908370","   1.224","  15.702"," 4279"," 3600"," 4500"," 4800","  48.866","  44.014","  12.226","  47.566","  42.416","  11.782","100","0"," 64","100","   1.044","   1.032","   0.287","  45.000","    0","    0"
"13:19:37:740","17347180365264","   1.325","  15.113"," 4305"," 3700"," 4600"," 4800","  49.111","  48.947","  13.596","  47.597","  47.198","  13.111"," 85","0"," 66","100","   0.950","   1.127","   0.313","  45.000","    0","    0"
"13:19:37:843","17347417761860","   1.428","  11.171"," 4414"," 3500"," 4600"," 4800","  42.482","  53.324","  14.812","  41.150","  51.438","  14.288","100","0"," 62","100","   0.939","   1.224","   0.340","  45.000","    0","    0"
"13:19:37:943","17347648820886","   1.528","   8.562"," 4372"," 3700"," 4600"," 4800","  32.994","  56.633","  15.731","  31.877","  54.635","  15.176"," 92","0"," 62","100","   0.865","   1.311","   0.364","  45.000","    0","    0"
"13:19:38:043","17347880035602","   1.628","  11.984"," 4490"," 3900"," 4600"," 4800","  46.783","  61.328","  17.036","  45.656","  59.216","  16.449","100","0"," 65","100","   0.895","   1.400","   0.389","  45.000","    0","    0"
"13:19:38:149","17348122511950","   1.734","  13.109"," 4364"," 3700"," 4600"," 4800","  46.251","  66.196","  18.388","  44.561","  63.906","  17.752"," 83","0"," 62","100","   1.086","   1.515","   0.421","  45.000","    0","    0"
"13:19:38:252","17348359512356","   1.836","  15.696"," 4338"," 3700"," 4600"," 4800","  51.543","  71.498","  19.860","  50.077","  69.057","  19.183"," 89","0"," 63","100","   1.069","   1.625","   0.451","  45.000","    0","    0"
"13:19:38:354","17348595625710","   1.939","  13.065"," 3898"," 3500"," 4600"," 4766","  29.849","  74.557","  20.710","  28.612","  71.989","  19.997"," 73","0"," 65"," 91","   1.045","   1.732","   0.481","  45.000","    0","    0"
"13:19:38:456","17348831639126","   2.041","  12.259"," 4313"," 3500"," 4600"," 4800","  42.866","  78.948","  21.930","  41.776","  76.269","  21.186"," 85","0"," 63"," 99","   0.911","   1.825","   0.507","  45.000","    0","    0"
"13:19:38:561","17349071969518","   2.146","   8.413"," 4508"," 3800"," 4600"," 4800","  37.681","  82.878","  23.022","  36.286","  80.054","  22.237"," 93","0"," 65","100","   0.898","   1.919","   0.533","  45.000","    0","    0"
"13:19:38:662","17349305152722","   2.247","  11.734"," 4432"," 3800"," 4600"," 4800","  44.085","  87.340","  24.261","  42.903","  84.396","  23.443","100","0"," 63","100","   0.796","   1.999","   0.555","  45.000","    0","    0"
"13:19:38:766","17349544856062","   2.351","   7.924"," 4525"," 3700"," 4600"," 4800","  34.991","  90.980","  25.272","  33.738","  87.906","  24.418"," 91","0"," 64","100","   0.700","   2.072","   0.576","  45.000","    0","    0"
"13:19:38:866","17349775982854","   2.451","   8.516"," 4531"," 3900"," 4600"," 4800","  36.231","  94.615","  26.282","  35.274","  91.444","  25.401"," 92","0"," 65"," 97","   0.762","   2.149","   0.597","  45.000","    0","    0"
"13:19:38:967","17350006934438","   2.552","   7.871"," 4541"," 4000"," 4600"," 4800","  34.600","  98.083","  27.245","  33.017","  94.754","  26.321"," 90","0"," 64"," 92","   0.773","   2.226","   0.618","  45.000","    0","    0"
"13:19:39:067","17350238228282","   2.652","   7.269"," 4032"," 1400"," 4600"," 4320","  23.898"," 100.482","  27.912","  22.517","  97.014","  26.948"," 74","0"," 60"," 97","   0.801","   2.307","   0.641","  45.000","    0","    0"
"13:19:39:167","17350469140874","   2.752","   8.842"," 4259"," 3600"," 4500"," 4743","  34.542"," 103.944","  28.873","  33.310"," 100.353","  27.876"," 81","0"," 63"," 88","   0.845","   2.391","   0.664","  45.000","    0","    0"
"13:19:39:267","17350700095848","   2.852","   9.967"," 4364"," 3600"," 4500"," 4797","  41.246"," 108.078","  30.022","  40.243"," 104.387","  28.996"," 90","0"," 62"," 91","   0.715","   2.463","   0.684","  45.000","    0","    0"
"13:19:39:368","17350930834164","   2.953","  10.233"," 4333"," 3800"," 4500"," 4782","  42.327"," 112.317","  31.199","  40.665"," 108.459","  30.128"," 82","0"," 64"," 97","   0.726","   2.536","   0.704","  45.000","    0","    0"
"13:19:39:468","17351161528788","   3.053","   9.216"," 4353"," 3500"," 4500"," 4783","  37.845"," 116.107","  32.252","  36.627"," 112.127","  31.146"," 86","0"," 62"," 95","   0.726","   2.608","   0.725","  45.000","    0","    0"
"13:19:39:568","17351392334744","   3.153","   8.789"," 4374"," 4000"," 4500"," 4788","  38.375"," 119.951","  33.320","  37.152"," 115.848","  32.180"," 82","0"," 65"," 90","   0.699","   2.678","   0.744","  45.000","    0","    0"
"13:19:39:668","17351623113738","   3.253","   7.935"," 4392"," 3700"," 4500"," 4777","  36.502"," 123.607","  34.335","  35.409"," 119.395","  33.165"," 82","0"," 63"," 91","   0.698","   2.748","   0.763","  45.000","    0","    0"
"13:19:39:769","17351854852884","   3.354","  11.973"," 4277"," 3700"," 4500"," 4794","  44.758"," 128.109","  35.586","  43.325"," 123.753","  34.376"," 81","0"," 65"," 99","   0.751","   2.824","   0.784","  45.000","    0","    0"
"13:19:39:869","17352086452282","   3.454","   7.339"," 4375"," 3700"," 4500"," 4769","  33.849"," 131.512","  36.531","  32.814"," 127.051","  35.292"," 81","0"," 63"," 88","   0.678","   2.892","   0.803","  45.000","    0","    0"
"13:19:39:969","17352317147520","   3.554","   7.789"," 4372"," 3400"," 4500"," 4769","  35.258"," 135.042","  37.512","  34.104"," 130.466","  36.241"," 82","0"," 63"," 90","   0.707","   2.963","   0.823","  45.000","    0","    0"
"13:19:40:069","17352547935170","   3.654","  11.088"," 4197"," 3600"," 4400"," 4789","  39.233"," 138.972","  38.603","  37.860"," 134.258","  37.294"," 84","0"," 62"," 93","   0.863","   3.049","   0.847","  45.000","    0","    0"
"13:19:40:170","17352778932092","   3.755","   9.965"," 4276"," 3600"," 4400"," 4782","  39.523"," 142.935","  39.704","  37.685"," 138.037","  38.344"," 82","0"," 63"," 88","   0.863","   3.136","   0.871","  45.000","    0","    0"
"13:19:40:270","17353009695002","   3.855","   9.878"," 4299"," 3600"," 4400"," 4792","  39.326"," 146.873","  40.798","  38.189"," 141.862","  39.406"," 82","0"," 63"," 89","   0.747","   3.211","   0.892","  45.000","    0","    0"
"13:19:40:371","17353242851396","   3.956","   7.962"," 4370"," 3600"," 4500"," 4779","  35.882"," 150.504","  41.807","  34.533"," 145.356","  40.377"," 84","0"," 64"," 84","   0.751","   3.287","   0.913","  45.000","    0","    0"
"13:19:40:471","17353473519678","   4.056","   8.456"," 4402"," 3400"," 4500"," 4778","  37.366"," 154.245","  42.846","  36.293"," 148.990","  41.386"," 82","0"," 63"," 87","   0.700","   3.357","   0.932","  45.000","    0","    0"
"13:19:40:571","17353704370710","   4.156","   8.720"," 4373"," 3700"," 4500"," 4785","  38.162"," 158.069","  43.908","  36.942"," 152.691","  42.414"," 85","0"," 63"," 92","   0.736","   3.431","   0.953","  45.000","    0","    0"
"13:19:40:672","17353935132462","   4.256","   8.372"," 4361"," 3700"," 4500"," 4777","  37.455"," 161.820","  44.950","  35.704"," 156.267","  43.408"," 83","0"," 65"," 86","   0.783","   3.509","   0.975","  45.000","    0","    0"
"13:19:40:772","17354165910426","   4.357","   7.514"," 4409"," 3600"," 4500"," 4788","  35.656"," 165.392","  45.942","  34.476"," 159.720","  44.367"," 82","0"," 63"," 88","   0.677","   3.577","   0.994","  45.000","    0","    0"
"13:19:40:872","17354396890208","   4.457","   7.659"," 4417"," 3800"," 4500"," 4780","  35.851"," 168.986","  46.941","  34.738"," 163.203","  45.334"," 82","0"," 65"," 95","   0.687","   3.646","   1.013","  45.000","    0","    0"
"13:19:40:972","17354627747406","   4.557","   7.294"," 4428"," 3900"," 4500"," 4779","  35.053"," 172.498","  47.916","  33.868"," 166.596","  46.277"," 82","0"," 65"," 85","   0.690","   3.715","   1.032","  45.000","    0","    0"
"13:19:41:072","17354858543254","   4.657","   7.324"," 4402"," 3700"," 4500"," 4746","  34.502"," 175.954","  48.876","  33.350"," 169.937","  47.205"," 82","0"," 63"," 90","   0.688","   3.784","   1.051","  45.000","    0","    0"
"13:19:41:173","17355089397076","   4.757","   7.567"," 4385"," 3700"," 4500"," 4768","  35.391"," 179.500","  49.861","  33.665"," 173.310","  48.142"," 83","0"," 63"," 84","   0.791","   3.863","   1.073","  45.000","    0","    0"
"13:19:41:273","17355320193998","   4.858","   7.486"," 4430"," 3900"," 4500"," 4775","  35.453"," 183.052","  50.848","  34.249"," 176.741","  49.095"," 83","0"," 65"," 92","   0.690","   3.932","   1.092","  45.000","    0","    0"
"13:19:41:373","17355551172228","   4.958","   7.182"," 4408"," 2900"," 4500"," 4754","  34.263"," 186.487","  51.802","  33.143"," 180.064","  50.018"," 84","0"," 65"," 88","   0.675","   4.000","   1.111","  45.000","    0","    0"
"13:19:41:473","17355781873596","   5.058","   7.258"," 4420"," 3600"," 4500"," 4763","  35.001"," 189.991","  52.775","  33.866"," 183.455","  50.960"," 83","0"," 64"," 87","   0.688","   4.069","   1.130","  45.000","    0","    0"
"13:19:41:573","17356012796962","   5.158","   8.434"," 4405"," 3700"," 4500"," 4784","  36.814"," 193.681","  53.800","  35.633"," 187.026","  51.952"," 93","0"," 63"," 93","   0.718","   4.141","   1.150","  45.000","    0","    0"
"13:19:41:674","17356245739036","   5.259","   7.808"," 4356"," 3700"," 4500"," 4782","  35.409"," 197.261","  54.795","  34.051"," 190.469","  52.908"," 84","0"," 66"," 92","   0.700","   4.211","   1.170","  45.000","    0","    0"
"13:19:41:775","17356476463082","   5.359","   6.918"," 4427"," 3500"," 4500"," 4754","  34.492"," 200.715","  55.754","  32.982"," 193.772","  53.825"," 83","0"," 64"," 86","   0.680","   4.279","   1.189","  45.000","    0","    0"
"13:19:41:875","17356707518812","   5.460","   7.125"," 4432"," 3700"," 4500"," 4767","  34.685"," 204.194","  56.720","  33.563"," 197.138","  54.760"," 84","0"," 65"," 89","   0.674","   4.347","   1.208","  45.000","    0","    0"
"13:19:41:975","17356938350358","   5.560","   6.930"," 4425"," 3700"," 4500"," 4762","  33.751"," 207.575","  57.660","  32.517"," 200.395","  55.665"," 83","0"," 66"," 86","   0.679","   4.415","   1.226","  45.000","    0","    0"
"13:19:42:075","17357169006282","   5.660","   6.811"," 4438"," 3800"," 4500"," 4759","  33.632"," 210.942","  58.595","  32.451"," 203.644","  56.568"," 84","0"," 66"," 85","   0.664","   4.482","   1.245","  45.000","    0","    0"
"13:19:42:180","17357411191630","   5.765","   7.511"," 4394"," 3700"," 4500"," 4772","  35.516"," 214.675","  59.632","  34.127"," 207.231","  57.564"," 84","0"," 66"," 87","   0.781","   4.564","   1.268","  45.000","    0","    0"
"13:19:42:280","17357642010654","   5.865","   6.861"," 4429"," 3700"," 4500"," 4754","  33.764"," 218.058","  60.572","  32.624"," 210.500","  58.472"," 83","0"," 65"," 86","   0.669","   4.631","   1.286","  45.000","    0","    0"
"13:19:42:381","17357872810854","   5.966","   6.725"," 4439"," 3900"," 4500"," 4760","  34.070"," 221.471","  61.520","  32.527"," 213.758","  59.377"," 83","0"," 64"," 86","   0.667","   4.698","   1.305","  45.000","    0","    0"
"13:19:42:481","17358103498666","   6.066","   6.824"," 4421"," 2400"," 4500"," 4746","  33.398"," 224.815","  62.449","  32.222"," 216.984","  60.273"," 82","0"," 66"," 84","   0.674","   4.765","   1.324","  45.000","    0","    0"
"13:19:42:582","17358335843406","   6.167","   7.058"," 4413"," 2900"," 4500"," 4759","  34.331"," 228.277","  63.410","  33.054"," 220.318","  61.199"," 85","0"," 65"," 85","   0.681","   4.834","   1.343","  45.000","    0","    0"
"13:19:42:682","17358566959036","   6.267","   7.380"," 4412"," 3800"," 4500"," 4740","  34.627"," 231.750","  64.375","  33.526"," 223.681","  62.133"," 82","0"," 67"," 88","   0.675","   4.901","   1.361","  45.000","    0","    0"
"13:19:42:782","17358797833994","   6.367","   6.778"," 4442"," 3700"," 4500"," 4762","  33.735"," 235.131","  65.314","  32.606"," 226.948","  63.041"," 82","0"," 65"," 85","   0.663","   4.968","   1.380","  45.000","    0","    0"
"13:19:42:883","17359029149490","   6.467","   7.035"," 4434"," 3800"," 4500"," 4756","  34.604"," 238.605","  66.279","  33.150"," 230.276","  63.966"," 83","0"," 67"," 86","   0.674","   5.035","   1.399","  45.000","    0","    0"
"13:19:42:983","17359260245020","   6.568","   6.852"," 4428"," 3700"," 4500"," 4757","  33.564"," 241.971","  67.214","  32.405"," 233.526","  64.868"," 82","0"," 67"," 86","   0.677","   5.103","   1.418","  45.000","    0","    0"
"13:19:43:083","17359491176150","   6.668","   6.762"," 4436"," 3900"," 4500"," 4761","  33.730"," 245.352","  68.153","  32.587"," 236.793","  65.776"," 84","0"," 66"," 86","   0.669","   5.170","   1.436","  45.000","    0","    0"
"13:19:43:183","17359722020712","   6.768","   7.635"," 4384"," 3600"," 4500"," 4782","  35.763"," 248.935","  69.149","  34.432"," 240.242","  66.734"," 82","0"," 65"," 86","   0.788","   5.249","   1.458","  45.000","    0","    0"
"13:19:43:283","17359952795340","   6.868","   6.821"," 4417"," 3900"," 4500"," 4742","  33.798"," 252.321","  70.089","  32.486"," 243.496","  67.638"," 83","0"," 67"," 85","   0.673","   5.317","   1.477","  45.000","    0","    0"
"13:19:43:384","17360183510756","   6.968","   6.782"," 4436"," 3900"," 4500"," 4753","  34.117"," 255.737","  71.038","  32.606"," 246.761","  68.545"," 83","0"," 67"," 85","   0.666","   5.383","   1.495","  45.000","    0","    0"
"13:19:43:484","17360414215094","   7.069","   6.823"," 4442"," 4000"," 4500"," 4753","  33.886"," 259.130","  71.981","  32.699"," 250.036","  69.454"," 82","0"," 67"," 87","   0.678","   5.451","   1.514","  45.000","    0","    0"
"13:19:43:584","17360645262498","   7.169","   6.718"," 4441"," 3900"," 4500"," 4754","  33.259"," 262.465","  72.907","  32.101"," 253.255","  70.349"," 85","0"," 65"," 85","   0.656","   5.517","   1.532","  45.000","    0","    0"
"13:19:43:684","17360876094296","   7.269","   7.229"," 4419"," 3900"," 4500"," 4737","  34.902"," 265.962","  73.878","  33.778"," 256.639","  71.289"," 83","0"," 67"," 86","   0.678","   5.585","   1.551","  45.000","    0","    0"
"13:19:43:784","17361106885938","   7.369","   6.725"," 4446"," 3900"," 4500"," 4755","  33.910"," 269.359","  74.822","  32.673"," 259.912","  72.198"," 84","0"," 67"," 85","   0.662","   5.651","   1.570","  45.000","    0","    0"
"13:19:43:885","17361337882044","   7.470","   6.719"," 4439"," 3900"," 4500"," 4751","  33.746"," 272.742","  75.762","  32.313"," 263.151","  73.098"," 84","0"," 67"," 86","   0.667","   5.718","   1.588","  45.000","    0","    0"
"13:19:43:985","17361568771692","   7.570","   6.831"," 4427"," 3200"," 4500"," 4754","  34.178"," 276.167","  76.713","  33.024"," 266.461","  74.017"," 84","0"," 67"," 86","   0.671","   5.785","   1.607","  45.000","    0","    0"
"13:19:44:085","17361799522914","   7.670","   6.835"," 4416"," 3700"," 4500"," 4750","  33.733"," 279.546","  77.652","  32.530"," 269.719","  74.922"," 83","0"," 67"," 87","   0.672","   5.853","   1.626","  45.000","    0","    0"
"13:19:44:185","17362030228048","   7.770","   7.396"," 4384"," 3700"," 4500"," 4771","  35.121"," 283.062","  78.628","  33.697"," 273.093","  75.859"," 84","0"," 66"," 86","   0.775","   5.930","   1.647","  45.000","    0","    0"
"13:19:44:285","17362261080080","   7.870","   6.793"," 4432"," 3800"," 4500"," 4760","  33.997"," 286.469","  79.575","  32.909"," 276.390","  76.775"," 84","0"," 67"," 87","   0.663","   5.997","   1.666","  45.000","    0","    0"
"13:19:44:386","17362492433272","   7.971","   6.804"," 4424"," 3700"," 4500"," 4746","  33.934"," 289.876","  80.521","  32.482"," 279.652","  77.681"," 84","0"," 67"," 86","   0.670","   6.064","   1.684","  45.000","    0","    0"
"13:19:44:486","17362723141670","   8.071","   6.768"," 4442"," 3900"," 4500"," 4765","  34.008"," 293.281","  81.467","  32.832"," 282.940","  78.594"," 85","0"," 67"," 86","   0.670","   6.131","   1.703","  45.000","    0","    0"
"13:19:44:586","17362954170912","   8.171","   6.732"," 4435"," 3800"," 4500"," 4753","  33.970"," 296.688","  82.413","  32.803"," 286.229","  79.508"," 85","0"," 67"," 86","   0.662","   6.198","   1.722","  45.000","    0","    0"
"13:19:44:686","17363185451758","   8.271","   8.122"," 4274"," 3600"," 4500"," 4773","  35.318"," 300.233","  83.398","  34.167"," 289.659","  80.461"," 84","0"," 66"," 86","   0.716","   6.269","   1.742","  45.000","    0","    0"
"13:19:44:787","17363416388994","   8.372","   8.104"," 4330"," 3600"," 4500"," 4759","  33.380"," 303.579","  84.327","  31.880"," 292.854","  81.348"," 83","0"," 67"," 85","   0.693","   6.339","   1.761","  45.000","    0","    0"
"13:19:44:887","17363647286232","   8.472","   7.729"," 4413"," 3800"," 4500"," 4764","  35.034"," 307.090","  85.303","  33.837"," 296.245","  82.290"," 84","0"," 68"," 89","   0.655","   6.405","   1.779","  45.000","    0","    0"
"13:19:44:987","17363878158276","   8.572","   6.807"," 4424"," 3700"," 4500"," 4739","  33.995"," 310.496","  86.249","  32.825"," 299.534","  83.204"," 84","0"," 66"," 88","   0.674","   6.472","   1.798","  45.000","    0","    0"
"13:19:45:089","17364113970176","   8.674","   6.729"," 4429"," 3800"," 4500"," 4736","  33.684"," 313.944","  87.207","  32.550"," 302.866","  84.129"," 84","0"," 66"," 87","   0.664","   6.540","   1.817","  45.000","    0","    0"
"13:19:45:194","17364353692186","   8.778","   7.615"," 4345"," 3600"," 4500"," 4761","  35.135"," 317.599","  88.222","  33.702"," 306.372","  85.103"," 85","0"," 66"," 86","   0.794","   6.623","   1.840","  45.000","    0","    0"
"13:19:45:294","17364584609386","   8.879","   8.094"," 4281"," 3500"," 4500"," 4761","  35.239"," 321.131","  89.203","  33.679"," 309.748","  86.041"," 86","0"," 66"," 87","   0.723","   6.695","   1.860","  45.000","    0","    0"
"13:19:45:394","17364815494990","   8.979","   6.926"," 4343"," 3800"," 4500"," 4747","  30.994"," 324.237","  90.066","  29.836"," 312.737","  86.872"," 82","0"," 67"," 86","   0.668","   6.762","   1.878","  45.000","    0","    0"
"13:19:45:494","17365046549270","   9.079","   7.318"," 4385"," 3400"," 4500"," 4756","  34.832"," 327.730","  91.036","  33.706"," 316.118","  87.810"," 86","0"," 66"," 87","   0.698","   6.832","   1.898","  45.000","    0","    0"
"13:19:45:598","17365285871632","   9.183","   6.839"," 4435"," 3900"," 4500"," 4756","  34.370"," 331.300","  92.028","  33.043"," 319.550","  88.764"," 87","0"," 68"," 87","   0.668","   6.901","   1.917","  45.000","    0","    0"
"13:19:45:698","17365516912406","   9.283","  15.391"," 3934"," 3600"," 4500"," 4788","  41.024"," 335.414","  93.171","  39.970"," 323.558","  89.877"," 83","0"," 66"," 88","   0.937","   6.995","   1.943","  45.000","    0","    0"
"13:19:45:799","17365747770288","   9.384","  16.083"," 3788"," 3300"," 4300"," 4789","  36.589"," 339.080","  94.189","  34.746"," 327.040","  90.844"," 83","0"," 68"," 89","   1.075","   7.103","   1.973","  45.000","    0","    0"
"13:19:45:899","17365978450222","   9.484","   7.722"," 4271"," 3500"," 4400"," 4766","  31.748"," 342.259","  95.072","  30.574"," 330.101","  91.695"," 84","0"," 68"," 85","   0.625","   7.166","   1.990","  45.000","    0","    0"
"13:19:45:999","17366209211824","   9.584","   7.693"," 4371"," 3600"," 4500"," 4778","  35.859"," 345.851","  96.070","  34.683"," 333.574","  92.660"," 86","0"," 66"," 87","   0.674","   7.233","   2.009","  45.000","    0","    0"
"13:19:46:099","17366440283900","   9.684","   7.315"," 4392"," 3600"," 4500"," 4775","  34.879"," 349.349","  97.041","  33.706"," 336.955","  93.599"," 86","0"," 66"," 88","   0.693","   7.303","   2.029","  45.000","    0","    0"
"13:19:46:199","17366671275790","   9.784","   7.414"," 4390"," 3700"," 4500"," 4775","  35.850"," 352.943","  98.040","  34.469"," 340.411","  94.559"," 85","0"," 67"," 93","   0.737","   7.377","   2.049","  45.000","    0","    0"
"13:19:46:300","17366902174126","   9.885","   7.920"," 4185"," 2700"," 4500"," 4585","  31.092"," 356.059","  98.905","  29.554"," 343.372","  95.381"," 86","0"," 65"," 91","   0.811","   7.458","   2.072","  45.000","    0","    0"
"13:19:46:400","17367133175164","   9.985","  22.520"," 3744"," 3400"," 4500"," 4793","  44.169"," 360.487"," 100.135","  42.814"," 347.665","  96.574"," 87","0"," 66"," 87","   1.312","   7.589","   2.108","  45.000","    0","    0"
"13:19:46:505","17367375406254","  10.090","   9.529"," 3870"," 2900"," 4300"," 4778","  26.905"," 363.316"," 100.921","  25.604"," 350.357","  97.321"," 83","0"," 66"," 87","   0.766","   7.670","   2.131","  45.000","    0","    0"
"13:19:46:610","17367617483286","  10.195","   9.650"," 4283"," 3400"," 4500"," 4787","  36.384"," 367.139"," 101.983","  35.209"," 354.056","  98.349"," 84","0"," 66"," 96","   0.709","   7.745","   2.151","  45.000","    0","    0"
"13:19:46:715","17367859951660","  10.300","   7.087"," 4411"," 3500"," 4500"," 4773","  35.108"," 370.833"," 103.009","  33.978"," 357.632","  99.342"," 86","0"," 69"," 91","   0.646","   7.812","   2.170","  45.000","    0","    0"
"13:19:46:821","17368102176884","  10.405","   7.314"," 4382"," 3600"," 4500"," 4764","  35.034"," 374.516"," 104.032","  33.833"," 361.189"," 100.330"," 87","0"," 67"," 89","   0.667","   7.883","   2.190","  45.000","    0","    0"
"13:19:46:926","17368344384552","  10.511","   6.758"," 4441"," 3800"," 4500"," 4762","  34.988"," 378.195"," 105.054","  33.475"," 364.708"," 101.308"," 85","0"," 67"," 89","   0.619","   7.948","   2.208","  45.000","    0","    0"
"13:19:47:026","17368575535758","  10.611","  12.914"," 4025"," 3600"," 4500"," 4786","  39.799"," 382.187"," 106.163","  38.605"," 368.581"," 102.384"," 87","0"," 67"," 88","   0.859","   8.034","   2.232","  45.000","    0","    0"
"13:19:47:130","17368815996238","  10.715","  18.155"," 3684"," 3000"," 4300"," 4795","  35.756"," 385.919"," 107.200","  34.258"," 372.156"," 103.377"," 81","0"," 68"," 91","   1.247","   8.164","   2.268","  45.000","    0","    0"
"13:19:47:231","17369046859986","  10.815","   7.323"," 4199"," 3000"," 4500"," 4751","  29.218"," 388.847"," 108.013","  28.020"," 374.964"," 104.157"," 85","0"," 69"," 86","   0.628","   8.227","   2.285","  45.000","    0","    0"
"13:19:47:331","17369279502868","  10.916","   7.021"," 4421"," 3100"," 4500"," 4760","  35.223"," 392.403"," 109.001","  34.022"," 378.399"," 105.111"," 87","0"," 68"," 88","   0.626","   8.290","   2.303","  45.000","    0","    0"
"13:19:47:432","17369510664934","  11.017","   7.245"," 4374"," 3300"," 4500"," 4767","  35.264"," 395.941"," 109.984","  33.715"," 381.782"," 106.051"," 87","0"," 68"," 88","   0.670","   8.357","   2.321","  45.000","    0","    0"
"13:19:47:532","17369741869110","  11.117","   7.229"," 4386"," 3700"," 4500"," 4768","  34.840"," 399.438"," 110.955","  33.774"," 385.171"," 106.992"," 87","0"," 69"," 90","   0.649","   8.422","   2.340","  45.000","    0","    0"
"13:19:47:632","17369972910070","  11.217","   7.045"," 4408"," 2000"," 4500"," 4760","  34.670"," 402.914"," 111.921","  33.516"," 388.532"," 107.926"," 88","0"," 68"," 88","   0.634","   8.486","   2.357","  45.000","    0","    0"
"13:19:47:733","17370204081878","  11.318","   6.755"," 4448"," 3500"," 4500"," 4770","  35.156"," 406.442"," 112.900","  33.760"," 391.920"," 108.867"," 86","0"," 69"," 89","   0.643","   8.551","   2.375","  45.000","    0","    0"
"13:19:47:833","17370435416750","  11.418","   7.497"," 4425"," 3600"," 4500"," 4772","  36.197"," 410.076"," 113.910","  35.067"," 395.440"," 109.845"," 88","0"," 69"," 97","   0.676","   8.618","   2.394","  45.000","    0","    0"
